OTU,Size,Taxonomy
Otu008922,2,Proteobacteria
Otu008923,2,Proteobacteria
Otu008924,2,Proteobacteria
Otu008925,2,Proteobacteria
Otu008926,2,Proteobacteria
Otu008927,2,Proteobacteria
Otu008928,2,Proteobacteria
Otu008929,2,Proteobacteria
Otu008930,2,Proteobacteria
Otu008931,2,Proteobacteria
Otu008932,2,Proteobacteria
Otu008933,2,Proteobacteria
Otu008934,2,Proteobacteria
Otu008935,2,Proteobacteria
Otu008936,2,Proteobacteria
Otu008937,2,Proteobacteria
Otu008938,2,Proteobacteria
Otu008939,2,Proteobacteria
Otu008940,2,Proteobacteria
Otu008941,2,Proteobacteria
Otu008942,2,Proteobacteria
Otu008943,2,Proteobacteria
Otu008944,2,Proteobacteria
Otu008945,2,Proteobacteria
Otu008946,2,Proteobacteria
Otu008947,2,Proteobacteria
Otu008948,2,Proteobacteria
Otu008949,2,Proteobacteria
Otu008950,2,Proteobacteria
Otu008951,2,Proteobacteria
Otu008952,2,Proteobacteria
Otu008953,2,Proteobacteria
Otu008954,2,Proteobacteria
Otu008955,2,Proteobacteria
Otu008956,2,Proteobacteria
Otu008957,2,Proteobacteria
Otu008958,2,Proteobacteria
Otu008959,2,Proteobacteria
Otu008960,2,Proteobacteria
Otu008961,2,Proteobacteria
Otu008962,2,Actinobacteria
Otu008963,2,Actinobacteria
Otu008964,2,Actinobacteria
Otu008965,2,Actinobacteria
Otu008966,2,Actinobacteria
Otu008967,2,Actinobacteria
Otu008968,2,Actinobacteria
Otu008969,2,Actinobacteria
Otu008970,2,Actinobacteria
Otu008971,2,Actinobacteria
Otu008972,2,Actinobacteria
Otu008973,2,Actinobacteria
Otu008974,2,Actinobacteria
Otu008975,2,Actinobacteria
Otu008976,2,Actinobacteria
Otu008977,2,Actinobacteria
Otu008978,2,Actinobacteria
Otu008979,2,Actinobacteria
Otu008980,2,Actinobacteria
Otu008981,2,Actinobacteria
Otu008982,2,Actinobacteria
Otu008983,2,Actinobacteria
Otu008984,2,Actinobacteria
Otu008985,2,Actinobacteria
Otu008986,2,Actinobacteria
Otu008987,2,Actinobacteria
Otu008988,2,Actinobacteria
Otu008989,2,Actinobacteria
Otu008990,2,Actinobacteria
Otu008991,2,Actinobacteria
Otu008992,2,Actinobacteria
Otu008993,2,Actinobacteria
Otu008994,2,Actinobacteria
Otu008995,2,Actinobacteria
Otu008996,2,Actinobacteria
Otu008997,2,Actinobacteria
Otu008998,2,Actinobacteria
Otu008999,2,Actinobacteria
Otu009000,2,Actinobacteria
Otu009001,2,Actinobacteria
Otu009002,2,Actinobacteria
Otu009003,2,Actinobacteria
Otu009004,2,Actinobacteria
Otu009005,2,Actinobacteria
Otu009006,2,Actinobacteria
Otu009007,2,Actinobacteria
Otu009008,2,Actinobacteria
Otu009009,2,Actinobacteria
Otu009010,2,Actinobacteria
Otu009011,2,Actinobacteria
Otu009012,2,Actinobacteria
Otu009013,2,Actinobacteria
Otu009014,2,Actinobacteria
Otu009015,2,Actinobacteria
Otu009016,2,Actinobacteria
Otu009017,2,Actinobacteria
Otu009018,2,Actinobacteria
Otu009019,2,Actinobacteria
Otu009020,2,Actinobacteria
Otu009021,2,Actinobacteria
Otu009022,2,Actinobacteria
Otu009023,2,Bacteroidetes
Otu009024,2,Bacteroidetes
Otu009025,2,Bacteroidetes
Otu009026,2,Bacteroidetes
Otu009027,2,Bacteroidetes
Otu009028,2,Actinobacteria
Otu009029,2,Actinobacteria
Otu009030,2,Actinobacteria
Otu009031,2,Actinobacteria
Otu009032,2,Actinobacteria
Otu009033,2,Actinobacteria
Otu009034,2,Actinobacteria
Otu009035,2,Actinobacteria
Otu009036,2,Actinobacteria
Otu009037,2,Actinobacteria
Otu009038,2,Actinobacteria
Otu009039,2,Actinobacteria
Otu009040,2,Actinobacteria
Otu009041,2,Actinobacteria
Otu009042,2,Actinobacteria
Otu009043,2,Actinobacteria
Otu009044,2,Actinobacteria
Otu009045,2,Actinobacteria
Otu009046,2,Actinobacteria
Otu009047,2,Actinobacteria
Otu009048,2,Actinobacteria
Otu009049,2,Actinobacteria
Otu009050,2,Firmicutes
Otu009051,2,Firmicutes
Otu009052,2,Firmicutes
Otu009053,2,Firmicutes
Otu009054,2,Firmicutes
Otu009055,2,Firmicutes
Otu009056,2,Firmicutes
Otu009057,2,Firmicutes
Otu009058,2,Firmicutes
Otu009059,2,Firmicutes
Otu009060,2,Firmicutes
Otu009061,2,Firmicutes
Otu009062,2,Firmicutes
Otu009063,2,Firmicutes
Otu009064,2,Firmicutes
Otu009065,2,Firmicutes
Otu009066,2,Firmicutes
Otu009067,2,Firmicutes
Otu009068,2,Firmicutes
Otu009069,2,Firmicutes
Otu009070,2,Firmicutes
Otu009071,2,Firmicutes
Otu009072,2,Firmicutes
Otu009073,2,Firmicutes
Otu009074,2,Firmicutes
Otu009075,2,Firmicutes
Otu009076,2,Firmicutes
Otu009077,2,Firmicutes
Otu009078,2,Firmicutes
Otu009079,2,Firmicutes
Otu009080,2,Firmicutes
Otu009081,2,Firmicutes
Otu009082,2,Firmicutes
Otu009083,2,Firmicutes
Otu009084,2,Firmicutes
Otu009085,2,Firmicutes
Otu009086,2,Firmicutes
Otu009087,2,Firmicutes
Otu009088,2,Firmicutes
Otu009089,2,Firmicutes
Otu009090,2,Firmicutes
Otu009091,2,Firmicutes
Otu009092,2,Firmicutes
Otu009093,2,Firmicutes
Otu009094,2,Firmicutes
Otu009095,2,Firmicutes
Otu009096,2,Firmicutes
Otu009097,2,Firmicutes
Otu009098,2,Firmicutes
Otu009099,2,Firmicutes
Otu009100,2,Firmicutes
Otu009101,2,Firmicutes
Otu009102,2,Firmicutes
Otu009103,2,Firmicutes
Otu009104,2,Firmicutes
Otu009105,2,Firmicutes
Otu009106,2,Firmicutes
Otu009107,2,Firmicutes
Otu009108,2,Firmicutes
Otu009109,2,Firmicutes
Otu009110,2,Firmicutes
Otu009111,2,Firmicutes
Otu009112,2,Firmicutes
Otu009113,2,Firmicutes
Otu009114,2,Firmicutes
Otu009115,2,Firmicutes
Otu009116,2,Firmicutes
Otu009117,2,Firmicutes
Otu009118,2,Firmicutes
Otu009119,2,Firmicutes
Otu009120,2,Firmicutes
Otu009121,2,Firmicutes
Otu009122,2,Firmicutes
Otu009123,2,Firmicutes
Otu009124,2,Firmicutes
Otu009125,2,Firmicutes
Otu009126,2,Firmicutes
Otu009127,2,Firmicutes
Otu009128,2,Firmicutes
Otu009129,2,Firmicutes
Otu009130,2,Firmicutes
Otu009131,2,Firmicutes
Otu009132,2,Firmicutes
Otu009133,2,Firmicutes
Otu009134,2,Firmicutes
Otu009135,2,Firmicutes
Otu009136,2,Firmicutes
Otu009137,2,Firmicutes
Otu009138,2,Proteobacteria
Otu009139,2,Proteobacteria
Otu009140,2,Proteobacteria
Otu009141,2,Proteobacteria
Otu009142,2,Proteobacteria
Otu009143,2,Proteobacteria
Otu009144,2,Proteobacteria
Otu009145,2,Proteobacteria
Otu009146,2,Proteobacteria
Otu009147,2,Proteobacteria
Otu009148,2,Proteobacteria
Otu009149,2,Proteobacteria
Otu009150,2,Proteobacteria
Otu009151,2,Proteobacteria
Otu009152,2,Actinobacteria
Otu009153,2,Actinobacteria
Otu009154,2,Actinobacteria
Otu009155,2,Actinobacteria
Otu009156,2,Actinobacteria
Otu009157,2,Actinobacteria
Otu009158,2,Actinobacteria
Otu009159,2,Actinobacteria
Otu009160,2,Proteobacteria
Otu009161,2,Proteobacteria
Otu009162,2,Proteobacteria
Otu009163,2,Proteobacteria
Otu009164,2,Proteobacteria
Otu009165,2,Proteobacteria
Otu009166,2,Proteobacteria
Otu009167,2,Proteobacteria
Otu009168,2,Proteobacteria
Otu009169,2,Proteobacteria
Otu009170,2,Proteobacteria
Otu009171,2,Proteobacteria
Otu009172,2,Proteobacteria
Otu009173,2,Proteobacteria
Otu009174,2,Proteobacteria
Otu009175,2,Proteobacteria
Otu009176,2,Proteobacteria
Otu009177,2,Proteobacteria
Otu009178,2,Proteobacteria
Otu009179,2,Proteobacteria
Otu009180,2,Proteobacteria
Otu009181,2,Proteobacteria
Otu009182,2,Actinobacteria
Otu009183,2,Actinobacteria
Otu009184,2,Actinobacteria
Otu009185,2,Firmicutes
Otu009186,2,Firmicutes
Otu009187,2,Firmicutes
Otu009188,2,Firmicutes
Otu009189,2,Firmicutes
Otu009190,2,Firmicutes
Otu009191,2,Firmicutes
Otu009192,2,Firmicutes
Otu009193,2,Firmicutes
Otu009194,2,Firmicutes
Otu009195,2,Firmicutes
Otu009196,2,Firmicutes
Otu009197,2,Firmicutes
Otu009198,2,Firmicutes
Otu009199,2,Firmicutes
Otu009200,2,Firmicutes
Otu009201,2,Firmicutes
Otu009202,2,Firmicutes
Otu009203,2,Firmicutes
Otu009204,2,Actinobacteria
Otu009205,2,Actinobacteria
Otu009206,2,Actinobacteria
Otu009207,2,Actinobacteria
Otu009208,2,Actinobacteria
Otu009209,2,Actinobacteria
Otu009210,2,Actinobacteria
Otu009211,2,Actinobacteria
Otu009212,2,Actinobacteria
Otu009213,2,Actinobacteria
Otu009214,2,Actinobacteria
Otu009215,2,Actinobacteria
Otu009216,2,Actinobacteria
Otu009217,2,Actinobacteria
Otu009218,2,Actinobacteria
Otu009219,2,Actinobacteria
Otu009220,2,Actinobacteria
Otu009221,2,Actinobacteria
Otu009222,2,Actinobacteria
Otu009223,2,Actinobacteria
Otu009224,2,Actinobacteria
Otu009225,2,Actinobacteria
Otu009226,2,Firmicutes
Otu009227,2,Firmicutes
Otu009228,2,Firmicutes
Otu009229,2,Firmicutes
Otu009230,2,Firmicutes
Otu009231,2,Actinobacteria
Otu009232,2,Actinobacteria
Otu009233,2,Actinobacteria
Otu009234,2,Actinobacteria
Otu009235,2,Actinobacteria
Otu009236,2,Actinobacteria
Otu009237,2,Actinobacteria
Otu009238,2,Actinobacteria
Otu009239,2,Actinobacteria
Otu009240,2,Actinobacteria
Otu009241,2,Actinobacteria
Otu009242,2,Actinobacteria
Otu009243,2,Actinobacteria
Otu009244,2,Actinobacteria
Otu009245,2,Actinobacteria
Otu009246,2,Actinobacteria
Otu009247,2,Firmicutes
Otu009248,2,Firmicutes
Otu009249,2,Firmicutes
Otu009250,2,Firmicutes
Otu009251,2,Firmicutes
Otu009252,2,Firmicutes
Otu009253,2,Firmicutes
Otu009254,2,Firmicutes
Otu009255,2,Firmicutes
Otu009256,2,Firmicutes
Otu009257,2,Firmicutes
Otu009258,2,Firmicutes
Otu009259,2,Firmicutes
Otu009260,2,Firmicutes
Otu009261,2,Firmicutes
Otu009262,2,Firmicutes
Otu009263,2,Firmicutes
Otu009264,2,Firmicutes
Otu009265,2,Firmicutes
Otu009266,2,Firmicutes
Otu009267,2,Firmicutes
Otu009268,2,Firmicutes
Otu009269,2,Proteobacteria
Otu009270,2,Proteobacteria
Otu009271,2,Proteobacteria
Otu009272,2,Proteobacteria
Otu009273,2,Proteobacteria
Otu009274,2,Proteobacteria
Otu009275,2,Proteobacteria
Otu009276,2,Proteobacteria
Otu009277,2,Proteobacteria
Otu009278,2,Proteobacteria
Otu009279,2,Proteobacteria
Otu009280,2,Proteobacteria
Otu009281,2,Firmicutes
Otu009282,2,Firmicutes
Otu009283,2,Firmicutes
Otu009284,2,Firmicutes
Otu009285,2,Firmicutes
Otu009286,2,Firmicutes
Otu009287,2,Firmicutes
Otu009288,2,Firmicutes
Otu009289,2,Firmicutes
Otu009290,2,Firmicutes
Otu009291,2,Actinobacteria
Otu009292,2,Actinobacteria
Otu009293,2,Actinobacteria
Otu009294,2,Actinobacteria
Otu009295,2,Actinobacteria
Otu009296,2,Actinobacteria
Otu009297,2,Actinobacteria
Otu009298,2,Actinobacteria
Otu009299,2,Actinobacteria
Otu009300,2,Actinobacteria
Otu009301,2,Actinobacteria
Otu009302,2,Proteobacteria
Otu009303,2,Proteobacteria
Otu009304,2,Proteobacteria
Otu009305,2,Proteobacteria
Otu009306,2,Proteobacteria
Otu009307,2,Proteobacteria
Otu009308,2,Proteobacteria
Otu009309,2,Proteobacteria
Otu009310,2,Proteobacteria
Otu009311,2,Proteobacteria
Otu009312,2,Proteobacteria
Otu009313,2,Firmicutes
Otu009314,2,Firmicutes
Otu009315,2,Firmicutes
Otu009316,2,Firmicutes
Otu009317,2,Firmicutes
Otu009318,2,Firmicutes
Otu009319,2,Firmicutes
Otu009320,2,Firmicutes
Otu009321,2,Firmicutes
Otu009322,2,Firmicutes
Otu009323,2,Firmicutes
Otu009324,2,Firmicutes
Otu009325,2,Firmicutes
Otu009326,2,Firmicutes
Otu009327,2,Firmicutes
Otu009328,2,Firmicutes
Otu009329,2,Firmicutes
Otu009330,2,Firmicutes
Otu009331,2,Firmicutes
Otu009332,2,Firmicutes
Otu009333,2,Firmicutes
Otu009334,2,Firmicutes
Otu009335,2,Firmicutes
Otu009336,2,Firmicutes
Otu009337,2,Firmicutes
Otu009338,2,Firmicutes
Otu009339,2,Firmicutes
Otu009340,2,Firmicutes
Otu009341,2,Firmicutes
Otu009342,2,Firmicutes
Otu009343,2,Firmicutes
Otu009344,2,Firmicutes
Otu009345,2,Firmicutes
Otu009346,2,Firmicutes
Otu009347,2,Firmicutes
Otu009348,2,Firmicutes
Otu009349,2,Firmicutes
Otu009350,2,Firmicutes
Otu009351,2,Firmicutes
Otu009352,2,Firmicutes
Otu009353,2,Firmicutes
Otu009354,2,Firmicutes
Otu009355,2,Firmicutes
Otu009356,2,Firmicutes
Otu009357,2,Firmicutes
Otu009358,2,Firmicutes
Otu009359,2,Firmicutes
Otu009360,2,Firmicutes
Otu009361,2,Firmicutes
Otu009362,2,Firmicutes
Otu009363,2,Firmicutes
Otu009364,2,Firmicutes
Otu009365,2,Firmicutes
Otu009366,2,Firmicutes
Otu009367,2,Firmicutes
Otu009368,2,Firmicutes
Otu009369,2,Firmicutes
Otu009370,2,Firmicutes
Otu009371,2,Firmicutes
Otu009372,2,Firmicutes
Otu009373,2,Firmicutes
Otu009374,2,Firmicutes
Otu009375,2,Firmicutes
Otu009376,2,Firmicutes
Otu009377,2,Firmicutes
Otu009378,2,Firmicutes
Otu009379,2,Firmicutes
Otu009380,2,Firmicutes
Otu009381,2,Firmicutes
Otu009382,2,Firmicutes
Otu009383,2,Firmicutes
Otu009384,2,Firmicutes
Otu009385,2,Firmicutes
Otu009386,2,Firmicutes
Otu009387,2,Firmicutes
Otu009388,2,Firmicutes
Otu009389,2,Firmicutes
Otu009390,2,Firmicutes
Otu009391,2,Firmicutes
Otu009392,2,Firmicutes
Otu009393,2,Firmicutes
Otu009394,2,Firmicutes
Otu009395,2,Firmicutes
Otu009396,2,Firmicutes
Otu009397,2,Firmicutes
Otu009398,2,Firmicutes
Otu009399,2,Firmicutes
Otu009400,2,Firmicutes
Otu009401,2,Proteobacteria
Otu009402,2,Proteobacteria
Otu009403,2,Proteobacteria
Otu009404,2,unclassified
Otu009405,2,unclassified
Otu009406,2,unclassified
Otu009407,2,unclassified
Otu009408,2,unclassified
Otu009409,2,unclassified
Otu009410,2,unclassified
Otu009411,2,unclassified
Otu009412,2,unclassified
Otu009413,2,unclassified
Otu009414,2,unclassified
Otu009415,2,unclassified
Otu009416,2,unclassified
Otu009417,2,unclassified
Otu009418,2,unclassified
Otu009419,2,unclassified
Otu009420,2,unclassified
Otu009421,2,unclassified
Otu009422,2,unclassified
Otu009423,2,unclassified
Otu009424,2,unclassified
Otu009425,2,unclassified
Otu009426,2,unclassified
Otu009427,2,unclassified
Otu009428,2,unclassified
Otu009429,2,unclassified
Otu009430,2,unclassified
Otu009431,2,unclassified
Otu009432,2,Proteobacteria
Otu009433,2,Proteobacteria
Otu009434,2,Proteobacteria
Otu009435,2,Proteobacteria
Otu009436,2,Proteobacteria
Otu009437,2,Proteobacteria
Otu009438,2,Proteobacteria
Otu009439,2,Proteobacteria
Otu009440,2,Proteobacteria
Otu009441,2,Proteobacteria
Otu009442,2,Proteobacteria
Otu009443,2,Proteobacteria
Otu009444,2,Proteobacteria
Otu009445,2,unclassified
Otu009446,2,unclassified
Otu009447,2,unclassified
Otu009448,2,unclassified
Otu009449,2,unclassified
Otu009450,2,unclassified
Otu009451,2,unclassified
Otu009452,2,unclassified
Otu009453,2,unclassified
Otu009454,2,unclassified
Otu009455,2,unclassified
Otu009456,2,unclassified
Otu009457,2,unclassified
Otu009458,2,unclassified
Otu009459,2,unclassified
Otu009460,2,unclassified
Otu009461,2,unclassified
Otu009462,2,unclassified
Otu009463,2,unclassified
Otu009464,2,unclassified
Otu009465,2,Bacteroidetes
Otu009466,2,Bacteroidetes
Otu009467,2,unclassified
Otu009468,2,unclassified
Otu009469,2,unclassified
Otu009470,2,unclassified
Otu009471,2,unclassified
Otu009472,2,unclassified
Otu009473,2,unclassified
Otu009474,2,Proteobacteria
Otu009475,2,Proteobacteria
Otu009476,2,Proteobacteria
Otu009477,2,Proteobacteria
Otu009478,2,Proteobacteria
Otu009479,2,Proteobacteria
Otu009480,2,unclassified
Otu009481,2,unclassified
Otu009482,2,unclassified
Otu009483,2,unclassified
Otu009484,2,unclassified
Otu009485,2,unclassified
Otu009486,2,unclassified
Otu009487,2,unclassified
Otu009488,2,unclassified
Otu009489,2,Firmicutes
Otu009490,2,Firmicutes
Otu009491,2,Firmicutes
Otu009492,2,Firmicutes
Otu009493,2,Firmicutes
Otu009494,2,unclassified
Otu009495,2,unclassified
Otu009496,2,unclassified
Otu009497,2,unclassified
Otu009498,2,unclassified
Otu009499,2,unclassified
Otu009500,2,unclassified
Otu009501,2,unclassified
Otu009502,2,unclassified
Otu009503,2,unclassified
Otu009504,2,unclassified
Otu009505,2,unclassified
Otu009506,2,unclassified
Otu009507,2,unclassified
Otu009508,2,unclassified
Otu009509,2,unclassified
Otu009510,2,unclassified
Otu009511,2,Proteobacteria
Otu009512,2,Proteobacteria
Otu009513,2,Proteobacteria
Otu009514,2,Proteobacteria
Otu009515,2,Proteobacteria
Otu009516,2,Proteobacteria
Otu009517,2,Proteobacteria
Otu009518,2,Proteobacteria
Otu009519,2,TM7
Otu009520,2,TM7
Otu009521,2,TM7
Otu009522,2,TM7
Otu009523,2,TM7
Otu009524,2,TM7
Otu009525,2,TM7
Otu009526,2,TM7
Otu009527,2,TM7
Otu009528,2,unclassified
Otu009529,2,unclassified
Otu009530,2,unclassified
Otu009531,2,Firmicutes
Otu009532,2,Firmicutes
Otu009533,2,Actinobacteria
Otu009534,2,Actinobacteria
Otu009535,2,Actinobacteria
Otu009536,2,Actinobacteria
Otu009537,2,Actinobacteria
Otu009538,2,unclassified
Otu009539,2,unclassified
Otu009540,2,unclassified
Otu009541,2,unclassified
Otu009542,2,unclassified
Otu009543,2,unclassified
Otu009544,2,unclassified
Otu009545,2,unclassified
Otu009546,2,unclassified
Otu009547,2,unclassified
Otu009548,2,unclassified
Otu009549,2,unclassified
Otu009550,2,unclassified
Otu009551,2,unclassified
Otu009552,2,unclassified
Otu009553,2,unclassified
Otu009554,2,unclassified
Otu009555,2,unclassified
Otu009556,2,Actinobacteria
Otu009557,2,Actinobacteria
Otu009558,2,Actinobacteria
Otu009559,2,Actinobacteria
Otu009560,2,Actinobacteria
Otu009561,2,Actinobacteria
Otu009562,2,Actinobacteria
Otu009563,2,Actinobacteria
Otu009564,2,Actinobacteria
Otu009565,2,Actinobacteria
Otu009566,2,Actinobacteria
Otu009567,2,Actinobacteria
Otu009568,2,Actinobacteria
Otu009569,2,Actinobacteria
Otu009570,2,Actinobacteria
Otu009571,2,Actinobacteria
Otu009572,2,Actinobacteria
Otu009573,2,Actinobacteria
Otu009574,2,Actinobacteria
Otu009575,2,Actinobacteria
Otu009576,2,Actinobacteria
Otu009577,2,Proteobacteria
Otu009578,2,Proteobacteria
Otu009579,2,Proteobacteria
Otu009580,2,Proteobacteria
Otu009581,2,Proteobacteria
Otu009582,2,Proteobacteria
Otu009583,2,Proteobacteria
Otu009584,2,Proteobacteria
Otu009585,2,Proteobacteria
Otu009586,2,Proteobacteria
Otu009587,2,Proteobacteria
Otu009588,2,Proteobacteria
Otu009589,2,Proteobacteria
Otu009590,2,Proteobacteria
Otu009591,2,Proteobacteria
Otu009592,2,Proteobacteria
Otu009593,2,Proteobacteria
Otu009594,2,Proteobacteria
Otu009595,2,Proteobacteria
Otu009596,2,Proteobacteria
Otu009597,2,Proteobacteria
Otu009598,2,Proteobacteria
Otu009599,2,Proteobacteria
Otu009600,2,Proteobacteria
Otu009601,2,Proteobacteria
Otu009602,2,Proteobacteria
Otu009603,2,Proteobacteria
Otu009604,2,Proteobacteria
Otu009605,2,Proteobacteria
Otu009606,2,Proteobacteria
Otu009607,2,Proteobacteria
Otu009608,2,Proteobacteria
Otu009609,2,Proteobacteria
Otu009610,2,Proteobacteria
Otu009611,2,Proteobacteria
Otu009612,2,Proteobacteria
Otu009613,2,Proteobacteria
Otu009614,2,Proteobacteria
Otu009615,2,Proteobacteria
Otu009616,2,Proteobacteria
Otu009617,2,Proteobacteria
Otu009618,2,Proteobacteria
Otu009619,2,Proteobacteria
Otu009620,2,Proteobacteria
Otu009621,2,Proteobacteria
Otu009622,2,Proteobacteria
Otu009623,2,Proteobacteria
Otu009624,2,Proteobacteria
Otu009625,2,Proteobacteria
Otu009626,2,Proteobacteria
Otu009627,2,Proteobacteria
Otu009628,2,Proteobacteria
Otu009629,2,Proteobacteria
Otu009630,2,Proteobacteria
Otu009631,2,Proteobacteria
Otu009632,2,Proteobacteria
Otu009633,2,Proteobacteria
Otu009634,2,Proteobacteria
Otu009635,2,Proteobacteria
Otu009636,2,Proteobacteria
Otu009637,2,Proteobacteria
Otu009638,2,Proteobacteria
Otu009639,2,Proteobacteria
Otu009640,2,Proteobacteria
Otu009641,2,Proteobacteria
Otu009642,2,Proteobacteria
Otu009643,2,Proteobacteria
Otu009644,2,Proteobacteria
Otu009645,2,Proteobacteria
Otu009646,2,Proteobacteria
Otu009647,2,Proteobacteria
Otu009648,2,Proteobacteria
Otu009649,2,Proteobacteria
Otu009650,2,Proteobacteria
Otu009651,2,Proteobacteria
Otu009652,2,Proteobacteria
Otu009653,2,Proteobacteria
Otu009654,2,Proteobacteria
Otu009655,2,Proteobacteria
Otu009656,2,Proteobacteria
Otu009657,2,Proteobacteria
Otu009658,2,Proteobacteria
Otu009659,2,Proteobacteria
Otu009660,2,Proteobacteria
Otu009661,2,Proteobacteria
Otu009662,2,Proteobacteria
Otu009663,2,Proteobacteria
Otu009664,2,Firmicutes
Otu009665,2,Firmicutes
Otu009666,2,Firmicutes
Otu009667,2,Firmicutes
Otu009668,2,Firmicutes
Otu009669,2,Firmicutes
Otu009670,2,Firmicutes
Otu009671,2,Firmicutes
Otu009672,2,Firmicutes
Otu009673,2,Firmicutes
Otu009674,2,Firmicutes
Otu009675,2,Firmicutes
Otu009676,2,Firmicutes
Otu009677,2,Firmicutes
Otu009678,2,Firmicutes
Otu009679,2,Firmicutes
Otu009680,2,Firmicutes
Otu009681,2,Firmicutes
Otu009682,2,Firmicutes
Otu009683,2,Firmicutes
Otu009684,2,Firmicutes
Otu009685,2,Proteobacteria
Otu009686,2,Firmicutes
Otu009687,2,Firmicutes
Otu009688,2,Firmicutes
Otu009689,2,Firmicutes
Otu009690,2,Firmicutes
Otu009691,2,Firmicutes
Otu009692,2,Firmicutes
Otu009693,2,Firmicutes
Otu009694,2,Firmicutes
Otu009695,2,Firmicutes
Otu009696,2,Firmicutes
Otu009697,2,Firmicutes
Otu009698,2,Firmicutes
Otu009699,2,Firmicutes
Otu009700,2,Firmicutes
Otu009701,2,Firmicutes
Otu009702,2,Firmicutes
Otu009703,2,Firmicutes
Otu009704,2,Firmicutes
Otu009705,2,Firmicutes
Otu009706,2,Firmicutes
Otu009707,2,Firmicutes
Otu009708,2,Proteobacteria
Otu009709,2,Proteobacteria
Otu009710,2,Proteobacteria
Otu009711,2,Proteobacteria
Otu009712,2,Proteobacteria
Otu009713,2,Proteobacteria
Otu009714,2,Proteobacteria
Otu009715,2,Proteobacteria
Otu009716,2,Proteobacteria
Otu009717,2,Proteobacteria
Otu009718,2,Proteobacteria
Otu009719,2,Proteobacteria
Otu009720,2,Proteobacteria
Otu009721,2,Proteobacteria
Otu009722,2,Proteobacteria
Otu009723,2,Proteobacteria
Otu009724,2,Proteobacteria
Otu009725,2,Proteobacteria
Otu009726,2,Proteobacteria
Otu009727,2,Proteobacteria
Otu009728,2,Proteobacteria
Otu009729,2,Proteobacteria
Otu009730,2,Proteobacteria
Otu009731,2,Proteobacteria
Otu009732,2,Proteobacteria
Otu009733,2,Proteobacteria
Otu009734,2,Proteobacteria
Otu009735,2,Proteobacteria
Otu009736,2,Proteobacteria
Otu009737,2,Proteobacteria
Otu009738,2,Proteobacteria
Otu009739,2,Proteobacteria
Otu009740,2,Proteobacteria
Otu009741,2,Proteobacteria
Otu009742,2,Proteobacteria
Otu009743,2,Proteobacteria
Otu009744,2,Proteobacteria
Otu009745,2,Proteobacteria
Otu009746,2,Proteobacteria
Otu009747,2,Proteobacteria
Otu009748,2,Proteobacteria
Otu009749,2,Proteobacteria
Otu009750,2,Proteobacteria
Otu009751,2,Proteobacteria
Otu009752,2,Firmicutes
Otu009753,2,Firmicutes
Otu009754,2,Firmicutes
Otu009755,2,Firmicutes
Otu009756,2,Firmicutes
Otu009757,2,Firmicutes
Otu009758,2,Firmicutes
Otu009759,2,Firmicutes
Otu009760,2,Firmicutes
Otu009761,2,Firmicutes
Otu009762,2,Firmicutes
Otu009763,2,Firmicutes
Otu009764,2,Firmicutes
Otu009765,2,Firmicutes
Otu009766,2,Firmicutes
Otu009767,2,Firmicutes
Otu009768,2,Firmicutes
Otu009769,2,Firmicutes
Otu009770,2,Firmicutes
Otu009771,2,Firmicutes
Otu009772,2,Firmicutes
Otu009773,2,Firmicutes
Otu009774,2,Firmicutes
Otu009775,2,Firmicutes
Otu009776,2,Firmicutes
Otu009777,2,Firmicutes
Otu009778,2,Firmicutes
Otu009779,2,Firmicutes
Otu009780,2,Firmicutes
Otu009781,2,Firmicutes
Otu009782,2,Firmicutes
Otu009783,2,Firmicutes
Otu009784,2,Firmicutes
Otu009785,2,Firmicutes
Otu009786,2,Firmicutes
Otu009787,2,Firmicutes
Otu009788,2,Firmicutes
Otu009789,2,Firmicutes
Otu009790,2,Firmicutes
Otu009791,2,Firmicutes
Otu009792,2,Firmicutes
Otu009793,2,Firmicutes
Otu009794,2,Firmicutes
Otu009795,2,Firmicutes
Otu009796,2,Firmicutes
Otu009797,2,Firmicutes
Otu009798,2,Firmicutes
Otu009799,2,Firmicutes
Otu009800,2,Firmicutes
Otu009801,2,Firmicutes
Otu009802,2,Firmicutes
Otu009803,2,Firmicutes
Otu009804,2,Firmicutes
Otu009805,2,Firmicutes
Otu009806,2,Firmicutes
Otu009807,2,Firmicutes
Otu009808,2,Firmicutes
Otu009809,2,Firmicutes
Otu009810,2,Firmicutes
Otu009811,2,Firmicutes
Otu009812,2,Firmicutes
Otu009813,2,Firmicutes
Otu009814,2,Firmicutes
Otu009815,2,Firmicutes
Otu009816,2,Firmicutes
Otu009817,2,Firmicutes
Otu009818,2,Firmicutes
Otu009819,2,Firmicutes
Otu009820,2,Firmicutes
Otu009821,2,Firmicutes
Otu009822,2,Firmicutes
Otu009823,2,Firmicutes
Otu009824,2,Firmicutes
Otu009825,2,Firmicutes
Otu009826,2,Firmicutes
Otu009827,2,Firmicutes
Otu009828,2,Firmicutes
Otu009829,2,Firmicutes
Otu009830,2,Firmicutes
Otu009831,2,Firmicutes
Otu009832,2,Firmicutes
Otu009833,2,Firmicutes
Otu009834,2,Firmicutes
Otu009835,2,Firmicutes
Otu009836,2,Firmicutes
Otu009837,2,Firmicutes
Otu009838,2,Firmicutes
Otu009839,2,Firmicutes
