OTU	Size	Taxonomy
Otu006957	3	unclassified
Otu006959	3	unclassified
Otu006960	3	unclassified
Otu006961	3	unclassified
Otu006962	3	unclassified
Otu006964	3	unclassified
Otu006965	3	unclassified
Otu006967	3	unclassified
Otu006968	3	unclassified
Otu006969	3	unclassified
Otu006970	3	unclassified
Otu006972	3	unclassified
Otu006973	3	unclassified
Otu006975	3	Bacteroidetes
Otu006976	3	unclassified
Otu006977	3	unclassified
Otu006978	3	unclassified
Otu006980	3	unclassified
Otu006982	3	unclassified
Otu006984	3	Bacteroidetes
Otu006990	3	Firmicutes
Otu006991	3	Firmicutes
Otu006995	3	Firmicutes
Otu006998	3	Firmicutes
Otu006999	3	Firmicutes
Otu007002	3	Firmicutes
Otu007003	3	Firmicutes
Otu007005	3	Firmicutes
Otu007007	3	Firmicutes
Otu007009	3	Firmicutes
Otu007012	3	Firmicutes
Otu007013	3	Firmicutes
Otu007014	3	Firmicutes
Otu007015	3	Firmicutes
Otu007016	3	Firmicutes
Otu007017	3	Firmicutes
Otu007018	3	Firmicutes
Otu007020	3	Firmicutes
Otu007022	3	unclassified
Otu007024	3	Firmicutes
Otu007025	3	Firmicutes
Otu007026	3	Firmicutes
Otu007028	3	Firmicutes
Otu007030	3	Firmicutes
Otu007031	3	unclassified
Otu007032	3	unclassified
Otu007033	3	unclassified
Otu007035	3	unclassified
Otu007038	3	unclassified
Otu007039	3	unclassified
Otu007040	3	unclassified
Otu007042	3	unclassified
Otu007043	3	unclassified
Otu007044	3	unclassified
Otu007046	3	Firmicutes
Otu007048	3	Firmicutes
Otu007049	3	Firmicutes
Otu007051	3	Firmicutes
Otu007053	3	Firmicutes
Otu007054	3	Firmicutes
Otu007055	3	unclassified
Otu007056	3	Firmicutes
Otu007058	3	Firmicutes
Otu007059	3	Firmicutes
Otu007060	3	Firmicutes
Otu007061	3	Firmicutes
Otu007064	3	Firmicutes
Otu007065	3	Firmicutes
Otu007066	3	Firmicutes
Otu007070	3	Firmicutes
Otu007072	3	Firmicutes
Otu007073	3	Firmicutes
Otu007076	3	unclassified
Otu007077	3	unclassified
Otu007079	3	Firmicutes
Otu007080	3	Firmicutes
Otu007081	3	Firmicutes
Otu007082	3	Firmicutes
Otu007083	3	Firmicutes
Otu007084	3	Firmicutes
Otu007085	3	Firmicutes
Otu007089	3	Proteobacteria
Otu007090	3	unclassified
Otu007091	3	unclassified
Otu007093	3	unclassified
Otu007094	3	unclassified
Otu007095	3	unclassified
Otu007096	3	unclassified
Otu007100	3	Firmicutes
Otu007101	3	Firmicutes
Otu007102	3	Firmicutes
Otu007103	3	Firmicutes
Otu007104	3	Firmicutes
Otu007107	3	unclassified
Otu007108	3	Firmicutes
Otu007109	3	Firmicutes
Otu007110	3	Firmicutes
Otu007111	3	Firmicutes
Otu007112	3	Firmicutes
Otu007113	3	Firmicutes
Otu007116	3	Firmicutes
Otu007117	3	Firmicutes
Otu007120	3	Firmicutes
Otu007121	3	Firmicutes
Otu007122	3	Firmicutes
Otu007123	3	unclassified
Otu007125	3	Firmicutes
Otu007127	3	unclassified
Otu007128	3	unclassified
Otu007129	3	unclassified
Otu007130	3	unclassified
Otu007131	3	unclassified
Otu007132	3	unclassified
Otu007133	3	Firmicutes
Otu007134	3	Firmicutes
Otu007136	3	Firmicutes
Otu007140	3	Firmicutes
Otu007141	3	Firmicutes
Otu007142	3	Firmicutes
Otu007143	3	Firmicutes
Otu007144	3	Firmicutes
Otu007145	3	Firmicutes
Otu007147	3	Firmicutes
Otu007149	3	Firmicutes
Otu007151	3	Firmicutes
Otu007153	3	Firmicutes
Otu007154	3	Firmicutes
Otu007155	3	Firmicutes
Otu007156	3	Firmicutes
Otu007159	3	Firmicutes
Otu007160	3	Firmicutes
Otu007164	3	Bacteroidetes
Otu007165	3	Bacteroidetes
Otu007166	3	Bacteroidetes
Otu007169	3	Bacteroidetes
Otu007171	3	Bacteroidetes
Otu007172	3	Bacteroidetes
Otu007173	3	Bacteroidetes
Otu007175	3	Bacteroidetes
Otu007176	3	Bacteroidetes
Otu007177	3	Bacteroidetes
Otu007178	3	Bacteroidetes
Otu007179	3	Bacteroidetes
Otu007180	3	Bacteroidetes
Otu007182	3	Bacteroidetes
Otu007183	3	Firmicutes
Otu007186	3	Firmicutes
Otu007187	3	Firmicutes
Otu007188	3	Firmicutes
Otu007189	3	Bacteroidetes
Otu007190	3	Bacteroidetes
Otu007191	3	Bacteroidetes
Otu007192	3	Bacteroidetes
Otu007194	3	Bacteroidetes
Otu007195	3	Bacteroidetes
Otu007196	3	Bacteroidetes
Otu007197	3	Bacteroidetes
Otu007199	3	Bacteroidetes
Otu007200	3	Bacteroidetes
Otu007201	3	Bacteroidetes
Otu007202	3	Bacteroidetes
Otu007203	3	Bacteroidetes
Otu007205	3	Bacteroidetes
Otu007207	3	Bacteroidetes
Otu007209	3	Bacteroidetes
Otu007210	3	Bacteroidetes
Otu007211	3	Bacteroidetes
Otu007212	3	Bacteroidetes
Otu007213	3	Bacteroidetes
Otu007214	3	Bacteroidetes
Otu007215	3	Bacteroidetes
Otu007217	3	Bacteroidetes
Otu007218	3	Firmicutes
Otu007219	3	Bacteroidetes
Otu007221	3	Firmicutes
Otu007222	3	Firmicutes
Otu007224	3	Firmicutes
Otu007226	3	Firmicutes
Otu007227	3	Firmicutes
Otu007228	3	Firmicutes
Otu007229	3	Firmicutes
Otu007230	3	Firmicutes
Otu007231	3	Firmicutes
Otu007233	3	Firmicutes
Otu007235	3	Firmicutes
Otu007236	3	Firmicutes
Otu007238	3	Firmicutes
Otu007240	3	Firmicutes
Otu007242	3	Firmicutes
Otu007243	3	Firmicutes
Otu007244	3	Firmicutes
Otu007245	3	Firmicutes
Otu007246	3	Firmicutes
Otu007247	3	Firmicutes
Otu007249	3	Firmicutes
Otu007253	3	Bacteroidetes
Otu007254	3	Bacteroidetes
Otu007255	3	Bacteroidetes
Otu007256	3	Bacteroidetes
Otu007257	3	Bacteroidetes
Otu007259	3	Bacteroidetes
Otu007261	3	Bacteroidetes
Otu007262	3	Firmicutes
Otu007263	3	Firmicutes
Otu007264	3	Firmicutes
Otu007265	3	Firmicutes
Otu007267	3	Firmicutes
Otu007268	3	Firmicutes
Otu007270	3	Firmicutes
Otu007271	3	Firmicutes
Otu007275	3	Firmicutes
Otu007276	3	Firmicutes
Otu007277	3	Firmicutes
Otu007278	3	Firmicutes
Otu007279	3	Firmicutes
Otu007280	3	Firmicutes
Otu007285	3	Firmicutes
Otu007286	3	Firmicutes
Otu007288	3	Firmicutes
Otu007289	3	Firmicutes
Otu007291	3	Firmicutes
Otu007294	3	Firmicutes
Otu007295	3	Firmicutes
Otu007296	3	Firmicutes
Otu007297	3	Firmicutes
Otu007298	3	Firmicutes
Otu007299	3	Firmicutes
Otu007300	3	Firmicutes
Otu007301	3	Firmicutes
Otu007302	3	Firmicutes
Otu007303	3	Firmicutes
Otu007304	3	Firmicutes
Otu007309	3	Firmicutes
Otu007310	3	Firmicutes
Otu007312	3	Firmicutes
Otu007317	3	Firmicutes
Otu007319	3	Firmicutes
Otu007320	3	Firmicutes
Otu007321	3	Firmicutes
Otu007322	3	Firmicutes
Otu007324	3	Firmicutes
Otu007327	3	Firmicutes
Otu007328	3	Firmicutes
Otu007330	3	Firmicutes
Otu007331	3	Firmicutes
Otu007334	3	Firmicutes
Otu007336	3	Firmicutes
Otu007341	3	Firmicutes
Otu007342	3	Firmicutes
Otu007344	3	Firmicutes
Otu007346	3	Firmicutes
Otu007347	3	Bacteroidetes
Otu007348	3	Bacteroidetes
Otu007349	3	Bacteroidetes
Otu007352	3	Bacteroidetes
Otu007354	3	Bacteroidetes
Otu007355	3	Bacteroidetes
Otu007356	3	Bacteroidetes
Otu007358	3	Bacteroidetes
Otu007359	3	Bacteroidetes
Otu007360	3	Bacteroidetes
Otu007362	3	Bacteroidetes
Otu007363	3	Bacteroidetes
Otu007364	3	Bacteroidetes
Otu007365	3	Bacteroidetes
Otu007366	3	Bacteroidetes
Otu007367	3	Firmicutes
Otu007368	3	Firmicutes
Otu007370	3	Firmicutes
Otu007372	3	Firmicutes
Otu007373	3	Firmicutes
Otu007375	3	Firmicutes
Otu007377	3	Firmicutes
Otu007379	3	Firmicutes
Otu007380	3	Firmicutes
Otu007382	3	Firmicutes
Otu007383	3	Firmicutes
Otu007384	3	Firmicutes
Otu007385	3	Firmicutes
Otu007386	3	Firmicutes
Otu007388	3	Firmicutes
Otu007389	3	Firmicutes
Otu007390	3	Firmicutes
Otu007391	3	Firmicutes
Otu007392	3	Firmicutes
Otu007393	3	Firmicutes
Otu007395	3	Firmicutes
Otu007396	3	Firmicutes
Otu007400	3	unclassified
Otu007401	3	Firmicutes
Otu007404	3	Firmicutes
Otu007406	3	Firmicutes
Otu007407	3	Actinobacteria
Otu007409	3	unclassified
Otu007411	3	Proteobacteria
Otu007414	3	Firmicutes
Otu007415	3	Firmicutes
Otu007416	3	Firmicutes
Otu007417	3	Firmicutes
Otu007420	3	Firmicutes
Otu007421	3	Firmicutes
Otu007422	3	Firmicutes
Otu007423	3	Proteobacteria
Otu007425	3	Firmicutes
Otu007428	3	Firmicutes
Otu007429	3	Bacteroidetes
Otu007431	3	Firmicutes
Otu007432	3	Firmicutes
Otu007434	3	Firmicutes
Otu007436	3	Firmicutes
Otu007437	3	Firmicutes
Otu007438	3	Firmicutes
Otu007439	3	Firmicutes
Otu007440	3	Firmicutes
Otu007441	3	Firmicutes
Otu007442	3	Firmicutes
Otu007445	3	Firmicutes
Otu007446	3	Firmicutes
Otu007449	3	Firmicutes
Otu007450	3	Firmicutes
Otu007451	3	Firmicutes
Otu007452	3	Firmicutes
Otu007456	3	Firmicutes
Otu007462	3	Firmicutes
Otu007463	3	Firmicutes
Otu007464	3	Firmicutes
Otu007465	3	Firmicutes
Otu007466	3	Firmicutes
Otu007472	3	Firmicutes
Otu007474	3	Firmicutes
Otu007477	3	Firmicutes
Otu007478	3	Firmicutes
Otu007479	3	Firmicutes
Otu007480	3	Firmicutes
Otu007482	3	Firmicutes
Otu007483	3	Firmicutes
Otu007484	3	Firmicutes
Otu007487	3	Firmicutes
Otu007488	3	Firmicutes
Otu007489	3	Firmicutes
Otu007490	3	Firmicutes
Otu007491	3	Firmicutes
Otu007492	3	Firmicutes
Otu007493	3	Firmicutes
Otu007494	3	Firmicutes
Otu007495	3	Firmicutes
Otu007497	3	Firmicutes
Otu007498	3	Bacteroidetes
Otu007499	3	Firmicutes
Otu007500	3	Firmicutes
Otu007501	3	Proteobacteria
Otu007502	3	Firmicutes
Otu007505	3	Firmicutes
Otu007507	3	Firmicutes
Otu007508	3	Firmicutes
Otu007510	3	Firmicutes
Otu007513	3	Firmicutes
Otu007514	3	Firmicutes
Otu007515	3	Firmicutes
Otu007516	3	Firmicutes
Otu007517	3	Firmicutes
Otu007518	3	Firmicutes
Otu007519	3	Firmicutes
Otu007520	3	Firmicutes
Otu007522	3	Firmicutes
Otu007523	3	Firmicutes
Otu007525	3	Firmicutes
Otu007527	3	Firmicutes
Otu007528	3	Firmicutes
Otu007529	3	Firmicutes
Otu007530	3	Firmicutes
Otu007531	3	Firmicutes
Otu007532	3	Firmicutes
Otu007535	3	Firmicutes
Otu007536	3	Firmicutes
Otu007537	3	Firmicutes
Otu007538	3	Firmicutes
Otu007539	3	Firmicutes
Otu007540	3	Firmicutes
Otu007541	3	Firmicutes
Otu007542	3	Firmicutes
Otu007544	3	Firmicutes
Otu007545	3	Firmicutes
Otu007547	3	Firmicutes
Otu007548	3	Firmicutes
Otu007549	3	Firmicutes
Otu007550	3	Firmicutes
Otu007551	3	Firmicutes
Otu007554	3	Firmicutes
Otu007557	3	Firmicutes
Otu007559	3	Firmicutes
Otu007561	3	Firmicutes
Otu007562	3	Firmicutes
Otu007563	3	Firmicutes
Otu007564	3	Firmicutes
Otu007565	3	Firmicutes
Otu007566	3	Firmicutes
Otu007567	3	Firmicutes
Otu007568	3	Firmicutes
Otu007571	3	Firmicutes
Otu007572	3	Firmicutes
Otu007575	3	Firmicutes
Otu007576	3	Firmicutes
Otu007578	3	Firmicutes
Otu007580	3	Firmicutes
Otu007582	3	Firmicutes
Otu007583	3	Firmicutes
Otu007585	3	Firmicutes
Otu007586	3	Firmicutes
Otu007589	3	Firmicutes
Otu007595	3	Firmicutes
Otu007596	3	Firmicutes
Otu007597	3	Firmicutes
Otu007600	3	Firmicutes
Otu007601	3	Firmicutes
Otu007602	3	Firmicutes
Otu007603	3	Firmicutes
Otu007605	3	Firmicutes
Otu007606	3	Firmicutes
Otu007609	3	Firmicutes
Otu007612	3	Firmicutes
Otu007614	3	Firmicutes
Otu007615	3	Firmicutes
Otu007617	3	Firmicutes
Otu007618	3	Firmicutes
Otu007619	3	Firmicutes
Otu007622	3	Firmicutes
Otu007623	3	Firmicutes
Otu007625	3	Firmicutes
Otu007626	3	Firmicutes
Otu007628	3	Firmicutes
Otu007629	3	Firmicutes
Otu007630	3	Firmicutes
Otu007631	3	Firmicutes
Otu007632	3	Firmicutes
Otu007633	3	Firmicutes
Otu007636	3	Firmicutes
Otu007639	3	Firmicutes
Otu007640	3	Firmicutes
Otu007643	3	Firmicutes
Otu007644	3	Firmicutes
Otu007645	3	Firmicutes
Otu007648	3	Firmicutes
Otu007649	3	Firmicutes
Otu007650	3	Firmicutes
Otu007652	3	Firmicutes
Otu007654	3	Firmicutes
Otu007655	3	Firmicutes
Otu007656	3	Firmicutes
Otu007657	3	Firmicutes
Otu007658	3	Firmicutes
Otu007659	3	Firmicutes
Otu007660	3	Firmicutes
Otu007661	3	Firmicutes
Otu007663	3	Firmicutes
Otu007664	3	Firmicutes
Otu007665	3	Firmicutes
Otu007666	3	Firmicutes
Otu007668	3	Firmicutes
Otu007669	3	Proteobacteria
Otu007670	3	Firmicutes
Otu007672	3	Proteobacteria
Otu007673	3	Firmicutes
Otu007674	3	Firmicutes
Otu007675	3	Firmicutes
Otu007677	3	Firmicutes
Otu007679	3	Firmicutes
Otu007681	3	Firmicutes
Otu007682	3	Firmicutes
Otu007683	3	Firmicutes
Otu007684	3	Firmicutes
Otu007685	3	Firmicutes
Otu007686	3	Firmicutes
Otu007687	3	Firmicutes
Otu007689	3	Firmicutes
Otu007690	3	Firmicutes
Otu007691	3	Firmicutes
Otu007692	3	Firmicutes
Otu007693	3	Firmicutes
Otu007694	3	Firmicutes
Otu007695	3	Firmicutes
Otu007696	3	Firmicutes
Otu007697	3	Firmicutes
Otu007698	3	Firmicutes
Otu007700	3	Firmicutes
Otu007703	3	Firmicutes
Otu007704	3	Firmicutes
Otu007705	3	Firmicutes
Otu007706	3	Firmicutes
Otu007707	3	Actinobacteria
Otu007709	3	Firmicutes
Otu007712	3	Firmicutes
Otu007716	3	Firmicutes
Otu007717	3	Firmicutes
Otu007718	3	Firmicutes
Otu007719	3	Firmicutes
Otu007721	3	Firmicutes
Otu007724	3	Firmicutes
Otu007726	3	Firmicutes
Otu007727	3	Firmicutes
Otu007728	3	Firmicutes
Otu007729	3	Proteobacteria
Otu007732	3	Proteobacteria
Otu007733	3	Proteobacteria
Otu007734	3	Verrucomicrobia
Otu007736	3	Proteobacteria
Otu007738	3	Actinobacteria
Otu007739	3	Firmicutes
Otu007741	3	Firmicutes
Otu007743	3	Firmicutes
Otu007744	3	Firmicutes
Otu007746	3	Firmicutes
Otu007748	3	Actinobacteria
Otu007751	3	Actinobacteria
Otu007752	3	Actinobacteria
Otu007753	3	Firmicutes
Otu007754	3	Firmicutes
Otu007755	3	Firmicutes
Otu007756	3	Firmicutes
Otu007758	3	Firmicutes
Otu007759	3	Firmicutes
Otu007760	3	Firmicutes
Otu007762	3	Firmicutes
Otu007763	3	Firmicutes
Otu007764	3	Firmicutes
Otu007765	3	Firmicutes
Otu007766	3	Firmicutes
Otu007767	3	Firmicutes
Otu007768	3	Firmicutes
Otu007771	3	Firmicutes
Otu007772	3	Firmicutes
Otu007773	3	Bacteroidetes
Otu007774	3	Bacteroidetes
Otu007775	3	Firmicutes
Otu007776	3	Firmicutes
Otu007777	3	Firmicutes
Otu007778	3	Firmicutes
Otu007780	3	Firmicutes
Otu007781	3	Firmicutes
Otu007783	3	Proteobacteria
Otu007784	3	Actinobacteria
Otu007786	3	Firmicutes
Otu007788	3	Firmicutes
Otu007789	3	Firmicutes
Otu007790	3	Firmicutes
Otu007791	3	Firmicutes
Otu007793	3	Firmicutes
Otu007795	3	Firmicutes
Otu007797	3	Firmicutes
Otu007798	3	Firmicutes
Otu007800	3	Firmicutes
Otu007802	3	Firmicutes
Otu007803	3	Firmicutes
Otu007804	3	Firmicutes
Otu007805	3	Firmicutes
Otu007806	3	Firmicutes
Otu007807	3	Firmicutes
Otu007809	3	Firmicutes
Otu007810	3	Firmicutes
Otu007811	3	Firmicutes
Otu007814	3	Firmicutes
Otu007815	3	Firmicutes
Otu007816	3	Firmicutes
Otu007817	3	Firmicutes
Otu007819	3	Firmicutes
Otu007820	3	Firmicutes
Otu007821	3	Firmicutes
Otu007822	3	Firmicutes
Otu007823	3	Firmicutes
Otu007824	3	Firmicutes
Otu007825	3	Firmicutes
Otu007826	3	Firmicutes
Otu007827	3	Firmicutes
Otu007828	3	Firmicutes
Otu007829	3	Firmicutes
Otu007830	3	Firmicutes
Otu007831	3	Firmicutes
Otu007832	3	Firmicutes
Otu007833	3	Firmicutes
Otu007836	3	Firmicutes
Otu007837	3	Firmicutes
Otu007838	3	Firmicutes
Otu007839	3	Firmicutes
Otu007841	3	Firmicutes
Otu007842	3	Firmicutes
Otu007845	3	Firmicutes
Otu007846	3	Firmicutes
Otu007847	3	Firmicutes
Otu007848	3	Firmicutes
Otu007850	3	Firmicutes
Otu007851	3	Firmicutes
Otu007852	3	Firmicutes
Otu007854	3	Firmicutes
Otu007855	3	Firmicutes
Otu007856	3	Firmicutes
Otu007857	3	Firmicutes
Otu007859	3	Firmicutes
Otu007860	3	Firmicutes
Otu007861	3	Firmicutes
Otu007862	3	Firmicutes
Otu007863	3	Firmicutes
Otu007866	3	Firmicutes
Otu007867	3	Firmicutes
Otu007869	3	Firmicutes
Otu007870	3	Firmicutes
Otu007872	3	Firmicutes
Otu007873	3	Firmicutes
Otu007875	3	Firmicutes
Otu007876	3	Firmicutes
Otu007878	3	Firmicutes
Otu007879	3	Firmicutes
Otu007880	3	Firmicutes
Otu007881	3	Firmicutes
Otu007882	3	Firmicutes
Otu007884	3	Firmicutes
Otu007885	3	Firmicutes
Otu007886	3	Firmicutes
Otu007887	3	Firmicutes
Otu007889	3	Firmicutes
Otu007890	3	Firmicutes
Otu007891	3	Firmicutes
Otu007892	3	Firmicutes
Otu007893	3	Firmicutes
Otu007894	3	Firmicutes
Otu007895	3	Firmicutes
Otu007896	3	Firmicutes
Otu007897	3	Firmicutes
Otu007898	3	Firmicutes
Otu007899	3	Firmicutes
Otu007901	3	Firmicutes
Otu007902	3	Firmicutes
Otu007903	3	Firmicutes
Otu007904	3	Firmicutes
Otu007905	3	Firmicutes
Otu007906	3	Firmicutes
Otu007907	3	Firmicutes
Otu007908	3	Firmicutes
Otu007909	3	Firmicutes
Otu007912	3	Firmicutes
Otu007914	3	Firmicutes
Otu007915	3	Firmicutes
Otu007916	3	Firmicutes
Otu007917	3	Firmicutes
Otu007918	3	Firmicutes
Otu007920	3	Firmicutes
Otu007921	3	Firmicutes
Otu007922	3	Firmicutes
Otu007923	3	Firmicutes
Otu007924	3	Firmicutes
Otu007925	3	Firmicutes
Otu007926	3	Firmicutes
Otu007928	3	Firmicutes
Otu007931	3	Firmicutes
Otu007933	3	Firmicutes
Otu007934	3	Firmicutes
Otu007935	3	Bacteroidetes
Otu007937	3	Firmicutes
Otu007938	3	Firmicutes
Otu007939	3	Bacteroidetes
Otu007940	3	Bacteroidetes
Otu007941	3	Firmicutes
Otu007943	3	Firmicutes
Otu007944	3	Firmicutes
Otu007945	3	Firmicutes
Otu007946	3	Firmicutes
Otu007947	3	Firmicutes
Otu007949	3	Firmicutes
Otu007950	3	Firmicutes
Otu007951	3	Firmicutes
Otu007952	3	Firmicutes
Otu007954	3	Firmicutes
Otu007955	3	Firmicutes
Otu007956	3	Firmicutes
Otu007958	3	Firmicutes
Otu007959	3	Firmicutes
Otu007960	3	Firmicutes
Otu007961	3	Firmicutes
Otu007962	3	Firmicutes
Otu007963	3	Firmicutes
Otu007964	3	Firmicutes
Otu007965	3	Firmicutes
Otu007966	3	Firmicutes
Otu007967	3	Firmicutes
Otu007970	3	Firmicutes
Otu007971	3	Firmicutes
Otu007974	3	Firmicutes
Otu007975	3	Firmicutes
Otu007977	3	Firmicutes
Otu007978	3	Firmicutes
Otu007980	3	Bacteroidetes
Otu007981	3	Firmicutes
Otu007983	3	Firmicutes
Otu007985	3	Firmicutes
Otu007986	3	Firmicutes
Otu007988	3	Firmicutes
Otu007989	3	Firmicutes
Otu007990	3	Firmicutes
Otu007991	3	Firmicutes
Otu007992	3	Firmicutes
Otu007993	3	Firmicutes
Otu007994	3	Firmicutes
Otu007995	3	Firmicutes
Otu007996	3	Firmicutes
Otu007997	3	Firmicutes
Otu007998	3	Firmicutes
Otu007999	3	Firmicutes
Otu008002	3	Firmicutes
Otu008003	3	Firmicutes
Otu008004	3	Firmicutes
Otu008005	3	Firmicutes
Otu008006	3	Firmicutes
Otu008007	3	Firmicutes
Otu008008	3	Firmicutes
Otu008009	3	Firmicutes
Otu008010	3	Firmicutes
Otu008011	3	Firmicutes
Otu008012	3	Firmicutes
Otu008014	3	Firmicutes
Otu008015	3	Firmicutes
Otu008016	3	Firmicutes
Otu008017	3	Firmicutes
Otu008018	3	Firmicutes
Otu008019	3	Firmicutes
Otu008020	3	Firmicutes
Otu008021	3	Actinobacteria
Otu008022	3	Bacteroidetes
Otu008027	3	Firmicutes
Otu008028	3	Firmicutes
Otu008029	3	Firmicutes
Otu008030	3	Firmicutes
Otu008031	3	Firmicutes
Otu008033	3	Firmicutes
Otu008034	3	Firmicutes
Otu008036	3	Firmicutes
Otu008039	3	Firmicutes
Otu008041	3	Firmicutes
Otu008045	3	Firmicutes
Otu008047	3	Firmicutes
Otu008049	3	Firmicutes
Otu008050	3	Firmicutes
Otu008055	3	Firmicutes
Otu008056	3	Firmicutes
Otu008057	3	Firmicutes
Otu008058	3	Firmicutes
Otu008060	3	Bacteroidetes
Otu008061	3	Firmicutes
Otu008062	3	Firmicutes
Otu008063	3	Firmicutes
Otu008064	3	Firmicutes
Otu008065	3	Firmicutes
Otu008066	3	Firmicutes
Otu008067	3	Firmicutes
Otu008068	3	Firmicutes
Otu008069	3	Firmicutes
Otu008071	3	Firmicutes
Otu008072	3	Firmicutes
Otu008073	3	Firmicutes
Otu008075	3	Firmicutes
Otu008078	3	Firmicutes
Otu008080	3	Firmicutes
Otu008081	3	Firmicutes
Otu008082	3	Firmicutes
Otu008083	3	Firmicutes
Otu008084	3	Firmicutes
Otu008085	3	Firmicutes
Otu008087	3	Firmicutes
Otu008088	3	Firmicutes
Otu008089	3	Firmicutes
Otu008090	3	Bacteroidetes
Otu008091	3	Firmicutes
Otu008092	3	Firmicutes
Otu008093	3	Firmicutes
Otu008097	3	Firmicutes
Otu008098	3	Firmicutes
Otu008099	3	Firmicutes
Otu008101	3	Firmicutes
Otu008102	3	Firmicutes
Otu008103	3	Firmicutes
Otu008105	3	Firmicutes
Otu008109	3	Firmicutes
Otu008110	3	Firmicutes
Otu008111	3	Firmicutes
Otu008113	3	Firmicutes
Otu008114	3	Firmicutes
Otu008115	3	Firmicutes
Otu008116	3	Firmicutes
Otu008117	3	Firmicutes
Otu008118	3	Firmicutes
Otu008119	3	Firmicutes
Otu008123	3	Firmicutes
Otu008124	3	Firmicutes
Otu008125	3	Firmicutes
Otu008126	3	Firmicutes
Otu008127	3	Firmicutes
Otu008128	3	Firmicutes
Otu008129	3	Firmicutes
Otu008136	3	Firmicutes
Otu008138	3	Firmicutes
Otu008140	3	Firmicutes
Otu008141	3	Firmicutes
Otu008144	3	Firmicutes
Otu008147	3	Firmicutes
Otu008148	3	Firmicutes
Otu008152	3	Firmicutes
Otu008153	3	Firmicutes
Otu008154	3	Firmicutes
Otu008155	3	Firmicutes
Otu008160	3	Firmicutes
Otu008161	3	Firmicutes
Otu008163	3	Firmicutes
Otu008164	3	Firmicutes
Otu008165	3	Firmicutes
Otu008167	3	Firmicutes
Otu008168	3	Firmicutes
Otu008170	3	Firmicutes
Otu008171	3	Firmicutes
Otu008173	3	Firmicutes
Otu008174	3	Firmicutes
Otu008175	3	Firmicutes
Otu008177	3	Firmicutes
Otu008178	3	Firmicutes
Otu008179	3	Firmicutes
Otu008180	3	Firmicutes
Otu008181	3	Firmicutes
Otu008183	3	Firmicutes
Otu008184	3	Firmicutes
Otu008185	3	Firmicutes
Otu008186	3	Firmicutes
Otu008187	3	Firmicutes
Otu008189	3	Firmicutes
Otu008191	3	Firmicutes
Otu008192	3	Firmicutes
Otu008193	3	Firmicutes
Otu008194	3	Firmicutes
Otu008195	3	Firmicutes
Otu008196	3	Firmicutes
Otu008197	3	Firmicutes
Otu008198	3	Firmicutes
Otu008199	3	Firmicutes
Otu008200	3	Firmicutes
Otu008202	3	Firmicutes
Otu008204	3	Firmicutes
Otu008205	3	Firmicutes
Otu008206	3	Firmicutes
Otu008207	3	Firmicutes
Otu008210	3	Firmicutes
Otu008211	3	Firmicutes
Otu008213	3	Actinobacteria
Otu008214	3	Firmicutes
Otu008215	3	Firmicutes
Otu008216	3	Firmicutes
Otu008218	3	Firmicutes
Otu008220	3	Firmicutes
Otu008221	3	Firmicutes
Otu008223	3	Firmicutes
Otu008224	3	Firmicutes
Otu008226	3	Firmicutes
Otu008227	3	Firmicutes
Otu008228	3	Firmicutes
Otu008230	3	Firmicutes
Otu008231	3	Firmicutes
Otu008234	3	Firmicutes
Otu008235	3	Firmicutes
Otu008236	3	Firmicutes
Otu008237	3	Firmicutes
Otu008239	3	Firmicutes
Otu008241	3	Firmicutes
Otu008243	3	Firmicutes
Otu008244	3	Firmicutes
Otu008245	3	Firmicutes
Otu008249	3	Firmicutes
Otu008251	3	Firmicutes
Otu008252	3	Firmicutes
Otu008253	3	Firmicutes
Otu008255	3	Firmicutes
Otu008256	3	Firmicutes
Otu008258	3	Firmicutes
Otu008260	3	Firmicutes
Otu008261	3	Firmicutes
Otu008262	3	Firmicutes
Otu008263	3	Firmicutes
Otu008266	3	Firmicutes
Otu008267	3	Firmicutes
Otu008268	3	Firmicutes
Otu008270	3	Firmicutes
Otu008272	3	Firmicutes
Otu008277	3	Firmicutes
Otu008278	3	Firmicutes
Otu008280	3	Bacteroidetes
Otu008281	3	Firmicutes
Otu008284	3	Firmicutes
Otu008285	3	Firmicutes
Otu008286	3	Firmicutes
Otu008289	3	Bacteroidetes
Otu008291	3	Bacteroidetes
Otu008292	3	Firmicutes
Otu008295	3	Firmicutes
Otu008296	3	Firmicutes
Otu008297	3	Firmicutes
Otu008298	3	Firmicutes
Otu008299	3	Firmicutes
Otu008300	3	Firmicutes
Otu008301	3	Firmicutes
Otu008303	3	Firmicutes
Otu008304	3	Firmicutes
Otu008305	3	Firmicutes
Otu008306	3	Firmicutes
Otu008307	3	Firmicutes
Otu008311	3	Firmicutes
Otu008312	3	Firmicutes
Otu008313	3	Firmicutes
Otu008315	3	Firmicutes
Otu008316	3	Firmicutes
Otu008319	3	Firmicutes
Otu008322	3	Firmicutes
Otu008323	3	Firmicutes
Otu008324	3	Firmicutes
Otu008325	3	Firmicutes
Otu008326	3	Firmicutes
Otu008327	3	Firmicutes
Otu008329	3	Firmicutes
Otu008330	3	Firmicutes
Otu008332	3	Firmicutes
Otu008334	3	Firmicutes
Otu008335	3	Firmicutes
Otu008336	3	Firmicutes
Otu008337	3	Bacteroidetes
