OTU	Size	Taxonomy
Otu01986	3	Firmicutes
Otu01987	3	Firmicutes
Otu01988	3	unclassified
Otu01989	3	unclassified
Otu01990	3	unclassified
Otu01991	3	unclassified
Otu01992	3	unclassified
Otu01994	3	Firmicutes
Otu01996	3	Firmicutes
Otu01997	3	Firmicutes
Otu01998	3	unclassified
Otu01999	3	unclassified
Otu02000	3	unclassified
Otu02001	3	Firmicutes
Otu02002	3	unclassified
Otu02003	3	Firmicutes
Otu02004	3	unclassified
Otu02005	3	Firmicutes
Otu02007	3	Firmicutes
Otu02009	3	Firmicutes
Otu02010	3	unclassified
Otu02011	3	Firmicutes
Otu02012	3	Firmicutes
Otu02013	3	unclassified
Otu02014	3	unclassified
Otu02015	3	Firmicutes
Otu02016	3	unclassified
Otu02017	3	unclassified
Otu02018	3	unclassified
Otu02019	3	unclassified
Otu02020	3	unclassified
Otu02021	3	unclassified
Otu02022	3	unclassified
Otu02023	3	Firmicutes
Otu02024	3	Firmicutes
Otu02025	3	Firmicutes
Otu02027	3	Firmicutes
Otu02028	3	Firmicutes
Otu02029	3	unclassified
Otu02030	3	unclassified
Otu02031	3	Firmicutes
Otu02032	3	Firmicutes
Otu02033	3	unclassified
Otu02034	3	Firmicutes
Otu02036	3	unclassified
Otu02037	3	Firmicutes
Otu02038	3	unclassified
Otu02039	3	Firmicutes
Otu02040	3	unclassified
Otu02041	3	unclassified
Otu02042	3	unclassified
Otu02043	3	Firmicutes
Otu02044	3	unclassified
Otu02045	3	Firmicutes
Otu02046	3	Firmicutes
Otu02047	3	unclassified
Otu02048	3	unclassified
Otu02049	3	unclassified
Otu02050	3	unclassified
Otu02052	3	Firmicutes
Otu02053	3	Firmicutes
Otu02054	3	unclassified
Otu02055	3	unclassified
Otu02056	3	Firmicutes
Otu02057	3	Proteobacteria
Otu02058	3	unclassified
Otu02059	3	unclassified
Otu02060	3	Firmicutes
Otu02062	3	Proteobacteria
Otu02063	3	unclassified
Otu02064	3	unclassified
Otu02065	3	Firmicutes
Otu02066	3	Firmicutes
Otu02068	3	Firmicutes
Otu02069	3	Firmicutes
Otu02071	3	unclassified
Otu02072	3	unclassified
Otu02073	3	unclassified
Otu02074	3	unclassified
Otu02075	3	Firmicutes
Otu02076	3	Firmicutes
Otu02077	3	Firmicutes
Otu02078	3	unclassified
Otu02080	3	Firmicutes
Otu02081	3	unclassified
Otu02082	3	Firmicutes
Otu02083	3	unclassified
Otu02084	3	Firmicutes
Otu02085	3	Firmicutes
Otu02086	3	Firmicutes
Otu02087	3	Firmicutes
Otu02089	3	unclassified
Otu02091	3	Bacteroidetes
Otu02092	3	Firmicutes
Otu02093	3	Firmicutes
Otu02094	3	Firmicutes
Otu02095	3	Firmicutes
Otu02096	3	Firmicutes
Otu02097	3	Firmicutes
Otu02098	3	Firmicutes
Otu02099	3	unclassified
Otu02100	3	Firmicutes
Otu02101	3	unclassified
Otu02103	3	unclassified
Otu02104	3	unclassified
Otu02105	3	Firmicutes
Otu02106	3	Firmicutes
Otu02107	3	Firmicutes
Otu02108	3	TM7
Otu02110	3	unclassified
Otu02111	3	Actinobacteria
Otu02113	3	Firmicutes
Otu02114	3	Firmicutes
Otu02115	3	Firmicutes
Otu02117	3	Firmicutes
Otu02118	3	Firmicutes
Otu02119	3	Bacteroidetes
Otu02120	3	Firmicutes
Otu02121	3	Bacteroidetes
Otu02122	3	Firmicutes
Otu02124	3	Firmicutes
Otu02125	3	Firmicutes
Otu02126	3	Firmicutes
Otu02127	3	Firmicutes
Otu02128	3	Firmicutes
Otu02130	3	Firmicutes
Otu02131	3	Firmicutes
Otu02132	3	Firmicutes
Otu02133	3	Firmicutes
Otu02134	3	Firmicutes
Otu02135	3	Firmicutes
Otu02136	3	Firmicutes
Otu02137	3	unclassified
Otu02138	3	Firmicutes
Otu02139	3	Actinobacteria
Otu02141	3	Firmicutes
Otu02142	3	Firmicutes
Otu02143	3	Firmicutes
Otu02144	3	Actinobacteria
Otu02145	3	Firmicutes
Otu02146	3	Firmicutes
Otu02147	3	Spirochaetes
Otu02148	3	Firmicutes
Otu02150	3	Firmicutes
Otu02151	3	Firmicutes
Otu02152	3	Firmicutes
Otu02153	3	Firmicutes
Otu02154	3	Firmicutes
Otu02155	3	Firmicutes
Otu02156	3	Firmicutes
Otu02157	3	Firmicutes
Otu02159	3	unclassified
Otu02160	3	unclassified
Otu02162	3	Bacteroidetes
Otu02163	3	Firmicutes
Otu02164	3	Firmicutes
Otu02165	3	Firmicutes
Otu02166	3	Firmicutes
Otu02167	3	Bacteroidetes
Otu02168	3	Firmicutes
Otu02169	3	unclassified
Otu02170	3	Firmicutes
Otu02171	3	unclassified
Otu02175	3	Firmicutes
Otu02176	3	Firmicutes
Otu02177	3	Firmicutes
Otu02178	3	Firmicutes
Otu02179	3	Actinobacteria
Otu02180	3	Firmicutes
Otu02182	3	Firmicutes
Otu02184	3	unclassified
Otu02185	3	Firmicutes
Otu02186	3	Firmicutes
Otu02187	3	Firmicutes
Otu02189	3	unclassified
Otu02190	3	unclassified
Otu02191	3	Proteobacteria
Otu02192	3	Bacteroidetes
Otu02193	3	Bacteroidetes
Otu02195	3	Firmicutes
Otu02197	3	Verrucomicrobia
Otu02199	3	Firmicutes
Otu02200	3	Firmicutes
Otu02201	3	unclassified
Otu02202	3	Firmicutes
Otu02203	3	unclassified
Otu02204	3	Proteobacteria
Otu02206	3	Firmicutes
Otu02207	3	Firmicutes
Otu02208	3	Firmicutes
Otu02209	3	Bacteroidetes
Otu02210	3	Bacteroidetes
Otu02211	3	unclassified
Otu02212	3	Firmicutes
Otu02214	3	Firmicutes
Otu02215	3	unclassified
Otu02217	3	Firmicutes
Otu02218	3	Proteobacteria
Otu02219	3	Proteobacteria
Otu02220	3	Firmicutes
Otu02221	3	Firmicutes
Otu02222	3	unclassified
Otu02223	3	Firmicutes
Otu02224	3	Firmicutes
Otu02225	3	Firmicutes
Otu02226	3	unclassified
Otu02227	3	unclassified
Otu02228	3	Firmicutes
Otu02229	3	Firmicutes
Otu02230	3	unclassified
Otu02232	3	Firmicutes
Otu02233	3	unclassified
Otu02234	3	Firmicutes
Otu02235	3	unclassified
Otu02236	3	Firmicutes
Otu02238	3	Firmicutes
Otu02239	3	Firmicutes
Otu02240	3	Firmicutes
Otu02241	3	Bacteroidetes
Otu02242	3	unclassified
Otu02243	3	unclassified
Otu02244	3	Firmicutes
Otu02246	3	unclassified
Otu02247	3	unclassified
Otu02248	3	Firmicutes
Otu02249	3	Firmicutes
Otu02250	3	Firmicutes
Otu02251	3	Bacteroidetes
Otu02253	3	Firmicutes
Otu02254	3	unclassified
Otu02255	3	Bacteroidetes
Otu02256	3	Firmicutes
Otu02258	3	unclassified
Otu02259	3	Firmicutes
Otu02260	3	Firmicutes
Otu02261	3	unclassified
Otu02262	3	unclassified
Otu02264	3	Firmicutes
Otu02265	3	Firmicutes
Otu02266	3	unclassified
Otu02267	3	Firmicutes
Otu02268	3	Firmicutes
Otu02270	3	Bacteroidetes
Otu02271	3	Firmicutes
Otu02272	3	unclassified
Otu02274	3	unclassified
Otu02275	3	Firmicutes
Otu02277	3	Bacteroidetes
Otu02278	3	Firmicutes
Otu02279	3	unclassified
Otu02280	3	unclassified
Otu02281	3	Firmicutes
Otu02282	3	Proteobacteria
Otu02284	3	Firmicutes
Otu02287	3	Firmicutes
Otu02289	3	Bacteroidetes
Otu02290	3	Firmicutes
Otu02292	3	unclassified
Otu02293	3	Firmicutes
Otu02294	3	Firmicutes
Otu02295	3	unclassified
Otu02296	3	Firmicutes
Otu02298	3	unclassified
Otu02299	3	unclassified
Otu02300	3	Firmicutes
Otu02301	3	Firmicutes
Otu02302	3	unclassified
Otu02303	3	Firmicutes
Otu02304	3	unclassified
Otu02305	3	unclassified
Otu02306	3	Firmicutes
Otu02307	3	Firmicutes
Otu02310	3	unclassified
Otu02311	3	Firmicutes
Otu02312	3	Firmicutes
Otu02313	3	Firmicutes
Otu02314	3	unclassified
Otu02316	3	Firmicutes
Otu02318	3	Firmicutes
Otu02319	3	Firmicutes
Otu02321	3	Firmicutes
Otu02322	3	Firmicutes
Otu02323	3	Firmicutes
Otu02326	3	Firmicutes
Otu02328	3	Firmicutes
Otu02329	3	unclassified
Otu02330	3	Firmicutes
Otu02332	3	unclassified
Otu02334	3	Firmicutes
Otu02335	3	Firmicutes
Otu02336	3	Firmicutes
Otu02337	3	unclassified
Otu02340	3	unclassified
Otu02342	3	unclassified
Otu02344	3	unclassified
Otu02346	3	Firmicutes
Otu02348	3	Firmicutes
Otu02349	3	Firmicutes
Otu02350	3	Firmicutes
Otu02351	3	Firmicutes
Otu02352	3	Firmicutes
Otu02353	3	Firmicutes
Otu02355	3	unclassified
Otu02357	3	Firmicutes
Otu02359	3	Firmicutes
Otu02360	3	Firmicutes
Otu02361	3	Firmicutes
Otu02364	3	Firmicutes
Otu02365	3	unclassified
Otu02366	3	Firmicutes
Otu02367	3	Firmicutes
Otu02368	3	unclassified
Otu02369	3	unclassified
Otu02373	3	unclassified
Otu02374	3	Firmicutes
Otu02375	3	unclassified
Otu02376	3	unclassified
Otu02377	3	Firmicutes
Otu02378	3	Firmicutes
Otu02379	3	unclassified
Otu02380	3	Firmicutes
Otu02382	3	unclassified
Otu02383	3	Firmicutes
Otu02384	3	Firmicutes
Otu02385	3	Firmicutes
Otu02386	3	unclassified
Otu02387	3	unclassified
Otu02388	3	Firmicutes
Otu02389	3	unclassified
Otu02390	3	unclassified
Otu02391	3	unclassified
Otu02392	3	unclassified
Otu02393	3	unclassified
Otu02395	3	Firmicutes
Otu02396	3	Firmicutes
Otu02397	3	unclassified
Otu02399	3	Firmicutes
Otu02400	3	unclassified
Otu02401	3	unclassified
Otu02402	3	Firmicutes
Otu02404	3	Firmicutes
Otu02405	3	Firmicutes
Otu02406	3	Firmicutes
Otu02408	3	Firmicutes
Otu02409	3	unclassified
Otu02410	3	Firmicutes
Otu02411	3	unclassified
Otu02413	3	Firmicutes
Otu02415	3	unclassified
Otu02421	3	Firmicutes
Otu02423	3	unclassified
Otu02424	3	Firmicutes
Otu02427	3	unclassified
Otu02430	3	Firmicutes
Otu02434	3	unclassified
Otu02436	3	Firmicutes
Otu02437	3	unclassified
Otu02439	3	Firmicutes
Otu02440	3	unclassified
Otu02441	3	Firmicutes
Otu02442	3	Firmicutes
Otu02443	3	Firmicutes
Otu02444	3	unclassified
Otu02445	3	unclassified
Otu02447	3	Firmicutes
Otu02452	3	Firmicutes
Otu02456	3	unclassified
Otu02458	3	unclassified
Otu02459	3	Firmicutes
Otu02460	3	unclassified
Otu02461	3	Firmicutes
Otu02462	3	unclassified
Otu02463	3	Firmicutes
Otu02464	3	Firmicutes
Otu02465	3	Firmicutes
Otu02466	3	unclassified
Otu02467	3	Firmicutes
Otu02468	3	Firmicutes
Otu02470	3	Firmicutes
Otu02471	3	unclassified
Otu02474	3	unclassified
Otu02476	3	unclassified
Otu02477	3	unclassified
Otu02478	3	Firmicutes
Otu02479	3	unclassified
Otu02480	3	Firmicutes
Otu02481	2	unclassified
Otu02482	2	Firmicutes
Otu02485	2	unclassified
Otu02486	2	Firmicutes
Otu02487	2	unclassified
Otu02488	2	Firmicutes
Otu02490	2	unclassified
Otu02491	2	Firmicutes
Otu02492	2	unclassified
Otu02493	2	Firmicutes
Otu02494	2	Firmicutes
Otu02495	2	unclassified
Otu02496	2	Firmicutes
Otu02497	2	Firmicutes
Otu02498	2	unclassified
Otu02499	2	unclassified
Otu02501	2	unclassified
Otu02503	2	Firmicutes
Otu02504	2	Firmicutes
Otu02506	2	unclassified
Otu02507	2	unclassified
Otu02508	2	Firmicutes
Otu02509	2	Firmicutes
Otu02510	2	Firmicutes
Otu02511	2	unclassified
Otu02512	2	unclassified
Otu02514	2	Firmicutes
Otu02515	2	Firmicutes
Otu02517	2	Firmicutes
Otu02518	2	Firmicutes
Otu02519	2	unclassified
Otu02521	2	Firmicutes
Otu02522	2	unclassified
Otu02523	2	Firmicutes
Otu02524	2	unclassified
Otu02525	2	Firmicutes
Otu02527	2	Firmicutes
Otu02528	2	unclassified
Otu02529	2	Firmicutes
Otu02530	2	unclassified
Otu02531	2	Firmicutes
Otu02532	2	Firmicutes
Otu02533	2	unclassified
Otu02534	2	unclassified
Otu02537	2	unclassified
Otu02538	2	unclassified
Otu02541	2	Firmicutes
Otu02542	2	Firmicutes
Otu02543	2	Firmicutes
Otu02544	2	Firmicutes
Otu02547	2	unclassified
Otu02549	2	Firmicutes
Otu02550	2	Firmicutes
Otu02551	2	Firmicutes
Otu02553	2	Firmicutes
Otu02554	2	Firmicutes
Otu02555	2	Firmicutes
Otu02556	2	Firmicutes
Otu02557	2	Firmicutes
Otu02561	2	Firmicutes
Otu02562	2	Firmicutes
Otu02563	2	unclassified
Otu02564	2	Firmicutes
Otu02565	2	Firmicutes
Otu02566	2	unclassified
Otu02568	2	Firmicutes
Otu02569	2	Firmicutes
Otu02570	2	Firmicutes
Otu02571	2	unclassified
Otu02575	2	Firmicutes
Otu02576	2	unclassified
Otu02577	2	unclassified
Otu02579	2	Firmicutes
Otu02580	2	unclassified
Otu02581	2	Firmicutes
Otu02582	2	Firmicutes
Otu02585	2	unclassified
Otu02586	2	Firmicutes
Otu02587	2	Firmicutes
Otu02588	2	Firmicutes
Otu02589	2	Firmicutes
Otu02591	2	unclassified
Otu02592	2	unclassified
Otu02594	2	unclassified
Otu02595	2	Firmicutes
Otu02596	2	Firmicutes
Otu02597	2	Firmicutes
Otu02598	2	Firmicutes
Otu02600	2	unclassified
Otu02601	2	Firmicutes
Otu02602	2	Firmicutes
Otu02603	2	Firmicutes
Otu02605	2	Firmicutes
Otu02606	2	unclassified
Otu02607	2	unclassified
Otu02608	2	Firmicutes
Otu02609	2	Firmicutes
Otu02610	2	Firmicutes
Otu02611	2	Firmicutes
Otu02612	2	unclassified
Otu02613	2	unclassified
Otu02614	2	Firmicutes
Otu02615	2	Firmicutes
Otu02617	2	unclassified
Otu02618	2	Firmicutes
Otu02620	2	Firmicutes
Otu02621	2	Firmicutes
Otu02623	2	unclassified
Otu02624	2	unclassified
Otu02626	2	unclassified
Otu02628	2	Firmicutes
Otu02629	2	Firmicutes
Otu02630	2	Firmicutes
Otu02631	2	unclassified
Otu02632	2	Firmicutes
Otu02634	2	Firmicutes
Otu02635	2	Firmicutes
Otu02636	2	Firmicutes
Otu02637	2	Firmicutes
Otu02638	2	Firmicutes
Otu02639	2	Firmicutes
Otu02640	2	unclassified
Otu02641	2	unclassified
Otu02642	2	Firmicutes
Otu02643	2	unclassified
Otu02644	2	Firmicutes
Otu02645	2	Firmicutes
Otu02646	2	unclassified
Otu02648	2	unclassified
Otu02651	2	Firmicutes
Otu02654	2	Firmicutes
Otu02655	2	Firmicutes
Otu02656	2	unclassified
Otu02657	2	Bacteroidetes
Otu02658	2	unclassified
Otu02659	2	unclassified
Otu02660	2	unclassified
Otu02661	2	unclassified
Otu02662	2	Bacteroidetes
Otu02663	2	unclassified
Otu02664	2	Firmicutes
Otu02665	2	Firmicutes
Otu02667	2	unclassified
Otu02668	2	unclassified
Otu02669	2	unclassified
Otu02670	2	unclassified
Otu02671	2	Bacteroidetes
Otu02673	2	Bacteroidetes
Otu02674	2	Bacteroidetes
Otu02676	2	Bacteroidetes
Otu02679	2	Bacteroidetes
Otu02681	2	Bacteroidetes
Otu02682	2	Bacteroidetes
Otu02685	2	Bacteroidetes
Otu02686	2	Bacteroidetes
Otu02687	2	Bacteroidetes
Otu02689	2	Firmicutes
Otu02691	2	Bacteroidetes
Otu02692	2	Bacteroidetes
Otu02693	2	Firmicutes
Otu02694	2	Firmicutes
Otu02695	2	Proteobacteria
Otu02696	2	Proteobacteria
Otu02697	2	Firmicutes
Otu02698	2	Firmicutes
Otu02700	2	Firmicutes
Otu02701	2	Actinobacteria
Otu02702	2	Bacteroidetes
Otu02703	2	Bacteroidetes
Otu02704	2	Firmicutes
Otu02705	2	Bacteroidetes
Otu02706	2	Proteobacteria
Otu02707	2	Proteobacteria
Otu02708	2	Bacteroidetes
Otu02709	2	Firmicutes
Otu02710	2	Firmicutes
Otu02711	2	Bacteroidetes
Otu02712	2	Bacteroidetes
Otu02713	2	Bacteroidetes
Otu02715	2	unclassified
Otu02717	2	unclassified
Otu02718	2	unclassified
Otu02720	2	unclassified
Otu02721	2	unclassified
Otu02722	2	unclassified
Otu02724	2	Firmicutes
Otu02725	2	Firmicutes
Otu02726	2	unclassified
Otu02727	2	Firmicutes
Otu02728	2	Firmicutes
Otu02729	2	Firmicutes
Otu02730	2	unclassified
Otu02731	2	unclassified
Otu02733	2	Firmicutes
Otu02734	2	unclassified
Otu02735	2	unclassified
Otu02736	2	Firmicutes
Otu02737	2	Firmicutes
Otu02738	2	unclassified
Otu02739	2	unclassified
Otu02741	2	unclassified
Otu02742	2	unclassified
Otu02743	2	unclassified
Otu02744	2	Bacteroidetes
Otu02745	2	Bacteroidetes
Otu02746	2	Bacteroidetes
Otu02747	2	unclassified
Otu02749	2	unclassified
Otu02750	2	unclassified
Otu02751	2	Bacteroidetes
Otu02752	2	unclassified
Otu02753	2	Firmicutes
Otu02754	2	unclassified
Otu02756	2	unclassified
Otu02757	2	unclassified
Otu02759	2	unclassified
Otu02761	2	unclassified
Otu02762	2	unclassified
Otu02763	2	unclassified
Otu02765	2	unclassified
Otu02766	2	unclassified
Otu02767	2	unclassified
Otu02768	2	Firmicutes
Otu02769	2	unclassified
Otu02773	2	unclassified
Otu02774	2	unclassified
Otu02776	2	Firmicutes
Otu02777	2	unclassified
Otu02778	2	unclassified
Otu02779	2	unclassified
Otu02781	2	unclassified
Otu02782	2	Firmicutes
Otu02783	2	unclassified
Otu02786	2	unclassified
Otu02788	2	unclassified
Otu02789	2	Firmicutes
Otu02791	2	Firmicutes
Otu02792	2	Firmicutes
Otu02793	2	unclassified
Otu02794	2	Firmicutes
Otu02800	2	unclassified
Otu02805	2	unclassified
Otu02806	2	unclassified
Otu02808	2	Firmicutes
Otu02809	2	unclassified
Otu02810	2	unclassified
Otu02811	2	unclassified
Otu02812	2	unclassified
Otu02813	2	unclassified
Otu02814	2	unclassified
Otu02815	2	unclassified
Otu02816	2	unclassified
Otu02818	2	unclassified
Otu02819	2	Firmicutes
Otu02821	2	unclassified
Otu02822	2	unclassified
Otu02825	2	Firmicutes
Otu02826	2	unclassified
Otu02828	2	unclassified
Otu02829	2	unclassified
Otu02830	2	unclassified
Otu02833	2	unclassified
Otu02834	2	unclassified
Otu02835	2	unclassified
Otu02836	2	Firmicutes
Otu02837	2	Firmicutes
Otu02838	2	unclassified
Otu02839	2	Firmicutes
Otu02840	2	Firmicutes
Otu02841	2	Firmicutes
Otu02842	2	Firmicutes
Otu02843	2	unclassified
Otu02844	2	unclassified
Otu02845	2	Firmicutes
Otu02847	2	Firmicutes
Otu02848	2	Firmicutes
Otu02849	2	Firmicutes
Otu02850	2	Firmicutes
Otu02851	2	unclassified
Otu02852	2	Firmicutes
Otu02853	2	Firmicutes
Otu02854	2	Firmicutes
Otu02855	2	Firmicutes
Otu02856	2	Firmicutes
Otu02857	2	Firmicutes
Otu02859	2	unclassified
Otu02860	2	unclassified
Otu02863	2	unclassified
Otu02864	2	unclassified
Otu02866	2	unclassified
Otu02867	2	unclassified
Otu02870	2	unclassified
Otu02873	2	Firmicutes
Otu02875	2	unclassified
Otu02877	2	unclassified
Otu02878	2	unclassified
Otu02879	2	Firmicutes
Otu02880	2	unclassified
Otu02881	2	Firmicutes
Otu02883	2	unclassified
Otu02885	2	unclassified
Otu02886	2	unclassified
Otu02887	2	unclassified
Otu02890	2	unclassified
Otu02891	2	Firmicutes
Otu02892	2	unclassified
Otu02893	2	unclassified
Otu02895	2	unclassified
Otu02896	2	unclassified
Otu02900	2	unclassified
Otu02902	2	unclassified
Otu02903	2	unclassified
Otu02905	2	unclassified
Otu02906	2	unclassified
Otu02907	2	Firmicutes
Otu02908	2	unclassified
Otu02909	2	unclassified
Otu02912	2	unclassified
Otu02914	2	unclassified
Otu02916	2	unclassified
Otu02917	2	Firmicutes
Otu02918	2	Firmicutes
Otu02919	2	unclassified
Otu02920	2	Firmicutes
Otu02921	2	Firmicutes
Otu02922	2	unclassified
Otu02923	2	Firmicutes
Otu02924	2	Firmicutes
Otu02927	2	Firmicutes
Otu02931	2	Firmicutes
Otu02933	2	unclassified
Otu02934	2	Firmicutes
Otu02935	2	Firmicutes
Otu02937	2	unclassified
Otu02938	2	unclassified
Otu02939	2	unclassified
Otu02940	2	Firmicutes
Otu02941	2	unclassified
Otu02942	2	Firmicutes
Otu02943	2	unclassified
Otu02946	2	unclassified
Otu02947	2	unclassified
Otu02948	2	unclassified
Otu02949	2	unclassified
Otu02951	2	unclassified
Otu02952	2	unclassified
Otu02953	2	unclassified
Otu02954	2	unclassified
Otu02956	2	unclassified
Otu02957	2	unclassified
Otu02960	2	unclassified
Otu02961	2	unclassified
Otu02962	2	unclassified
Otu02963	2	Firmicutes
Otu02964	2	unclassified
Otu02965	2	Firmicutes
Otu02967	2	unclassified
Otu02968	2	unclassified
Otu02971	2	unclassified
Otu02972	2	unclassified
Otu02975	2	Firmicutes
Otu02976	2	unclassified
Otu02978	2	unclassified
Otu02979	2	unclassified
Otu02980	2	unclassified
Otu02982	2	unclassified
Otu02983	2	unclassified
Otu02984	2	unclassified
Otu02986	2	unclassified
Otu02987	2	unclassified
Otu02988	2	unclassified
Otu02989	2	unclassified
Otu02993	2	unclassified
Otu02994	2	unclassified
Otu02996	2	unclassified
Otu02998	2	unclassified
Otu02999	2	unclassified
Otu03000	2	unclassified
Otu03001	2	unclassified
Otu03003	2	unclassified
Otu03004	2	Firmicutes
Otu03005	2	unclassified
Otu03007	2	Firmicutes
Otu03008	2	Firmicutes
Otu03010	2	unclassified
Otu03013	2	Firmicutes
Otu03015	2	unclassified
Otu03017	2	Proteobacteria
Otu03019	2	unclassified
Otu03021	2	Firmicutes
Otu03022	2	Firmicutes
Otu03024	2	Firmicutes
Otu03025	2	Bacteroidetes
Otu03026	2	Firmicutes
Otu03027	2	unclassified
Otu03031	2	unclassified
Otu03032	2	unclassified
Otu03033	2	unclassified
Otu03034	2	unclassified
Otu03035	2	unclassified
Otu03036	2	unclassified
Otu03037	2	Firmicutes
Otu03038	2	Firmicutes
Otu03040	2	unclassified
Otu03042	2	Firmicutes
Otu03043	2	Firmicutes
Otu03044	2	unclassified
Otu03046	2	unclassified
Otu03047	2	Firmicutes
Otu03049	2	Firmicutes
Otu03050	2	Firmicutes
Otu03051	2	Firmicutes
Otu03052	2	Actinobacteria
Otu03053	2	Firmicutes
Otu03054	2	Firmicutes
Otu03055	2	Firmicutes
Otu03056	2	Firmicutes
Otu03057	2	Firmicutes
Otu03058	2	Firmicutes
Otu03061	2	Actinobacteria
Otu03062	2	unclassified
Otu03063	2	Actinobacteria
Otu03064	2	Firmicutes
Otu03065	2	Firmicutes
Otu03066	2	Firmicutes
Otu03067	2	Firmicutes
Otu03068	2	Firmicutes
Otu03069	2	unclassified
Otu03070	2	Firmicutes
Otu03072	2	unclassified
Otu03073	2	Firmicutes
Otu03074	2	unclassified
Otu03076	2	Firmicutes
Otu03078	2	Actinobacteria
Otu03079	2	Firmicutes
Otu03080	2	unclassified
Otu03081	2	Firmicutes
Otu03083	2	unclassified
Otu03084	2	Firmicutes
Otu03085	2	Firmicutes
Otu03086	2	Firmicutes
Otu03087	2	Firmicutes
Otu03089	2	unclassified
Otu03090	2	Firmicutes
Otu03091	2	unclassified
Otu03093	2	Bacteroidetes
Otu03094	2	unclassified
Otu03095	2	unclassified
Otu03096	2	Firmicutes
Otu03097	2	Bacteroidetes
Otu03098	2	Firmicutes
Otu03099	2	Firmicutes
Otu03101	2	Bacteroidetes
Otu03102	2	Firmicutes
Otu03103	2	unclassified
Otu03104	2	Firmicutes
Otu03105	2	Firmicutes
Otu03106	2	Bacteroidetes
Otu03107	2	unclassified
Otu03108	2	unclassified
Otu03113	2	Firmicutes
Otu03114	2	Bacteroidetes
Otu03115	2	unclassified
Otu03116	2	Firmicutes
Otu03118	2	Firmicutes
Otu03119	2	Firmicutes
Otu03120	2	unclassified
Otu03121	2	unclassified
Otu03122	2	unclassified
Otu03123	2	Firmicutes
Otu03126	2	Bacteroidetes
Otu03127	2	Bacteroidetes
Otu03128	2	unclassified
Otu03130	2	Firmicutes
Otu03131	2	unclassified
Otu03132	2	unclassified
Otu03134	2	Firmicutes
Otu03135	2	Firmicutes
Otu03137	2	Firmicutes
Otu03139	2	Firmicutes
Otu03140	2	Firmicutes
Otu03141	2	Firmicutes
Otu03142	2	unclassified
Otu03143	2	Firmicutes
Otu03144	2	unclassified
Otu03145	2	unclassified
Otu03146	2	Bacteroidetes
Otu03147	2	Firmicutes
Otu03148	2	Firmicutes
Otu03149	2	unclassified
Otu03150	2	unclassified
Otu03151	2	Firmicutes
Otu03152	2	Firmicutes
Otu03153	2	Firmicutes
Otu03154	2	Bacteroidetes
Otu03155	2	Firmicutes
Otu03156	2	Firmicutes
Otu03157	2	Firmicutes
Otu03158	2	Bacteroidetes
Otu03159	2	unclassified
Otu03160	2	Firmicutes
Otu03161	2	unclassified
Otu03162	2	Firmicutes
Otu03163	2	unclassified
Otu03164	2	Bacteroidetes
Otu03166	2	Firmicutes
Otu03168	2	Firmicutes
Otu03169	2	Firmicutes
Otu03170	2	Firmicutes
Otu03171	2	Firmicutes
Otu03172	2	unclassified
Otu03173	2	Firmicutes
Otu03174	2	Firmicutes
Otu03176	2	Firmicutes
Otu03177	2	Actinobacteria
Otu03178	2	unclassified
Otu03179	2	unclassified
Otu03180	2	unclassified
Otu03181	2	Firmicutes
Otu03182	2	Bacteroidetes
Otu03183	2	Bacteroidetes
Otu03185	2	unclassified
Otu03186	2	Bacteroidetes
Otu03187	2	Firmicutes
Otu03189	2	unclassified
Otu03190	2	Bacteroidetes
Otu03191	2	Bacteroidetes
Otu03192	2	Bacteroidetes
Otu03194	2	Bacteroidetes
Otu03195	2	unclassified
Otu03196	2	unclassified
Otu03197	2	Firmicutes
Otu03198	2	Firmicutes
Otu03199	2	Bacteroidetes
Otu03200	2	unclassified
Otu03201	2	Firmicutes
Otu03203	2	unclassified
Otu03204	2	unclassified
Otu03205	2	Firmicutes
Otu03206	2	Bacteroidetes
Otu03207	2	Firmicutes
Otu03209	2	Firmicutes
Otu03210	2	Firmicutes
Otu03211	2	Firmicutes
Otu03212	2	Firmicutes
Otu03213	2	Firmicutes
Otu03214	2	Firmicutes
Otu03215	2	Bacteroidetes
Otu03217	2	Firmicutes
Otu03218	2	Firmicutes
Otu03219	2	Firmicutes
Otu03220	2	Firmicutes
Otu03221	2	Firmicutes
Otu03223	2	Bacteroidetes
Otu03224	2	Firmicutes
Otu03225	2	Firmicutes
Otu03227	2	Firmicutes
Otu03228	2	unclassified
Otu03229	2	unclassified
Otu03232	2	Bacteroidetes
Otu03233	2	Firmicutes
Otu03234	2	Firmicutes
Otu03235	2	unclassified
Otu03236	2	Firmicutes
Otu03239	2	Firmicutes
Otu03240	2	unclassified
Otu03241	2	unclassified
Otu03242	2	Actinobacteria
Otu03245	2	Firmicutes
Otu03247	2	Firmicutes
Otu03248	2	unclassified
Otu03249	2	Firmicutes
Otu03250	2	Firmicutes
Otu03252	2	Firmicutes
Otu03254	2	unclassified
Otu03255	2	unclassified
Otu03257	2	Firmicutes
Otu03258	2	unclassified
Otu03260	2	Firmicutes
Otu03261	2	Proteobacteria
Otu03262	2	Firmicutes
Otu03264	2	Firmicutes
Otu03266	2	Firmicutes
Otu03267	2	Firmicutes
Otu03268	2	Bacteroidetes
Otu03269	2	Firmicutes
Otu03271	2	Firmicutes
Otu03275	2	Bacteroidetes
Otu03276	2	unclassified
