OTU,Size,Taxonomy
Otu07545,8,Firmicutes
Otu07546,8,unclassified
Otu07547,8,Firmicutes
Otu07548,8,unclassified
Otu07549,8,unclassified
Otu07550,8,unclassified
Otu07551,8,Firmicutes
Otu07552,8,unclassified
Otu07553,8,Spirochaetes
Otu07554,8,Firmicutes
Otu07555,8,unclassified
Otu07556,8,unclassified
Otu07557,8,unclassified
Otu07558,8,Firmicutes
Otu07559,8,Firmicutes
Otu07560,8,Firmicutes
Otu07561,8,Firmicutes
Otu07562,8,Firmicutes
Otu07563,8,unclassified
Otu07564,8,unclassified
Otu07565,8,Bacteroidetes
Otu07566,8,unclassified
Otu07567,8,Firmicutes
Otu07568,8,Firmicutes
Otu07569,8,Firmicutes
Otu07570,8,unclassified
Otu07571,8,Bacteroidetes
Otu07572,8,unclassified
Otu07573,8,unclassified
Otu07574,8,Bacteroidetes
Otu07575,8,unclassified
Otu07576,8,Firmicutes
Otu07577,8,Firmicutes
Otu07578,8,Firmicutes
Otu07579,8,Bacteroidetes
Otu07580,8,unclassified
Otu07581,8,Bacteroidetes
Otu07582,8,Bacteroidetes
Otu07583,8,unclassified
Otu07584,8,unclassified
Otu07585,8,unclassified
Otu07586,8,unclassified
Otu07587,8,unclassified
Otu07588,8,unclassified
Otu07589,8,unclassified
Otu07590,8,Proteobacteria
Otu07591,8,Proteobacteria
Otu07592,8,Firmicutes
Otu07593,8,unclassified
Otu07594,8,Firmicutes
Otu07595,8,unclassified
Otu07596,8,Firmicutes
Otu07597,8,Firmicutes
Otu07598,8,unclassified
Otu07599,8,unclassified
Otu07600,8,Bacteroidetes
Otu07601,8,unclassified
Otu07602,8,unclassified
Otu07603,8,unclassified
Otu07604,8,Bacteroidetes
Otu07605,8,Bacteroidetes
Otu07606,8,unclassified
Otu07607,8,Proteobacteria
Otu07608,8,Firmicutes
Otu07609,8,Firmicutes
Otu07610,8,unclassified
Otu07611,8,Firmicutes
Otu07612,8,Bacteroidetes
Otu07613,7,Proteobacteria
Otu07614,7,Firmicutes
Otu07615,7,Bacteroidetes
Otu07616,7,Bacteroidetes
Otu07617,7,unclassified
Otu07618,7,unclassified
Otu07619,7,Proteobacteria
Otu07620,7,Proteobacteria
Otu07621,7,unclassified
Otu07622,7,Bacteroidetes
Otu07623,7,Firmicutes
Otu07624,7,Firmicutes
Otu07625,7,unclassified
Otu07626,7,unclassified
Otu07627,7,unclassified
Otu07628,7,Firmicutes
Otu07629,7,Firmicutes
Otu07630,7,Firmicutes
Otu07631,7,unclassified
Otu07632,7,Firmicutes
Otu07633,7,unclassified
Otu07634,7,Firmicutes
Otu07635,7,unclassified
Otu07636,7,Firmicutes
Otu07637,7,Proteobacteria
Otu07638,7,Proteobacteria
Otu07639,7,unclassified
Otu07640,7,Firmicutes
Otu07641,7,unclassified
Otu07642,7,Proteobacteria
Otu07643,7,unclassified
Otu07644,7,Firmicutes
Otu07645,7,Proteobacteria
Otu07646,7,unclassified
Otu07647,7,unclassified
Otu07648,7,Actinobacteria
Otu07649,7,unclassified
Otu07650,7,unclassified
Otu07651,7,unclassified
Otu07652,7,Bacteroidetes
Otu07653,7,Firmicutes
Otu07654,7,unclassified
Otu07655,7,Firmicutes
Otu07656,7,unclassified
Otu07657,7,unclassified
Otu07658,7,Firmicutes
Otu07659,7,unclassified
Otu07660,7,Firmicutes
Otu07661,7,Proteobacteria
Otu07662,7,Firmicutes
Otu07663,7,Firmicutes
Otu07664,7,Firmicutes
Otu07665,7,Firmicutes
Otu07666,7,unclassified
Otu07667,7,unclassified
Otu07668,7,unclassified
Otu07669,7,unclassified
Otu07670,7,unclassified
Otu07671,7,Proteobacteria
Otu07672,7,Firmicutes
Otu07673,7,Firmicutes
Otu07674,7,Firmicutes
Otu07675,7,Actinobacteria
Otu07676,7,unclassified
Otu07677,7,Bacteroidetes
Otu07678,7,Firmicutes
Otu07679,7,Bacteroidetes
Otu07680,7,Bacteroidetes
Otu07681,7,unclassified
Otu07682,7,Firmicutes
Otu07683,7,Firmicutes
Otu07684,7,unclassified
Otu07685,7,Bacteroidetes
Otu07686,7,Firmicutes
Otu07687,7,unclassified
Otu07688,7,Firmicutes
Otu07689,7,unclassified
Otu07690,7,unclassified
Otu07691,7,Proteobacteria
Otu07692,7,unclassified
Otu07693,7,unclassified
Otu07694,7,unclassified
Otu07695,7,Firmicutes
Otu07696,7,Firmicutes
Otu07697,7,unclassified
Otu07698,7,unclassified
Otu07699,7,Firmicutes
Otu07700,7,Firmicutes
Otu07701,7,unclassified
Otu07702,7,unclassified
Otu07703,7,unclassified
Otu07704,7,Actinobacteria
Otu07705,7,Firmicutes
Otu07706,7,Firmicutes
Otu07707,7,unclassified
Otu07708,7,unclassified
Otu07709,7,Firmicutes
Otu07710,7,Firmicutes
Otu07711,7,unclassified
Otu07712,7,unclassified
Otu07713,7,Proteobacteria
Otu07714,7,unclassified
Otu07715,7,Firmicutes
Otu07716,7,Firmicutes
Otu07717,7,Firmicutes
Otu07718,7,Firmicutes
Otu07719,7,unclassified
Otu07720,7,Firmicutes
Otu07721,7,Firmicutes
Otu07722,7,Firmicutes
Otu07723,7,Firmicutes
Otu07724,7,unclassified
Otu07725,7,Firmicutes
Otu07726,7,unclassified
Otu07727,7,unclassified
Otu07728,7,Proteobacteria
Otu07729,7,unclassified
Otu07730,7,Firmicutes
Otu07731,7,Bacteroidetes
Otu07732,7,Firmicutes
Otu07733,7,Firmicutes
Otu07734,7,Firmicutes
Otu07735,7,Firmicutes
Otu07736,7,Firmicutes
Otu07737,7,Firmicutes
Otu07738,7,unclassified
Otu07739,7,Firmicutes
Otu07740,7,Firmicutes
Otu07741,7,Firmicutes
Otu07742,7,Proteobacteria
Otu07743,7,Firmicutes
Otu07744,7,unclassified
Otu07745,7,Firmicutes
Otu07746,7,unclassified
Otu07747,7,Firmicutes
Otu07748,7,unclassified
Otu07749,7,Firmicutes
Otu07750,7,Firmicutes
Otu07751,7,unclassified
Otu07752,7,Firmicutes
Otu07753,7,Firmicutes
Otu07754,7,Firmicutes
Otu07755,7,unclassified
Otu07756,7,Firmicutes
Otu07757,7,unclassified
Otu07758,7,unclassified
Otu07759,7,unclassified
Otu07760,7,Bacteroidetes
Otu07761,7,Firmicutes
Otu07762,7,Bacteroidetes
Otu07763,7,unclassified
Otu07764,7,Firmicutes
Otu07765,7,unclassified
Otu07766,7,Firmicutes
Otu07767,7,unclassified
Otu07768,7,Firmicutes
Otu07769,7,unclassified
Otu07770,7,Firmicutes
Otu07771,7,Firmicutes
Otu07772,7,unclassified
Otu07773,7,Firmicutes
Otu07774,7,unclassified
Otu07775,7,Firmicutes
Otu07776,7,unclassified
Otu07777,7,unclassified
Otu07778,7,Firmicutes
Otu07779,7,Firmicutes
Otu07780,7,Firmicutes
Otu07781,7,Firmicutes
Otu07782,7,Firmicutes
Otu07783,7,unclassified
Otu07784,7,Bacteroidetes
Otu07785,7,Firmicutes
Otu07786,7,Bacteroidetes
Otu07787,7,Firmicutes
Otu07788,7,unclassified
Otu07789,7,Firmicutes
Otu07790,7,Firmicutes
Otu07791,7,Firmicutes
Otu07792,7,unclassified
Otu07793,7,Firmicutes
Otu07794,7,Bacteroidetes
Otu07795,7,unclassified
Otu07796,7,Bacteroidetes
Otu07797,7,unclassified
Otu07798,7,unclassified
Otu07799,7,unclassified
Otu07800,7,Firmicutes
Otu07801,7,Proteobacteria
Otu07802,7,Firmicutes
Otu07803,7,unclassified
Otu07804,7,unclassified
Otu07805,7,Firmicutes
Otu07806,7,Firmicutes
Otu07807,7,Proteobacteria
Otu07808,7,Firmicutes
Otu07809,7,Firmicutes
Otu07810,7,unclassified
Otu07811,7,unclassified
Otu07812,7,Firmicutes
Otu07813,7,unclassified
Otu07814,7,Bacteroidetes
Otu07815,7,unclassified
Otu07816,7,Bacteroidetes
Otu07817,7,Firmicutes
Otu07818,7,unclassified
Otu07819,7,unclassified
Otu07820,7,Bacteroidetes
Otu07821,7,Firmicutes
Otu07822,7,Bacteroidetes
Otu07823,7,Firmicutes
Otu07824,7,Bacteroidetes
Otu07825,7,Firmicutes
Otu07826,7,unclassified
Otu07827,7,Firmicutes
Otu07828,7,Bacteroidetes
Otu07829,7,Bacteroidetes
Otu07830,7,Firmicutes
Otu07831,7,Firmicutes
Otu07832,7,unclassified
Otu07833,7,Firmicutes
Otu07834,7,Firmicutes
Otu07835,7,unclassified
Otu07836,7,Proteobacteria
Otu07837,7,unclassified
Otu07838,7,Firmicutes
Otu07839,7,unclassified
Otu07840,7,unclassified
Otu07841,7,Firmicutes
Otu07842,7,unclassified
Otu07843,7,Firmicutes
Otu07844,7,Firmicutes
Otu07845,7,unclassified
Otu07846,7,Firmicutes
Otu07847,7,Bacteroidetes
Otu07848,7,Bacteroidetes
Otu07849,7,unclassified
Otu07850,7,unclassified
Otu07851,7,unclassified
Otu07852,7,unclassified
Otu07853,7,Firmicutes
Otu07854,7,Firmicutes
Otu07855,7,Firmicutes
Otu07856,7,Proteobacteria
Otu07857,7,Firmicutes
Otu07858,7,Firmicutes
Otu07859,7,Firmicutes
Otu07860,7,Firmicutes
Otu07861,7,unclassified
Otu07862,7,Firmicutes
Otu07863,7,Firmicutes
Otu07864,7,Proteobacteria
Otu07865,7,Firmicutes
Otu07866,7,Firmicutes
Otu07867,7,unclassified
Otu07868,7,unclassified
Otu07869,7,Bacteroidetes
Otu07870,7,Bacteroidetes
Otu07871,7,Firmicutes
Otu07872,7,unclassified
Otu07873,7,unclassified
Otu07874,7,unclassified
Otu07875,7,Bacteroidetes
Otu07876,7,Firmicutes
Otu07877,7,Firmicutes
Otu07878,7,unclassified
Otu07879,7,Firmicutes
Otu07880,7,Firmicutes
Otu07881,7,Firmicutes
Otu07882,7,unclassified
Otu07883,7,Firmicutes
Otu07884,7,Firmicutes
Otu07885,7,Firmicutes
Otu07886,7,Firmicutes
Otu07887,7,Firmicutes
Otu07888,7,unclassified
Otu07889,7,Firmicutes
Otu07890,7,unclassified
Otu07891,7,Firmicutes
Otu07892,7,unclassified
Otu07893,7,Bacteroidetes
Otu07894,7,Firmicutes
Otu07895,7,unclassified
Otu07896,7,Firmicutes
Otu07897,7,Bacteroidetes
Otu07898,7,Firmicutes
Otu07899,7,unclassified
Otu07900,7,Firmicutes
Otu07901,7,Firmicutes
Otu07902,7,unclassified
Otu07903,7,unclassified
Otu07904,7,unclassified
Otu07905,7,Firmicutes
Otu07906,7,Firmicutes
Otu07907,7,unclassified
Otu07908,7,Bacteroidetes
Otu07909,7,Firmicutes
Otu07910,7,unclassified
Otu07911,7,unclassified
Otu07912,7,unclassified
Otu07913,7,Firmicutes
Otu07914,7,Firmicutes
Otu07915,7,Firmicutes
Otu07916,7,Firmicutes
Otu07917,7,Firmicutes
Otu07918,7,Bacteroidetes
Otu07919,7,unclassified
Otu07920,7,unclassified
Otu07921,7,unclassified
Otu07922,7,unclassified
Otu07923,7,unclassified
Otu07924,7,Firmicutes
Otu07925,7,unclassified
Otu07926,7,Firmicutes
Otu07927,7,unclassified
Otu07928,7,unclassified
Otu07929,7,unclassified
Otu07930,7,unclassified
Otu07931,7,Firmicutes
Otu07932,7,unclassified
Otu07933,7,Firmicutes
Otu07934,7,unclassified
Otu07935,7,unclassified
Otu07936,7,Firmicutes
Otu07937,7,unclassified
Otu07938,7,unclassified
Otu07939,7,unclassified
Otu07940,7,Bacteroidetes
Otu07941,7,unclassified
Otu07942,7,unclassified
Otu07943,7,unclassified
Otu07944,7,unclassified
Otu07945,7,unclassified
Otu07946,7,Bacteroidetes
Otu07947,7,unclassified
Otu07948,7,unclassified
Otu07949,7,Bacteroidetes
Otu07950,7,unclassified
Otu07951,7,unclassified
Otu07952,7,unclassified
Otu07953,7,unclassified
Otu07954,7,unclassified
Otu07955,7,unclassified
Otu07956,7,Firmicutes
Otu07957,7,Firmicutes
Otu07958,7,unclassified
Otu07959,7,unclassified
Otu07960,7,unclassified
Otu07961,7,unclassified
Otu07962,7,unclassified
Otu07963,7,unclassified
Otu07964,7,unclassified
Otu07965,7,unclassified
Otu07966,7,unclassified
Otu07967,7,Firmicutes
Otu07968,7,Firmicutes
Otu07969,7,Firmicutes
Otu07970,7,Firmicutes
Otu07971,7,unclassified
Otu07972,7,unclassified
Otu07973,7,Firmicutes
Otu07974,7,unclassified
Otu07975,7,unclassified
Otu07976,7,unclassified
Otu07977,7,unclassified
Otu07978,7,unclassified
Otu07979,7,unclassified
Otu07980,7,Bacteroidetes
Otu07981,7,unclassified
Otu07982,7,unclassified
Otu07983,7,Bacteroidetes
Otu07984,7,Firmicutes
Otu07985,7,unclassified
Otu07986,7,unclassified
Otu07987,7,Firmicutes
Otu07988,7,unclassified
Otu07989,7,unclassified
Otu07990,7,unclassified
Otu07991,7,Firmicutes
Otu07992,7,Firmicutes
Otu07993,7,Bacteroidetes
Otu07994,7,Firmicutes
Otu07995,7,unclassified
Otu07996,7,unclassified
Otu07997,7,unclassified
Otu07998,7,Firmicutes
Otu07999,7,unclassified
Otu08000,7,Firmicutes
Otu08001,7,Firmicutes
Otu08002,7,unclassified
Otu08003,7,Actinobacteria
Otu08004,7,unclassified
Otu08005,7,unclassified
Otu08006,7,unclassified
Otu08007,7,Firmicutes
Otu08008,7,Firmicutes
Otu08009,7,Firmicutes
Otu08010,7,Actinobacteria
Otu08011,7,Firmicutes
Otu08012,7,unclassified
Otu08013,7,unclassified
Otu08014,7,unclassified
Otu08015,7,unclassified
Otu08016,7,unclassified
Otu08017,7,Fusobacteria
Otu08018,7,unclassified
Otu08019,7,Firmicutes
Otu08020,7,unclassified
Otu08021,7,Firmicutes
Otu08022,7,unclassified
Otu08023,7,Bacteroidetes
Otu08024,7,unclassified
Otu08025,7,unclassified
Otu08026,7,unclassified
Otu08027,7,unclassified
Otu08028,7,unclassified
Otu08029,7,unclassified
Otu08030,7,unclassified
Otu08031,7,unclassified
Otu08032,7,Bacteroidetes
Otu08033,7,unclassified
Otu08034,7,unclassified
Otu08035,7,unclassified
Otu08036,7,Firmicutes
Otu08037,7,Firmicutes
Otu08038,7,Firmicutes
Otu08039,7,unclassified
Otu08040,7,unclassified
Otu08041,7,unclassified
Otu08042,7,unclassified
Otu08043,7,Firmicutes
Otu08044,7,unclassified
Otu08045,7,Bacteroidetes
Otu08046,7,unclassified
Otu08047,7,unclassified
Otu08048,7,unclassified
Otu08049,7,unclassified
Otu08050,7,unclassified
Otu08051,7,Bacteroidetes
Otu08052,7,unclassified
Otu08053,7,unclassified
Otu08054,7,Bacteroidetes
Otu08055,7,unclassified
Otu08056,7,Bacteroidetes
Otu08057,7,unclassified
Otu08058,7,unclassified
Otu08059,7,unclassified
Otu08060,7,Bacteroidetes
Otu08061,7,Firmicutes
Otu08062,7,Firmicutes
Otu08063,7,Bacteroidetes
Otu08064,7,unclassified
Otu08065,7,Bacteroidetes
Otu08066,7,Bacteroidetes
Otu08067,7,unclassified
Otu08068,7,unclassified
Otu08069,7,Firmicutes
Otu08070,7,Bacteroidetes
Otu08071,7,unclassified
Otu08072,7,unclassified
Otu08073,7,unclassified
Otu08074,7,Bacteroidetes
Otu08075,7,Bacteroidetes
Otu08076,7,Firmicutes
Otu08077,7,Firmicutes
Otu08078,7,Bacteroidetes
Otu08079,7,Firmicutes
Otu08080,7,unclassified
Otu08081,7,Firmicutes
Otu08082,7,unclassified
Otu08083,7,unclassified
Otu08084,7,Bacteroidetes
Otu08085,7,Firmicutes
Otu08086,7,Bacteroidetes
Otu08087,7,Bacteroidetes
Otu08088,7,Firmicutes
Otu08089,7,unclassified
Otu08090,7,Firmicutes
Otu08091,7,unclassified
Otu08092,7,unclassified
Otu08093,7,Bacteroidetes
Otu08094,7,unclassified
Otu08095,7,Bacteroidetes
Otu08096,7,unclassified
Otu08097,7,Bacteroidetes
Otu08098,7,unclassified
Otu08099,7,Firmicutes
Otu08100,7,unclassified
Otu08101,7,unclassified
Otu08102,7,Bacteroidetes
Otu08103,7,unclassified
Otu08104,7,unclassified
Otu08105,7,unclassified
Otu08106,7,Firmicutes
Otu08107,7,unclassified
Otu08108,7,Firmicutes
Otu08109,7,unclassified
Otu08110,7,unclassified
Otu08111,7,Bacteroidetes
Otu08112,7,unclassified
Otu08113,7,Firmicutes
Otu08114,7,Bacteroidetes
Otu08115,7,unclassified
Otu08116,7,Firmicutes
Otu08117,7,unclassified
Otu08118,7,unclassified
Otu08119,7,Firmicutes
Otu08120,7,unclassified
Otu08121,7,unclassified
Otu08122,7,Bacteroidetes
Otu08123,7,Firmicutes
Otu08124,7,Bacteroidetes
Otu08125,7,unclassified
Otu08126,7,Bacteroidetes
Otu08127,7,unclassified
Otu08128,7,unclassified
Otu08129,7,unclassified
Otu08130,7,unclassified
Otu08131,7,unclassified
Otu08132,7,Bacteroidetes
Otu08133,7,unclassified
Otu08134,7,unclassified
Otu08135,7,Firmicutes
Otu08136,7,Firmicutes
Otu08137,7,unclassified
Otu08138,7,unclassified
Otu08139,7,unclassified
Otu08140,7,Firmicutes
Otu08141,7,Bacteroidetes
Otu08142,7,unclassified
Otu08143,7,unclassified
Otu08144,7,Firmicutes
Otu08145,7,unclassified
Otu08146,7,Firmicutes
Otu08147,7,unclassified
Otu08148,7,unclassified
Otu08149,7,Actinobacteria
Otu08150,7,Actinobacteria
Otu08151,7,Bacteroidetes
Otu08152,7,Firmicutes
Otu08153,7,Firmicutes
Otu08154,7,Actinobacteria
Otu08155,7,unclassified
Otu08156,7,unclassified
Otu08157,7,Firmicutes
Otu08158,7,unclassified
Otu08159,7,unclassified
Otu08160,7,unclassified
Otu08161,7,Firmicutes
Otu08162,7,unclassified
Otu08163,7,Firmicutes
Otu08164,7,Firmicutes
Otu08165,7,unclassified
Otu08166,7,unclassified
Otu08167,7,Firmicutes
Otu08168,7,Bacteroidetes
Otu08169,7,unclassified
Otu08170,7,Firmicutes
Otu08171,7,Firmicutes
Otu08172,7,Firmicutes
Otu08173,7,unclassified
Otu08174,7,unclassified
Otu08175,7,Actinobacteria
Otu08176,7,unclassified
Otu08177,7,unclassified
Otu08178,7,Firmicutes
Otu08179,7,unclassified
Otu08180,7,unclassified
Otu08181,7,unclassified
Otu08182,7,unclassified
Otu08183,7,Bacteroidetes
Otu08184,7,unclassified
Otu08185,7,Bacteroidetes
Otu08186,7,unclassified
Otu08187,7,Firmicutes
Otu08188,7,unclassified
Otu08189,7,Bacteroidetes
Otu08190,7,Bacteroidetes
Otu08191,7,unclassified
Otu08192,7,unclassified
Otu08193,7,unclassified
Otu08194,7,Firmicutes
Otu08195,7,unclassified
Otu08196,7,unclassified
Otu08197,7,unclassified
Otu08198,7,unclassified
Otu08199,7,unclassified
Otu08200,7,Firmicutes
Otu08201,7,Firmicutes
Otu08202,7,Firmicutes
Otu08203,7,Firmicutes
Otu08204,7,Proteobacteria
Otu08205,7,Actinobacteria
Otu08206,7,Firmicutes
Otu08207,7,unclassified
Otu08208,7,unclassified
Otu08209,7,unclassified
Otu08210,7,unclassified
Otu08211,7,unclassified
Otu08212,7,Firmicutes
Otu08213,7,unclassified
Otu08214,7,unclassified
Otu08215,7,Firmicutes
Otu08216,7,Proteobacteria
Otu08217,7,Actinobacteria
Otu08218,7,Bacteroidetes
Otu08219,7,unclassified
Otu08220,7,Firmicutes
Otu08221,7,unclassified
Otu08222,7,unclassified
Otu08223,7,unclassified
Otu08224,7,unclassified
Otu08225,7,unclassified
Otu08226,7,unclassified
Otu08227,7,Firmicutes
Otu08228,7,unclassified
Otu08229,7,unclassified
Otu08230,7,Firmicutes
Otu08231,7,Firmicutes
Otu08232,7,Bacteroidetes
Otu08233,7,Firmicutes
Otu08234,7,unclassified
Otu08235,7,Firmicutes
Otu08236,7,unclassified
Otu08237,7,Firmicutes
Otu08238,7,unclassified
Otu08239,7,Firmicutes
Otu08240,7,unclassified
Otu08241,7,unclassified
Otu08242,7,unclassified
Otu08243,7,Bacteroidetes
Otu08244,7,unclassified
Otu08245,7,Firmicutes
Otu08246,7,unclassified
Otu08247,7,Firmicutes
Otu08248,7,Bacteroidetes
Otu08249,7,unclassified
Otu08250,7,Firmicutes
Otu08251,7,Firmicutes
Otu08252,7,unclassified
Otu08253,7,Firmicutes
Otu08254,7,Firmicutes
Otu08255,7,unclassified
Otu08256,7,Firmicutes
Otu08257,7,unclassified
Otu08258,7,unclassified
Otu08259,7,Firmicutes
Otu08260,7,unclassified
Otu08261,7,unclassified
Otu08262,7,unclassified
Otu08263,7,Firmicutes
Otu08264,7,Firmicutes
Otu08265,7,Bacteroidetes
Otu08266,7,Firmicutes
Otu08267,7,Firmicutes
Otu08268,7,Firmicutes
Otu08269,7,Firmicutes
Otu08270,7,unclassified
Otu08271,7,unclassified
Otu08272,7,unclassified
Otu08273,7,Bacteroidetes
Otu08274,7,unclassified
Otu08275,7,Bacteroidetes
Otu08276,7,unclassified
Otu08277,7,unclassified
Otu08278,7,unclassified
Otu08279,7,Firmicutes
Otu08280,7,Firmicutes
Otu08281,7,Bacteroidetes
Otu08282,7,unclassified
Otu08283,7,Bacteroidetes
Otu08284,7,Bacteroidetes
Otu08285,7,Firmicutes
Otu08286,7,unclassified
Otu08287,6,unclassified
Otu08288,6,Firmicutes
Otu08289,6,Firmicutes
Otu08290,6,unclassified
Otu08291,6,Bacteroidetes
Otu08292,6,Firmicutes
Otu08293,6,Bacteroidetes
Otu08294,6,Firmicutes
Otu08295,6,Proteobacteria
Otu08296,6,Firmicutes
Otu08297,6,unclassified
Otu08298,6,Firmicutes
Otu08299,6,Firmicutes
Otu08300,6,Firmicutes
Otu08301,6,Firmicutes
Otu08302,6,Firmicutes
Otu08303,6,Firmicutes
Otu08304,6,Bacteroidetes
Otu08305,6,Proteobacteria
Otu08306,6,unclassified
Otu08307,6,Firmicutes
Otu08308,6,Firmicutes
Otu08309,6,Bacteroidetes
Otu08310,6,Firmicutes
Otu08311,6,Firmicutes
Otu08312,6,Firmicutes
Otu08313,6,Firmicutes
Otu08314,6,Firmicutes
Otu08315,6,Firmicutes
Otu08316,6,Bacteroidetes
Otu08317,6,Bacteroidetes
Otu08318,6,unclassified
Otu08319,6,Firmicutes
Otu08320,6,Firmicutes
Otu08321,6,unclassified
Otu08322,6,Bacteroidetes
Otu08323,6,Bacteroidetes
Otu08324,6,Firmicutes
Otu08325,6,Bacteroidetes
Otu08326,6,Firmicutes
Otu08327,6,unclassified
Otu08328,6,Firmicutes
Otu08329,6,Firmicutes
Otu08330,6,Firmicutes
Otu08331,6,Firmicutes
Otu08332,6,Firmicutes
Otu08333,6,Firmicutes
Otu08334,6,Firmicutes
Otu08335,6,Firmicutes
Otu08336,6,Firmicutes
Otu08337,6,unclassified
Otu08338,6,unclassified
Otu08339,6,Bacteroidetes
Otu08340,6,Firmicutes
Otu08341,6,unclassified
Otu08342,6,unclassified
Otu08343,6,Firmicutes
Otu08344,6,Firmicutes
Otu08345,6,unclassified
Otu08346,6,Bacteroidetes
Otu08347,6,Firmicutes
Otu08348,6,Firmicutes
Otu08349,6,Firmicutes
Otu08350,6,Bacteroidetes
Otu08351,6,Bacteroidetes
Otu08352,6,unclassified
Otu08353,6,Bacteroidetes
Otu08354,6,unclassified
Otu08355,6,unclassified
Otu08356,6,Firmicutes
Otu08357,6,Firmicutes
Otu08358,6,Firmicutes
Otu08359,6,Firmicutes
Otu08360,6,unclassified
Otu08361,6,Firmicutes
Otu08362,6,unclassified
Otu08363,6,Firmicutes
Otu08364,6,Bacteroidetes
Otu08365,6,Firmicutes
Otu08366,6,Bacteroidetes
Otu08367,6,Firmicutes
Otu08368,6,unclassified
Otu08369,6,Firmicutes
Otu08370,6,Bacteroidetes
Otu08371,6,unclassified
Otu08372,6,Bacteroidetes
Otu08373,6,Bacteroidetes
Otu08374,6,Actinobacteria
Otu08375,6,Bacteroidetes
Otu08376,6,unclassified
Otu08377,6,Firmicutes
Otu08378,6,Proteobacteria
Otu08379,6,Firmicutes
Otu08380,6,Firmicutes
Otu08381,6,Firmicutes
Otu08382,6,Bacteroidetes
Otu08383,6,Firmicutes
Otu08384,6,Actinobacteria
Otu08385,6,Firmicutes
Otu08386,6,Firmicutes
Otu08387,6,Firmicutes
Otu08388,6,Bacteroidetes
Otu08389,6,unclassified
Otu08390,6,Bacteroidetes
Otu08391,6,Firmicutes
Otu08392,6,Firmicutes
Otu08393,6,Firmicutes
Otu08394,6,Firmicutes
Otu08395,6,Firmicutes
Otu08396,6,Actinobacteria
Otu08397,6,Firmicutes
Otu08398,6,Firmicutes
Otu08399,6,Firmicutes
Otu08400,6,Bacteroidetes
Otu08401,6,Firmicutes
Otu08402,6,Firmicutes
Otu08403,6,Bacteroidetes
Otu08404,6,Firmicutes
Otu08405,6,Bacteroidetes
Otu08406,6,Firmicutes
Otu08407,6,Firmicutes
Otu08408,6,Firmicutes
Otu08409,6,unclassified
Otu08410,6,Firmicutes
Otu08411,6,unclassified
Otu08412,6,unclassified
Otu08413,6,Firmicutes
Otu08414,6,unclassified
Otu08415,6,Firmicutes
Otu08416,6,unclassified
Otu08417,6,Firmicutes
Otu08418,6,Firmicutes
Otu08419,6,Firmicutes
Otu08420,6,Firmicutes
Otu08421,6,Firmicutes
Otu08422,6,unclassified
Otu08423,6,Actinobacteria
Otu08424,6,unclassified
Otu08425,6,unclassified
Otu08426,6,Bacteroidetes
Otu08427,6,Bacteroidetes
Otu08428,6,Firmicutes
Otu08429,6,unclassified
Otu08430,6,Bacteroidetes
Otu08431,6,Firmicutes
Otu08432,6,Firmicutes
Otu08433,6,Firmicutes
Otu08434,6,Actinobacteria
Otu08435,6,unclassified
Otu08436,6,Firmicutes
Otu08437,6,unclassified
Otu08438,6,Bacteroidetes
Otu08439,6,Actinobacteria
Otu08440,6,Bacteroidetes
Otu08441,6,Bacteroidetes
Otu08442,6,Firmicutes
Otu08443,6,Firmicutes
Otu08444,6,Firmicutes
Otu08445,6,Firmicutes
Otu08446,6,Firmicutes
Otu08447,6,unclassified
Otu08448,6,unclassified
Otu08449,6,Firmicutes
Otu08450,6,Firmicutes
Otu08451,6,Firmicutes
Otu08452,6,unclassified
Otu08453,6,unclassified
Otu08454,6,unclassified
Otu08455,6,unclassified
Otu08456,6,Firmicutes
Otu08457,6,unclassified
Otu08458,6,Firmicutes
Otu08459,6,Firmicutes
Otu08460,6,Firmicutes
Otu08461,6,Firmicutes
Otu08462,6,unclassified
Otu08463,6,Firmicutes
Otu08464,6,Firmicutes
Otu08465,6,Firmicutes
Otu08466,6,Bacteroidetes
Otu08467,6,Firmicutes
Otu08468,6,unclassified
Otu08469,6,Firmicutes
Otu08470,6,Firmicutes
Otu08471,6,Firmicutes
Otu08472,6,Firmicutes
Otu08473,6,Firmicutes
Otu08474,6,Firmicutes
Otu08475,6,Firmicutes
Otu08476,6,Bacteroidetes
Otu08477,6,Bacteroidetes
Otu08478,6,Firmicutes
Otu08479,6,Bacteroidetes
Otu08480,6,Bacteroidetes
Otu08481,6,Firmicutes
Otu08482,6,unclassified
Otu08483,6,Actinobacteria
Otu08484,6,Proteobacteria
Otu08485,6,Firmicutes
Otu08486,6,Firmicutes
Otu08487,6,Firmicutes
Otu08488,6,Firmicutes
Otu08489,6,Firmicutes
Otu08490,6,Bacteroidetes
Otu08491,6,Bacteroidetes
Otu08492,6,Firmicutes
Otu08493,6,Firmicutes
Otu08494,6,unclassified
Otu08495,6,unclassified
Otu08496,6,Firmicutes
Otu08497,6,Fusobacteria
Otu08498,6,Bacteroidetes
Otu08499,6,Firmicutes
Otu08500,6,Firmicutes
Otu08501,6,Firmicutes
Otu08502,6,Firmicutes
Otu08503,6,Firmicutes
Otu08504,6,Firmicutes
Otu08505,6,Firmicutes
Otu08506,6,Bacteroidetes
Otu08507,6,unclassified
Otu08508,6,Bacteroidetes
Otu08509,6,unclassified
