OTU	Size	Taxonomy
Otu00944	5	Firmicutes
Otu00945	5	Firmicutes
Otu00946	5	Firmicutes
Otu00947	5	Bacteroidetes
Otu00948	5	Bacteroidetes
Otu00949	5	Firmicutes
Otu00950	5	Firmicutes
Otu00951	5	Firmicutes
Otu00952	5	unclassified
Otu00953	5	Firmicutes
Otu00955	5	Firmicutes
Otu00956	5	Firmicutes
Otu00957	5	Bacteroidetes
Otu00958	5	unclassified
Otu00959	5	Firmicutes
Otu00960	5	Proteobacteria
Otu00961	5	Firmicutes
Otu00962	5	Firmicutes
Otu00963	5	Firmicutes
Otu00964	5	Proteobacteria
Otu00965	5	Firmicutes
Otu00966	5	Firmicutes
Otu00967	5	Firmicutes
Otu00968	5	Firmicutes
Otu00969	5	Firmicutes
Otu00970	5	Firmicutes
Otu00971	5	Firmicutes
Otu00972	5	Bacteroidetes
Otu00973	5	unclassified
Otu00974	5	Firmicutes
Otu00975	5	Bacteroidetes
Otu00977	5	Bacteroidetes
Otu00978	5	Firmicutes
Otu00979	5	Bacteroidetes
Otu00980	5	Firmicutes
Otu00981	5	Firmicutes
Otu00982	5	Actinobacteria
Otu00983	5	Firmicutes
Otu00984	5	Proteobacteria
Otu00985	5	Firmicutes
Otu00986	5	Firmicutes
Otu00987	5	Firmicutes
Otu00988	5	Firmicutes
Otu00989	5	Firmicutes
Otu00990	5	Firmicutes
Otu00991	5	Firmicutes
Otu00992	5	Firmicutes
Otu00993	4	Firmicutes
Otu00994	4	Firmicutes
Otu00995	4	Firmicutes
Otu00996	4	Bacteroidetes
Otu00997	4	Firmicutes
Otu00998	4	unclassified
Otu00999	4	Firmicutes
Otu01000	4	Firmicutes
Otu01001	4	Firmicutes
Otu01002	4	Bacteroidetes
Otu01003	4	Bacteroidetes
Otu01004	4	Firmicutes
Otu01005	4	Firmicutes
Otu01007	4	Firmicutes
Otu01008	4	Firmicutes
Otu01009	4	Firmicutes
Otu01010	4	Bacteroidetes
Otu01011	4	Firmicutes
Otu01014	4	Bacteroidetes
Otu01015	4	Firmicutes
Otu01017	4	Firmicutes
Otu01019	4	unclassified
Otu01020	4	Firmicutes
Otu01021	4	Firmicutes
Otu01024	4	Firmicutes
Otu01025	4	unclassified
Otu01026	4	Firmicutes
Otu01027	4	unclassified
Otu01029	4	Firmicutes
Otu01030	4	Firmicutes
Otu01032	4	Firmicutes
Otu01033	4	Firmicutes
Otu01034	4	Firmicutes
Otu01035	4	Firmicutes
Otu01036	4	Firmicutes
Otu01037	4	Firmicutes
Otu01038	4	Firmicutes
Otu01039	4	unclassified
Otu01041	4	unclassified
Otu01042	4	unclassified
Otu01043	4	unclassified
Otu01044	4	unclassified
Otu01045	4	Proteobacteria
Otu01047	4	Firmicutes
Otu01048	4	Firmicutes
Otu01049	4	Firmicutes
Otu01051	4	Firmicutes
Otu01052	4	unclassified
Otu01053	4	unclassified
Otu01055	4	unclassified
Otu01057	4	unclassified
Otu01058	4	Firmicutes
Otu01059	4	Firmicutes
Otu01060	4	Firmicutes
Otu01062	4	Firmicutes
Otu01065	4	Firmicutes
Otu01066	4	Firmicutes
Otu01067	4	Firmicutes
Otu01068	4	Firmicutes
Otu01070	4	Firmicutes
Otu01071	4	Firmicutes
Otu01072	4	Firmicutes
Otu01073	4	Firmicutes
Otu01074	4	Firmicutes
Otu01075	4	Firmicutes
Otu01076	4	Firmicutes
Otu01078	4	Firmicutes
Otu01080	4	Firmicutes
Otu01082	4	Firmicutes
Otu01084	4	Bacteroidetes
Otu01085	4	Firmicutes
Otu01086	4	Bacteroidetes
Otu01087	4	Firmicutes
Otu01089	4	Firmicutes
Otu01090	4	Firmicutes
Otu01091	4	Firmicutes
Otu01092	4	Firmicutes
Otu01094	4	Firmicutes
Otu01095	4	Bacteroidetes
Otu01096	4	Firmicutes
Otu01097	4	Bacteroidetes
Otu01098	4	Firmicutes
Otu01099	4	Firmicutes
Otu01100	4	Firmicutes
Otu01102	4	Firmicutes
Otu01105	4	Firmicutes
Otu01107	4	Firmicutes
Otu01108	4	Firmicutes
Otu01109	4	Firmicutes
Otu01110	4	Firmicutes
Otu01114	4	Proteobacteria
Otu01115	4	Firmicutes
Otu01117	4	Firmicutes
Otu01118	4	Firmicutes
Otu01119	4	Firmicutes
Otu01120	4	Firmicutes
Otu01121	4	Bacteroidetes
Otu01122	4	Firmicutes
Otu01123	4	Firmicutes
Otu01124	4	Firmicutes
Otu01125	4	Firmicutes
Otu01126	4	Firmicutes
Otu01127	4	Firmicutes
Otu01131	4	Firmicutes
Otu01132	4	Bacteroidetes
Otu01134	4	Firmicutes
Otu01135	4	Firmicutes
Otu01136	4	Firmicutes
Otu01138	4	Firmicutes
Otu01139	3	Firmicutes
Otu01142	3	Firmicutes
Otu01144	3	Firmicutes
Otu01145	3	Firmicutes
Otu01148	3	unclassified
Otu01151	3	Firmicutes
Otu01154	3	Firmicutes
Otu01155	3	Firmicutes
Otu01156	3	Firmicutes
Otu01157	3	Firmicutes
Otu01159	3	unclassified
Otu01160	3	unclassified
Otu01162	3	unclassified
Otu01163	3	unclassified
Otu01167	3	unclassified
Otu01168	3	unclassified
Otu01169	3	Firmicutes
Otu01170	3	Bacteroidetes
Otu01171	3	Firmicutes
Otu01172	3	Firmicutes
Otu01173	3	Firmicutes
Otu01176	3	Firmicutes
Otu01177	3	Firmicutes
Otu01178	3	Firmicutes
Otu01179	3	Firmicutes
Otu01180	3	unclassified
Otu01181	3	unclassified
Otu01183	3	unclassified
Otu01185	3	unclassified
Otu01186	3	Firmicutes
Otu01187	3	Firmicutes
Otu01188	3	Firmicutes
Otu01189	3	Firmicutes
Otu01190	3	Firmicutes
Otu01191	3	Firmicutes
Otu01192	3	unclassified
Otu01193	3	Firmicutes
Otu01194	3	Firmicutes
Otu01196	3	Firmicutes
Otu01197	3	Firmicutes
Otu01199	3	Firmicutes
Otu01200	3	Firmicutes
Otu01202	3	Firmicutes
Otu01203	3	Firmicutes
Otu01204	3	Firmicutes
Otu01205	3	unclassified
Otu01206	3	unclassified
Otu01207	3	unclassified
Otu01209	3	Firmicutes
Otu01210	3	unclassified
Otu01211	3	unclassified
Otu01214	3	Firmicutes
Otu01215	3	unclassified
Otu01216	3	Firmicutes
Otu01217	3	Firmicutes
Otu01218	3	Firmicutes
Otu01221	3	Firmicutes
Otu01222	3	unclassified
Otu01224	3	unclassified
Otu01225	3	unclassified
Otu01226	3	Firmicutes
Otu01227	3	Firmicutes
Otu01228	3	Firmicutes
Otu01229	3	Bacteroidetes
Otu01230	3	Firmicutes
Otu01231	3	Actinobacteria
Otu01232	3	Firmicutes
Otu01234	3	Firmicutes
Otu01236	3	Firmicutes
Otu01237	3	Firmicutes
Otu01238	3	Bacteroidetes
Otu01240	3	Firmicutes
Otu01241	3	Firmicutes
Otu01243	3	Firmicutes
Otu01244	3	Firmicutes
Otu01246	3	Firmicutes
Otu01247	3	Firmicutes
Otu01248	3	Firmicutes
Otu01249	3	Firmicutes
Otu01250	3	Bacteroidetes
Otu01252	3	Firmicutes
Otu01253	3	Firmicutes
Otu01255	3	Firmicutes
Otu01257	3	Firmicutes
Otu01259	3	Firmicutes
Otu01261	3	Firmicutes
Otu01262	3	Firmicutes
Otu01263	3	Firmicutes
Otu01264	3	Firmicutes
Otu01266	3	Firmicutes
Otu01267	3	Firmicutes
Otu01268	3	Firmicutes
Otu01269	3	Bacteroidetes
Otu01270	3	Bacteroidetes
Otu01271	3	Bacteroidetes
Otu01272	3	Bacteroidetes
Otu01273	3	Firmicutes
Otu01275	3	Firmicutes
Otu01276	3	Bacteroidetes
Otu01277	3	Firmicutes
Otu01278	3	Bacteroidetes
Otu01281	3	Firmicutes
Otu01283	3	Firmicutes
Otu01284	3	Firmicutes
Otu01285	3	Firmicutes
Otu01287	3	Firmicutes
Otu01289	3	Firmicutes
Otu01291	3	Firmicutes
Otu01293	3	Firmicutes
Otu01295	3	Firmicutes
Otu01300	3	Firmicutes
Otu01303	3	Firmicutes
Otu01305	3	Firmicutes
Otu01309	3	Firmicutes
Otu01310	3	Firmicutes
Otu01313	3	Firmicutes
Otu01314	3	Firmicutes
Otu01315	3	Firmicutes
Otu01318	3	Firmicutes
Otu01320	3	Firmicutes
Otu01321	3	Firmicutes
Otu01322	3	Firmicutes
Otu01324	3	Firmicutes
Otu01327	3	Firmicutes
Otu01328	3	Bacteroidetes
Otu01331	3	Firmicutes
Otu01332	3	Firmicutes
Otu01333	3	Firmicutes
Otu01334	3	Firmicutes
Otu01335	3	Firmicutes
Otu01336	3	Firmicutes
Otu01338	3	Firmicutes
Otu01339	3	Firmicutes
Otu01340	3	Firmicutes
Otu01342	3	Firmicutes
Otu01343	3	Fusobacteria
Otu01344	3	Firmicutes
Otu01348	3	Bacteroidetes
Otu01349	3	Bacteroidetes
Otu01351	3	Firmicutes
Otu01352	3	Firmicutes
Otu01353	3	Firmicutes
Otu01355	3	Firmicutes
Otu01356	3	Actinobacteria
Otu01357	3	Firmicutes
Otu01358	3	Firmicutes
Otu01360	3	Firmicutes
Otu01363	3	Firmicutes
Otu01365	3	Firmicutes
Otu01367	3	Firmicutes
Otu01368	3	Firmicutes
Otu01371	3	Firmicutes
Otu01373	3	Firmicutes
Otu01374	3	Firmicutes
Otu01375	3	Firmicutes
Otu01377	3	Firmicutes
Otu01378	3	Firmicutes
Otu01379	3	Firmicutes
Otu01380	3	Firmicutes
Otu01381	3	Firmicutes
Otu01382	3	Firmicutes
Otu01384	3	Firmicutes
Otu01385	3	Firmicutes
Otu01387	3	unclassified
Otu01391	3	unclassified
Otu01392	3	unclassified
Otu01393	3	unclassified
Otu01394	3	unclassified
Otu01395	3	unclassified
Otu01396	3	unclassified
Otu01400	3	unclassified
Otu01402	3	unclassified
Otu01403	3	Firmicutes
Otu01405	3	Firmicutes
Otu01406	3	Firmicutes
Otu01407	3	Bacteroidetes
Otu01410	3	Firmicutes
Otu01411	3	Firmicutes
Otu01412	3	Bacteroidetes
Otu01413	3	Firmicutes
Otu01415	3	Bacteroidetes
Otu01420	3	Firmicutes
Otu01422	3	Firmicutes
Otu01423	3	Firmicutes
Otu01424	3	Firmicutes
Otu01425	3	Firmicutes
Otu01427	3	Firmicutes
Otu01428	3	Firmicutes
Otu01429	3	Firmicutes
Otu01430	3	Firmicutes
Otu01431	3	Firmicutes
Otu01432	3	Firmicutes
Otu01433	3	Firmicutes
Otu01435	3	Firmicutes
Otu01436	3	Synergistetes
Otu01442	3	Firmicutes
Otu01447	2	Proteobacteria
Otu01448	2	Firmicutes
Otu01449	2	Firmicutes
Otu01452	2	Firmicutes
Otu01453	2	Firmicutes
Otu01454	2	Bacteroidetes
Otu01456	2	Firmicutes
Otu01458	2	Firmicutes
Otu01459	2	Firmicutes
Otu01461	2	Firmicutes
Otu01462	2	Firmicutes
Otu01463	2	Firmicutes
Otu01464	2	Proteobacteria
Otu01465	2	Firmicutes
Otu01467	2	Firmicutes
Otu01469	2	Firmicutes
Otu01470	2	Firmicutes
Otu01472	2	Firmicutes
Otu01473	2	Firmicutes
Otu01475	2	Firmicutes
Otu01479	2	Firmicutes
Otu01480	2	Firmicutes
Otu01483	2	Firmicutes
Otu01487	2	Bacteroidetes
Otu01488	2	Firmicutes
Otu01489	2	Bacteroidetes
Otu01490	2	unclassified
Otu01491	2	Bacteroidetes
Otu01493	2	Bacteroidetes
Otu01495	2	Firmicutes
Otu01496	2	unclassified
Otu01497	2	Bacteroidetes
Otu01498	2	Bacteroidetes
Otu01500	2	Firmicutes
Otu01501	2	unclassified
Otu01502	2	Firmicutes
Otu01504	2	Firmicutes
Otu01506	2	Firmicutes
Otu01507	2	Firmicutes
Otu01508	2	Firmicutes
Otu01509	2	Firmicutes
Otu01512	2	unclassified
Otu01514	2	unclassified
Otu01515	2	Firmicutes
Otu01516	2	Firmicutes
Otu01523	2	Firmicutes
Otu01525	2	unclassified
Otu01526	2	Firmicutes
Otu01527	2	unclassified
Otu01528	2	Firmicutes
Otu01529	2	unclassified
Otu01531	2	unclassified
Otu01532	2	Firmicutes
Otu01533	2	Firmicutes
Otu01540	2	Firmicutes
Otu01545	2	Firmicutes
Otu01547	2	Bacteroidetes
Otu01548	2	Bacteroidetes
Otu01549	2	Bacteroidetes
Otu01550	2	Bacteroidetes
Otu01551	2	Firmicutes
Otu01553	2	Bacteroidetes
Otu01554	2	Firmicutes
Otu01555	2	Firmicutes
Otu01557	2	unclassified
Otu01561	2	unclassified
Otu01562	2	Firmicutes
Otu01563	2	Firmicutes
Otu01564	2	Firmicutes
Otu01568	2	Firmicutes
Otu01571	2	Firmicutes
Otu01572	2	unclassified
Otu01573	2	unclassified
Otu01574	2	Firmicutes
Otu01575	2	unclassified
Otu01576	2	Firmicutes
Otu01578	2	Firmicutes
Otu01582	2	unclassified
Otu01584	2	unclassified
Otu01585	2	unclassified
Otu01586	2	unclassified
Otu01587	2	unclassified
Otu01588	2	unclassified
Otu01591	2	Firmicutes
Otu01593	2	unclassified
Otu01594	2	Firmicutes
Otu01599	2	Firmicutes
Otu01601	2	Firmicutes
Otu01602	2	Firmicutes
Otu01603	2	Firmicutes
Otu01604	2	unclassified
Otu01605	2	unclassified
Otu01606	2	Firmicutes
Otu01607	2	Firmicutes
Otu01608	2	Firmicutes
Otu01610	2	Firmicutes
Otu01611	2	unclassified
Otu01612	2	Firmicutes
Otu01623	2	Firmicutes
Otu01624	2	Firmicutes
Otu01626	2	Firmicutes
Otu01628	2	Firmicutes
Otu01630	2	Firmicutes
Otu01633	2	Firmicutes
Otu01641	2	Firmicutes
Otu01649	2	Firmicutes
Otu01651	2	Firmicutes
Otu01653	2	Firmicutes
Otu01654	2	Firmicutes
Otu01656	2	Firmicutes
Otu01657	2	Proteobacteria
Otu01663	2	Firmicutes
Otu01664	2	Firmicutes
Otu01665	2	Firmicutes
Otu01667	2	Firmicutes
Otu01668	2	Firmicutes
Otu01670	2	Firmicutes
Otu01672	2	Firmicutes
Otu01673	2	Firmicutes
Otu01675	2	Firmicutes
Otu01680	2	Firmicutes
Otu01681	2	Firmicutes
Otu01686	2	Firmicutes
Otu01690	2	Firmicutes
Otu01691	2	Firmicutes
Otu01693	2	Firmicutes
Otu01697	2	Firmicutes
Otu01698	2	Firmicutes
Otu01702	2	Firmicutes
Otu01704	2	Firmicutes
Otu01706	2	Firmicutes
Otu01707	2	Firmicutes
Otu01709	2	Firmicutes
Otu01712	2	Firmicutes
Otu01716	2	Firmicutes
Otu01719	2	Firmicutes
Otu01722	2	Firmicutes
Otu01735	2	Firmicutes
Otu01738	2	Firmicutes
Otu01740	2	Firmicutes
Otu01743	2	Firmicutes
Otu01744	2	Firmicutes
Otu01746	2	Firmicutes
Otu01750	2	Firmicutes
Otu01753	2	Firmicutes
Otu01754	2	Firmicutes
Otu01760	2	Firmicutes
Otu01761	2	Firmicutes
Otu01764	2	Proteobacteria
Otu01766	2	Proteobacteria
Otu01769	2	Proteobacteria
Otu01770	2	Proteobacteria
Otu01775	2	Bacteroidetes
Otu01780	2	Bacteroidetes
Otu01783	2	Synergistetes
Otu01784	2	Firmicutes
Otu01785	2	Firmicutes
Otu01788	2	Firmicutes
Otu01791	2	Proteobacteria
Otu01792	2	Proteobacteria
Otu01796	2	Proteobacteria
Otu01797	2	Proteobacteria
Otu01799	2	Proteobacteria
Otu01803	2	Firmicutes
Otu01804	2	Firmicutes
Otu01805	2	Firmicutes
Otu01810	2	Firmicutes
Otu01812	2	Firmicutes
Otu01813	2	Firmicutes
Otu01814	2	Firmicutes
Otu01816	2	Firmicutes
Otu01818	2	Firmicutes
Otu01819	2	Firmicutes
Otu01822	2	Bacteroidetes
Otu01828	2	Firmicutes
Otu01829	2	Firmicutes
Otu01830	2	Firmicutes
Otu01834	2	Firmicutes
Otu01836	2	Firmicutes
Otu01837	2	Firmicutes
Otu01838	2	Firmicutes
Otu01840	2	Firmicutes
Otu01845	2	Bacteroidetes
Otu01849	2	Bacteroidetes
Otu01851	2	Firmicutes
Otu01852	2	Firmicutes
Otu01855	2	Firmicutes
Otu01856	2	Firmicutes
Otu01857	2	Firmicutes
Otu01859	2	Firmicutes
Otu01863	2	Firmicutes
Otu01867	2	Firmicutes
Otu01868	2	Firmicutes
Otu01876	2	Firmicutes
Otu01878	2	Firmicutes
Otu01880	2	Bacteroidetes
Otu01884	2	Bacteroidetes
Otu01885	2	Bacteroidetes
Otu01888	2	Bacteroidetes
Otu01890	2	Bacteroidetes
Otu01892	2	Bacteroidetes
Otu01893	2	Bacteroidetes
Otu01902	2	Actinobacteria
Otu01903	2	Firmicutes
Otu01904	2	Firmicutes
Otu01906	2	Firmicutes
Otu01907	2	Firmicutes
Otu01908	2	Firmicutes
Otu01909	2	Firmicutes
Otu01912	2	Bacteroidetes
Otu01914	2	Bacteroidetes
Otu01915	2	Bacteroidetes
Otu01929	2	Firmicutes
Otu01930	2	Firmicutes
Otu01931	2	Firmicutes
Otu01935	2	Firmicutes
Otu01937	2	Firmicutes
Otu01940	2	Firmicutes
Otu01945	2	Firmicutes
Otu01948	2	Firmicutes
Otu01954	2	Firmicutes
Otu01964	2	Bacteroidetes
Otu01965	2	Bacteroidetes
Otu01969	2	Bacteroidetes
Otu01971	2	Bacteroidetes
Otu01978	2	Firmicutes
Otu01989	2	Firmicutes
Otu01990	2	Firmicutes
Otu01994	2	Firmicutes
Otu01995	2	Firmicutes
Otu01998	2	unclassified
Otu02001	2	unclassified
Otu02007	2	unclassified
Otu02017	2	unclassified
Otu02018	2	unclassified
Otu02019	2	unclassified
Otu02024	2	unclassified
Otu02026	2	unclassified
Otu02029	2	unclassified
Otu02032	2	unclassified
Otu02034	2	unclassified
Otu02038	2	unclassified
Otu02043	2	unclassified
Otu02044	2	unclassified
Otu02046	2	unclassified
Otu02048	2	Bacteroidetes
Otu02051	2	Bacteroidetes
Otu02053	2	Bacteroidetes
Otu02057	2	Bacteroidetes
Otu02058	2	Bacteroidetes
Otu02064	2	Bacteroidetes
Otu02065	2	Bacteroidetes
Otu02073	2	unclassified
Otu02076	2	unclassified
Otu02082	2	unclassified
Otu02083	2	unclassified
Otu02084	2	unclassified
Otu02087	2	unclassified
Otu02092	2	Firmicutes
Otu02094	2	Firmicutes
Otu02095	2	Firmicutes
Otu02099	2	unclassified
Otu02100	2	unclassified
Otu02103	2	unclassified
Otu02106	2	unclassified
Otu02107	2	unclassified
Otu02108	2	unclassified
Otu02111	2	unclassified
Otu02112	2	unclassified
Otu02114	2	unclassified
Otu02116	2	unclassified
Otu02120	2	unclassified
Otu02121	2	unclassified
Otu02123	2	unclassified
Otu02125	2	unclassified
Otu02127	2	unclassified
Otu02132	2	unclassified
Otu02133	2	unclassified
Otu02134	2	unclassified
Otu02137	2	unclassified
Otu02138	2	unclassified
Otu02140	2	unclassified
Otu02141	2	unclassified
Otu02146	2	unclassified
Otu02148	2	unclassified
Otu02149	2	unclassified
Otu02150	2	unclassified
Otu02151	2	unclassified
Otu02152	2	unclassified
Otu02157	2	unclassified
Otu02161	2	unclassified
Otu02166	2	unclassified
Otu02169	2	unclassified
Otu02171	2	unclassified
Otu02174	2	unclassified
Otu02175	2	unclassified
Otu02177	2	unclassified
Otu02183	2	unclassified
Otu02184	2	unclassified
Otu02185	2	unclassified
Otu02186	2	unclassified
Otu02187	2	unclassified
Otu02190	2	unclassified
Otu02196	2	unclassified
Otu02197	2	unclassified
Otu02200	2	unclassified
Otu02202	2	unclassified
Otu02206	2	Firmicutes
Otu02208	2	Firmicutes
Otu02210	2	Firmicutes
Otu02212	2	Firmicutes
Otu02219	2	Firmicutes
Otu02220	2	Firmicutes
Otu02228	2	Firmicutes
Otu02232	2	Firmicutes
Otu02238	2	Firmicutes
Otu02245	2	Firmicutes
Otu02246	2	Firmicutes
Otu02248	2	Firmicutes
Otu02251	2	Firmicutes
Otu02257	2	Firmicutes
Otu02258	2	Firmicutes
Otu02259	2	Firmicutes
Otu02260	2	Firmicutes
Otu02262	2	Firmicutes
Otu02263	2	Actinobacteria
Otu02265	2	Firmicutes
Otu02269	2	Firmicutes
Otu02274	2	Firmicutes
Otu02276	2	Proteobacteria
Otu02277	2	Firmicutes
Otu02280	2	Proteobacteria
Otu02282	2	Firmicutes
Otu02284	2	Firmicutes
Otu02286	2	Firmicutes
Otu02287	2	Firmicutes
Otu02291	2	Firmicutes
Otu02293	2	Firmicutes
Otu02297	2	Firmicutes
Otu02299	1	Firmicutes
Otu02300	1	Firmicutes
Otu02301	1	Firmicutes
Otu02304	1	Firmicutes
Otu02314	1	Firmicutes
Otu02317	1	Firmicutes
Otu02318	1	Firmicutes
Otu02321	1	Firmicutes
Otu02323	1	Firmicutes
Otu02325	1	Firmicutes
Otu02327	1	Firmicutes
Otu02329	1	Firmicutes
Otu02331	1	Firmicutes
Otu02334	1	Bacteroidetes
Otu02337	1	Firmicutes
Otu02338	1	Firmicutes
Otu02344	1	Firmicutes
Otu02347	1	Firmicutes
Otu02351	1	Firmicutes
Otu02356	1	Firmicutes
Otu02359	1	Firmicutes
Otu02360	1	Firmicutes
Otu02361	1	Firmicutes
Otu02365	1	Firmicutes
Otu02366	1	Firmicutes
Otu02367	1	Firmicutes
Otu02368	1	Firmicutes
Otu02370	1	Firmicutes
Otu02373	1	Firmicutes
Otu02375	1	Firmicutes
Otu02376	1	Firmicutes
Otu02387	1	Firmicutes
Otu02390	1	Firmicutes
Otu02391	1	Firmicutes
Otu02392	1	Firmicutes
Otu02398	1	Firmicutes
Otu02399	1	Firmicutes
Otu02406	1	Firmicutes
Otu02410	1	Firmicutes
Otu02411	1	Firmicutes
Otu02413	1	Firmicutes
Otu02415	1	Firmicutes
Otu02416	1	Firmicutes
Otu02417	1	Firmicutes
Otu02424	1	Firmicutes
Otu02427	1	Firmicutes
Otu02428	1	Firmicutes
Otu02432	1	Firmicutes
Otu02435	1	Firmicutes
Otu02438	1	Bacteroidetes
Otu02440	1	Bacteroidetes
Otu02443	1	Bacteroidetes
Otu02444	1	Bacteroidetes
Otu02445	1	Bacteroidetes
Otu02446	1	Bacteroidetes
Otu02447	1	Bacteroidetes
Otu02448	1	Bacteroidetes
Otu02449	1	Bacteroidetes
Otu02452	1	Bacteroidetes
Otu02453	1	Bacteroidetes
Otu02455	1	Bacteroidetes
Otu02457	1	Firmicutes
Otu02459	1	Firmicutes
Otu02461	1	Firmicutes
Otu02462	1	Firmicutes
Otu02464	1	Firmicutes
Otu02470	1	Firmicutes
Otu02474	1	Firmicutes
Otu02475	1	Firmicutes
Otu02478	1	Firmicutes
Otu02479	1	Firmicutes
Otu02481	1	Firmicutes
Otu02484	1	Firmicutes
Otu02485	1	Firmicutes
Otu02486	1	Firmicutes
Otu02487	1	Firmicutes
Otu02489	1	Firmicutes
Otu02498	1	Firmicutes
Otu02499	1	Firmicutes
Otu02501	1	Firmicutes
Otu02502	1	Firmicutes
Otu02507	1	Firmicutes
Otu02508	1	Firmicutes
Otu02512	1	Firmicutes
Otu02513	1	Firmicutes
Otu02515	1	Firmicutes
Otu02516	1	Firmicutes
Otu02517	1	Firmicutes
Otu02519	1	Firmicutes
Otu02520	1	Firmicutes
Otu02521	1	Firmicutes
Otu02528	1	Firmicutes
Otu02529	1	Firmicutes
Otu02530	1	Firmicutes
Otu02531	1	Firmicutes
Otu02534	1	Firmicutes
Otu02542	1	Firmicutes
Otu02543	1	Firmicutes
Otu02547	1	Firmicutes
Otu02548	1	Firmicutes
Otu02550	1	Firmicutes
Otu02557	1	Firmicutes
Otu02558	1	Firmicutes
Otu02559	1	Firmicutes
Otu02561	1	Firmicutes
Otu02563	1	Firmicutes
Otu02564	1	Firmicutes
Otu02567	1	Firmicutes
Otu02568	1	Firmicutes
Otu02570	1	Firmicutes
Otu02574	1	Firmicutes
Otu02575	1	Bacteroidetes
Otu02576	1	Bacteroidetes
Otu02577	1	Bacteroidetes
Otu02582	1	Bacteroidetes
Otu02584	1	Bacteroidetes
Otu02589	1	Bacteroidetes
Otu02592	1	Bacteroidetes
Otu02593	1	Firmicutes
Otu02595	1	Firmicutes
Otu02596	1	Firmicutes
Otu02598	1	Firmicutes
Otu02609	1	Firmicutes
Otu02613	1	Firmicutes
Otu02615	1	Firmicutes
Otu02618	1	Firmicutes
Otu02620	1	Firmicutes
Otu02622	1	Firmicutes
Otu02626	1	Firmicutes
Otu02628	1	Firmicutes
Otu02629	1	Firmicutes
Otu02634	1	Firmicutes
Otu02638	1	Bacteroidetes
Otu02647	1	Firmicutes
Otu02654	1	Firmicutes
Otu02657	1	Firmicutes
Otu02658	1	Firmicutes
Otu02663	1	Bacteroidetes
Otu02664	1	Bacteroidetes
Otu02666	1	Bacteroidetes
Otu02668	1	Bacteroidetes
Otu02669	1	Bacteroidetes
Otu02671	1	Bacteroidetes
Otu02672	1	Bacteroidetes
Otu02678	1	unclassified
Otu02680	1	unclassified
Otu02681	1	unclassified
Otu02688	1	unclassified
Otu02691	1	unclassified
Otu02693	1	unclassified
Otu02697	1	Bacteroidetes
Otu02699	1	Bacteroidetes
Otu02701	1	Bacteroidetes
Otu02709	1	Bacteroidetes
Otu02715	1	Bacteroidetes
Otu02717	1	Bacteroidetes
Otu02722	1	Bacteroidetes
Otu02723	1	Firmicutes
Otu02724	1	Firmicutes
Otu02726	1	Firmicutes
Otu02727	1	Firmicutes
Otu02728	1	Firmicutes
Otu02729	1	Firmicutes
Otu02733	1	Firmicutes
Otu02740	1	Firmicutes
Otu02744	1	Firmicutes
Otu02745	1	Firmicutes
Otu02751	1	Firmicutes
Otu02752	1	Firmicutes
Otu02753	1	Firmicutes
Otu02754	1	Firmicutes
Otu02760	1	Firmicutes
Otu02761	1	Firmicutes
Otu02765	1	Firmicutes
Otu02766	1	Firmicutes
Otu02767	1	Firmicutes
Otu02768	1	Firmicutes
Otu02769	1	Firmicutes
Otu02770	1	Firmicutes
Otu02777	1	Firmicutes
Otu02778	1	Firmicutes
Otu02780	1	Firmicutes
Otu02793	1	Firmicutes
Otu02795	1	Firmicutes
Otu02799	1	Firmicutes
Otu02802	1	Firmicutes
Otu02803	1	Firmicutes
Otu02805	1	Firmicutes
Otu02808	1	Firmicutes
Otu02813	1	Firmicutes
Otu02815	1	Firmicutes
Otu02816	1	Firmicutes
Otu02820	1	Firmicutes
Otu02824	1	Firmicutes
Otu02825	1	Firmicutes
