SampleIDs	Bacteroidetes	Firmicutes	Fusobacteria	unclassified	Proteobacteria	TM7	Actinobacteria	Synergistetes
3086	32.996632996633	53.81593714927049	0.0	11.335578002244668	1.7957351290684627	0.0	0.0	0.05611672278338946
4017	46.18406285072952	50.44893378226711	0.0	0.28058361391694725	2.9180695847362514	0.0	0.16835016835016833	0.0
4020	45.45454545454545	52.861952861952865	0.0	1.5712682379349048	0.11223344556677892	0.0	0.0	0.0
4021	76.26262626262627	13.636363636363635	0.0	9.090909090909092	0.9539842873176206	0.0	0.05611672278338946	0.0
4022	90.29180695847363	9.31537598204265	0.0	0.16835016835016833	0.11223344556677892	0.11223344556677892	0.0	0.0
4023	56.50953984287318	39.001122334455665	0.0	2.132435465768799	2.3007856341189674	0.0	0.05611672278338946	0.0
4024	67.28395061728395	30.41526374859708	0.0	1.627384960718294	0.6734006734006733	0.0	0.0	0.0
4026	42.92929292929293	55.499438832772164	0.0	0.22446689113355783	1.3468013468013467	0.0	0.0	0.0
4027	75.02805836139169	23.51290684624018	0.05611672278338946	1.2906846240179575	0.0	0.05611672278338946	0.05611672278338946	0.0
4028	58.080808080808076	40.011223344556676	0.0	1.4590347923681257	0.44893378226711567	0.0	0.0	0.0
4029	67.5645342312009	29.854096520763186	0.0	0.6734006734006733	1.739618406285073	0.0	0.16835016835016833	0.0
4030	42.42424242424242	32.435465768799105	0.0	25.028058361391697	0.11223344556677892	0.0	0.0	0.0
