SampleIDs	Bacteroidetes	Firmicutes	Actinobacteria	unclassified	Proteobacteria	Verrucomicrobia	Synergistetes	Fusobacteria	Lentisphaerae	TM7	Spirochaetes
TS5	7.228915662650602	92.16867469879519	0.17211703958691912	0.08605851979345956	0.34423407917383825	0.0	0.0	0.0	0.0	0.0	0.0
TS5.2	2.667814113597246	94.23407917383821	2.9259896729776247	0.17211703958691912	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TS50	0.25817555938037867	95.00860585197934	4.130808950086059	0.5163511187607573	0.08605851979345956	0.0	0.0	0.0	0.0	0.0	0.0
TS50.2	14.457831325301203	71.60068846815835	11.44578313253012	0.08605851979345956	1.4629948364888123	0.0	0.0	0.9466437177280551	0.0	0.0	0.0
TS51	13.080895008605854	61.531841652323585	22.80550774526678	0.25817555938037867	0.5163511187607573	1.4629948364888123	0.34423407917383825	0.0	0.0	0.0	0.0
TS51.2	47.332185886402755	41.73838209982788	7.487091222030981	0.5163511187607573	2.8399311531841653	0.0	0.08605851979345956	0.0	0.0	0.0	0.0
TS55	22.461273666092943	76.85025817555939	0.25817555938037867	0.08605851979345956	0.34423407917383825	0.0	0.0	0.0	0.0	0.0	0.0
TS55.2	37.43545611015491	61.96213425129088	0.0	0.6024096385542169	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TS56	35.111876075731494	62.392426850258175	0.0	0.34423407917383825	2.1514629948364887	0.0	0.0	0.0	0.0	0.0	0.0
TS56.2	0.17211703958691912	83.47676419965576	0.08605851979345956	0.08605851979345956	16.00688468158348	0.0	0.0	0.17211703958691912	0.0	0.0	0.0
TS57	19.793459552495698	78.82960413080895	0.08605851979345956	0.0	1.2908777969018932	0.0	0.0	0.0	0.0	0.0	0.0
TS57.2	0.25817555938037867	99.48364888123923	0.08605851979345956	0.0	0.17211703958691912	0.0	0.0	0.0	0.0	0.0	0.0
TS6	39.32874354561102	59.552495697074015	0.17211703958691912	0.17211703958691912	0.5163511187607573	0.17211703958691912	0.08605851979345956	0.0	0.0	0.0	0.0
TS6.2	40.963855421686745	54.99139414802065	1.376936316695353	0.25817555938037867	2.4096385542168677	0.0	0.0	0.0	0.0	0.0	0.0
TS61.2	36.83304647160069	61.2736660929432	0.25817555938037867	0.17211703958691912	1.4629948364888123	0.0	0.0	0.0	0.0	0.0	0.0
TS62	63.85542168674698	35.37005163511188	0.0	0.17211703958691912	0.6024096385542169	0.0	0.0	0.0	0.0	0.0	0.0
TS62.2	8.261617900172118	90.87779690189329	0.25817555938037867	0.34423407917383825	0.25817555938037867	0.0	0.0	0.0	0.0	0.0	0.0
TS63	32.53012048192771	66.1790017211704	0.25817555938037867	0.6884681583476765	0.0	0.34423407917383825	0.0	0.0	0.0	0.0	0.0
TS63.2	8.950086058519794	90.61962134251291	0.08605851979345956	0.25817555938037867	0.0	0.08605851979345956	0.0	0.0	0.0	0.0	0.0
TS64	43.97590361445783	50.688468158347675	0.34423407917383825	4.819277108433735	0.17211703958691912	0.0	0.0	0.0	0.0	0.0	0.0
TS64.2	38.2960413080895	54.38898450946644	0.0	6.368330464716007	0.6884681583476765	0.25817555938037867	0.0	0.0	0.0	0.0	0.0
TS65	18.846815834767643	74.95697074010327	0.34423407917383825	5.163511187607573	0.6884681583476765	0.0	0.0	0.0	0.0	0.0	0.0
TS65.2	23.580034423407916	63.339070567986234	0.34423407917383825	11.015490533562824	1.549053356282272	0.17211703958691912	0.0	0.0	0.0	0.0	0.0
TS66	37.607573149741825	48.02065404475043	0.17211703958691912	10.585197934595525	0.5163511187607573	2.8399311531841653	0.25817555938037867	0.0	0.0	0.0	0.0
TS66.2	38.2960413080895	56.88468158347676	0.5163511187607573	3.098106712564544	1.0327022375215147	0.17211703958691912	0.0	0.0	0.0	0.0	0.0
TS67.2	26.764199655765918	72.20309810671256	0.17211703958691912	0.4302925989672977	0.4302925989672977	0.0	0.0	0.0	0.0	0.0	0.0
TS68	39.75903614457831	57.6592082616179	0.774526678141136	0.5163511187607573	1.2908777969018932	0.0	0.0	0.0	0.0	0.0	0.0
TS68.2	23.580034423407916	74.61273666092943	0.9466437177280551	0.4302925989672977	0.4302925989672977	0.0	0.0	0.0	0.0	0.0	0.0
TS69	41.22203098106713	56.024096385542165	0.17211703958691912	0.08605851979345956	1.8932874354561102	0.6024096385542169	0.0	0.0	0.0	0.0	0.0
TS69.2	29.345955249569705	69.01893287435456	0.5163511187607573	0.25817555938037867	0.8605851979345954	0.0	0.0	0.0	0.0	0.0	0.0
TS7	31.497418244406195	64.19965576592082	0.34423407917383825	3.4423407917383817	0.5163511187607573	0.0	0.0	0.0	0.0	0.0	0.0
TS7.2	4.905335628227195	88.12392426850259	6.368330464716007	0.6024096385542169	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TS70	28.657487091222034	65.3184165232358	0.34423407917383825	4.733218588640275	0.9466437177280551	0.0	0.0	0.0	0.0	0.0	0.0
TS70.2	18.67469879518072	77.10843373493977	0.17211703958691912	3.5283993115318415	0.5163511187607573	0.0	0.0	0.0	0.0	0.0	0.0
TS71	29.518072289156628	69.19104991394148	0.4302925989672977	0.4302925989672977	0.4302925989672977	0.0	0.0	0.0	0.0	0.0	0.0
TS71.2	30.034423407917384	68.84681583476764	0.25817555938037867	0.5163511187607573	0.34423407917383825	0.0	0.0	0.0	0.0	0.0	0.0
TS72	30.37865748709122	67.21170395869191	0.17211703958691912	1.6351118760757317	0.5163511187607573	0.08605851979345956	0.0	0.0	0.0	0.0	0.0
TS73	49.5697074010327	45.52495697074011	0.25817555938037867	0.5163511187607573	3.4423407917383817	0.6884681583476765	0.0	0.0	0.0	0.0	0.0
TS74	22.63339070567986	73.23580034423408	1.2048192771084338	1.2908777969018932	1.6351118760757317	0.0	0.0	0.0	0.0	0.0	0.0
TS74.2	17.98623063683305	76.1617900172117	2.1514629948364887	3.2702237521514634	0.4302925989672977	0.0	0.0	0.0	0.0	0.0	0.0
TS75	26.161790017211707	71.42857142857143	0.17211703958691912	0.08605851979345956	2.1514629948364887	0.0	0.0	0.0	0.0	0.0	0.0
TS75.2	20.567986230636834	78.0550774526678	0.17211703958691912	0.08605851979345956	1.1187607573149743	0.0	0.0	0.0	0.0	0.0	0.0
TS76	39.41480206540447	59.29432013769363	0.25817555938037867	0.5163511187607573	0.5163511187607573	0.0	0.0	0.0	0.0	0.0	0.0
TS76.2	25.645438898450944	71.60068846815835	0.6884681583476765	1.7211703958691909	0.34423407917383825	0.0	0.0	0.0	0.0	0.0	0.0
TS77	0.774526678141136	87.34939759036145	9.036144578313253	0.6884681583476765	2.1514629948364887	0.0	0.0	0.0	0.0	0.0	0.0
TS78	55.33562822719449	40.27538726333907	2.9259896729776247	0.4302925989672977	1.0327022375215147	0.0	0.0	0.0	0.0	0.0	0.0
TS78.2	39.672977624784856	59.552495697074015	0.4302925989672977	0.08605851979345956	0.25817555938037867	0.0	0.0	0.0	0.0	0.0	0.0
TS8	27.022375215146297	70.30981067125646	0.17211703958691912	1.8072289156626504	0.6884681583476765	0.0	0.0	0.0	0.0	0.0	0.0
TS82	48.45094664371773	50.4302925989673	0.08605851979345956	0.6024096385542169	0.4302925989672977	0.0	0.0	0.0	0.0	0.0	0.0
TS82.2	29.17383820998279	68.41652323580034	0.8605851979345954	0.5163511187607573	1.0327022375215147	0.0	0.0	0.0	0.0	0.0	0.0
TS83	26.506024096385545	71.08433734939759	2.0654044750430294	0.08605851979345956	0.25817555938037867	0.0	0.0	0.0	0.0	0.0	0.0
TS83.2	37.26333907056799	59.72461273666093	2.2375215146299485	0.5163511187607573	0.25817555938037867	0.0	0.0	0.0	0.0	0.0	0.0
TS84	59.72461273666093	32.96041308089501	0.34423407917383825	6.368330464716007	0.6024096385542169	0.0	0.0	0.0	0.0	0.0	0.0
TS84.2	44.40619621342513	51.204819277108435	1.4629948364888123	2.9259896729776247	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TS85	22.80550774526678	76.24784853700515	0.17211703958691912	0.774526678141136	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TS85.2	43.71772805507745	53.6144578313253	0.34423407917383825	0.6024096385542169	1.7211703958691909	0.0	0.0	0.0	0.0	0.0	0.0
TS86	26.850258175559382	70.05163511187608	1.1187607573149743	1.2908777969018932	0.6884681583476765	0.0	0.0	0.0	0.0	0.0	0.0
TS86.2	33.90705679862307	63.94148020654045	0.0	1.8072289156626504	0.34423407917383825	0.0	0.0	0.0	0.0	0.0	0.0
TS87	19.62134251290878	72.46127366609294	2.2375215146299485	4.991394148020654	0.6024096385542169	0.0	0.0	0.0	0.0	0.0	0.08605851979345956
TS87.2	13.941480206540447	77.36660929432013	0.8605851979345954	6.970740103270224	0.774526678141136	0.0	0.08605851979345956	0.0	0.0	0.0	0.0
TS88	65.14629948364889	32.788296041308094	0.4302925989672977	0.17211703958691912	1.4629948364888123	0.0	0.0	0.0	0.0	0.0	0.0
TS88.2	51.54905335628227	46.3855421686747	0.6884681583476765	0.4302925989672977	0.9466437177280551	0.0	0.0	0.0	0.0	0.0	0.0
TS89	32.44406196213425	64.45783132530121	0.774526678141136	0.774526678141136	1.549053356282272	0.0	0.0	0.0	0.0	0.0	0.0
TS89.2	29.518072289156628	69.10499139414802	0.08605851979345956	0.5163511187607573	0.774526678141136	0.0	0.0	0.0	0.0	0.0	0.0
TS9	38.64027538726334	60.58519793459553	0.08605851979345956	0.08605851979345956	0.4302925989672977	0.17211703958691912	0.0	0.0	0.0	0.0	0.0
TS9.2	29.345955249569705	68.58864027538726	0.6024096385542169	0.34423407917383825	1.1187607573149743	0.0	0.0	0.0	0.0	0.0	0.0
TS90	45.69707401032702	50.08605851979346	0.25817555938037867	2.2375215146299485	0.8605851979345954	0.17211703958691912	0.6884681583476765	0.0	0.0	0.0	0.0
TS90.2	33.56282271944922	62.736660929432006	0.4302925989672977	1.4629948364888123	1.7211703958691909	0.0	0.08605851979345956	0.0	0.0	0.0	0.0
TS91.2	26.506024096385545	68.07228915662651	2.323580034423408	2.323580034423408	0.774526678141136	0.0	0.0	0.0	0.0	0.0	0.0
TS92	12.736660929432015	85.37005163511188	0.5163511187607573	0.5163511187607573	0.8605851979345954	0.0	0.0	0.0	0.0	0.0	0.0
TS92.2	8.00344234079174	87.77969018932875	3.7865748709122204	0.34423407917383825	0.08605851979345956	0.0	0.0	0.0	0.0	0.0	0.0
TS94	37.95180722891566	54.56110154905336	1.2908777969018932	4.991394148020654	1.0327022375215147	0.17211703958691912	0.0	0.0	0.0	0.0	0.0
TS94.2	37.607573149741825	56.36833046471601	1.4629948364888123	3.7005163511187606	0.6884681583476765	0.17211703958691912	0.0	0.0	0.0	0.0	0.0
TS95	45.352839931153184	51.63511187607573	0.17211703958691912	1.1187607573149743	1.1187607573149743	0.5163511187607573	0.0	0.08605851979345956	0.0	0.0	0.0
TS95.2	44.14802065404475	52.667814113597245	0.08605851979345956	1.549053356282272	1.376936316695353	0.17211703958691912	0.0	0.0	0.0	0.0	0.0
TS96	29.862306368330465	60.75731497418244	0.6884681583476765	7.6592082616179	0.9466437177280551	0.08605851979345956	0.0	0.0	0.0	0.0	0.0
TS96.2	21.772805507745264	61.876075731497416	1.8932874354561102	12.220309810671257	2.2375215146299485	0.0	0.0	0.0	0.0	0.0	0.0
TS97	34.6815834767642	61.61790017211703	0.9466437177280551	0.08605851979345956	2.667814113597246	0.0	0.0	0.0	0.0	0.0	0.0
TS97.2	27.022375215146297	69.96557659208261	1.376936316695353	0.34423407917383825	1.2908777969018932	0.0	0.0	0.0	0.0	0.0	0.0
TS98	42.25473321858864	57.40103270223752	0.0	0.0	0.34423407917383825	0.0	0.0	0.0	0.0	0.0	0.0
TS98.2	51.80722891566265	47.332185886402755	0.08605851979345956	0.17211703958691912	0.6024096385542169	0.0	0.0	0.0	0.0	0.0	0.0
TS99.2	67.29776247848537	32.01376936316696	0.17211703958691912	0.08605851979345956	0.4302925989672977	0.0	0.0	0.0	0.0	0.0	0.0
