OTU	Size	Taxonomy
Otu007608	5	Firmicutes
Otu007611	5	Firmicutes
Otu007612	5	Proteobacteria
Otu007613	5	Firmicutes
Otu007614	5	Firmicutes
Otu007615	5	Firmicutes
Otu007618	5	Firmicutes
Otu007619	5	Firmicutes
Otu007620	5	Firmicutes
Otu007621	5	Firmicutes
Otu007622	5	Firmicutes
Otu007624	5	Firmicutes
Otu007625	5	Firmicutes
Otu007626	5	Firmicutes
Otu007627	5	Firmicutes
Otu007628	5	Firmicutes
Otu007629	5	Firmicutes
Otu007632	5	Firmicutes
Otu007636	5	Firmicutes
Otu007637	5	Bacteroidetes
Otu007639	5	Firmicutes
Otu007640	5	Bacteroidetes
Otu007641	5	Bacteroidetes
Otu007642	5	Firmicutes
Otu007643	5	Firmicutes
Otu007644	5	Firmicutes
Otu007645	5	Firmicutes
Otu007648	5	Firmicutes
Otu007649	5	Firmicutes
Otu007650	5	Firmicutes
Otu007651	5	Firmicutes
Otu007652	5	Firmicutes
Otu007653	5	Firmicutes
Otu007654	5	Firmicutes
Otu007655	5	Firmicutes
Otu007657	5	Firmicutes
Otu007659	5	Firmicutes
Otu007661	5	Firmicutes
Otu007662	5	Firmicutes
Otu007663	5	Firmicutes
Otu007664	5	Firmicutes
Otu007668	5	Bacteroidetes
Otu007672	5	Firmicutes
Otu007674	4	Firmicutes
Otu007675	4	unclassified
Otu007676	4	Firmicutes
Otu007677	4	unclassified
Otu007679	4	Firmicutes
Otu007680	4	Firmicutes
Otu007681	4	Firmicutes
Otu007682	4	Firmicutes
Otu007683	4	unclassified
Otu007684	4	Firmicutes
Otu007686	4	unclassified
Otu007687	4	Firmicutes
Otu007688	4	unclassified
Otu007691	4	Firmicutes
Otu007692	4	Firmicutes
Otu007693	4	Firmicutes
Otu007694	4	Firmicutes
Otu007695	4	Firmicutes
Otu007698	4	Firmicutes
Otu007699	4	Firmicutes
Otu007700	4	Firmicutes
Otu007701	4	Firmicutes
Otu007702	4	Firmicutes
Otu007703	4	Firmicutes
Otu007706	4	Firmicutes
Otu007707	4	unclassified
Otu007708	4	Firmicutes
Otu007709	4	Firmicutes
Otu007713	4	unclassified
Otu007714	4	Firmicutes
Otu007715	4	Firmicutes
Otu007716	4	Firmicutes
Otu007717	4	Firmicutes
Otu007718	4	Firmicutes
Otu007720	4	unclassified
Otu007721	4	Firmicutes
Otu007722	4	Firmicutes
Otu007723	4	Firmicutes
Otu007724	4	unclassified
Otu007726	4	unclassified
Otu007728	4	unclassified
Otu007729	4	Firmicutes
Otu007730	4	unclassified
Otu007731	4	unclassified
Otu007732	4	Firmicutes
Otu007733	4	Firmicutes
Otu007734	4	Firmicutes
Otu007735	4	Firmicutes
Otu007737	4	Firmicutes
Otu007738	4	Firmicutes
Otu007739	4	Firmicutes
Otu007741	4	Firmicutes
Otu007742	4	Firmicutes
Otu007743	4	Firmicutes
Otu007744	4	Firmicutes
Otu007746	4	Firmicutes
Otu007747	4	Firmicutes
Otu007748	4	unclassified
Otu007750	4	Firmicutes
Otu007751	4	unclassified
Otu007752	4	Bacteroidetes
Otu007753	4	unclassified
Otu007754	4	Firmicutes
Otu007755	4	unclassified
Otu007756	4	Firmicutes
Otu007757	4	Firmicutes
Otu007760	4	unclassified
Otu007761	4	unclassified
Otu007762	4	unclassified
Otu007763	4	Firmicutes
Otu007765	4	Firmicutes
Otu007766	4	unclassified
Otu007768	4	unclassified
Otu007769	4	unclassified
Otu007770	4	unclassified
Otu007771	4	unclassified
Otu007772	4	Firmicutes
Otu007775	4	unclassified
Otu007776	4	Firmicutes
Otu007778	4	unclassified
Otu007779	4	unclassified
Otu007780	4	Firmicutes
Otu007781	4	unclassified
Otu007782	4	Proteobacteria
Otu007784	4	Firmicutes
Otu007785	4	Proteobacteria
Otu007786	4	Firmicutes
Otu007787	4	Firmicutes
Otu007788	4	Firmicutes
Otu007789	4	unclassified
Otu007790	4	unclassified
Otu007791	4	Firmicutes
Otu007792	4	Firmicutes
Otu007794	4	Firmicutes
Otu007795	4	Firmicutes
Otu007796	4	Firmicutes
Otu007797	4	Actinobacteria
Otu007799	4	Firmicutes
Otu007800	4	Firmicutes
Otu007801	4	unclassified
Otu007803	4	unclassified
Otu007805	4	Firmicutes
Otu007807	4	Firmicutes
Otu007808	4	Firmicutes
Otu007809	4	unclassified
Otu007810	4	unclassified
Otu007811	4	unclassified
Otu007816	4	Firmicutes
Otu007817	4	Firmicutes
Otu007818	4	Firmicutes
Otu007819	4	Firmicutes
Otu007820	4	Firmicutes
Otu007821	4	Firmicutes
Otu007822	4	Firmicutes
Otu007824	4	Firmicutes
Otu007825	4	Firmicutes
Otu007826	4	unclassified
Otu007828	4	unclassified
Otu007829	4	unclassified
Otu007831	4	Firmicutes
Otu007837	4	Firmicutes
Otu007839	4	Firmicutes
Otu007840	4	unclassified
Otu007842	4	Firmicutes
Otu007843	4	Firmicutes
Otu007844	4	unclassified
Otu007846	4	Firmicutes
Otu007847	4	Firmicutes
Otu007848	4	Firmicutes
Otu007852	4	Firmicutes
Otu007854	4	Firmicutes
Otu007856	4	Firmicutes
Otu007859	4	Firmicutes
Otu007861	4	Firmicutes
Otu007864	4	unclassified
Otu007865	4	unclassified
Otu007870	4	unclassified
Otu007872	4	Firmicutes
Otu007874	4	Firmicutes
Otu007877	4	Firmicutes
Otu007880	4	Firmicutes
Otu007883	4	Proteobacteria
Otu007884	4	Firmicutes
Otu007886	4	Firmicutes
Otu007887	4	Firmicutes
Otu007889	4	Firmicutes
Otu007892	4	Firmicutes
Otu007893	4	Firmicutes
Otu007894	4	Firmicutes
Otu007895	4	unclassified
Otu007897	4	Firmicutes
Otu007898	4	unclassified
Otu007899	4	Firmicutes
Otu007900	4	Firmicutes
Otu007901	4	Firmicutes
Otu007902	4	Firmicutes
Otu007903	4	unclassified
Otu007905	4	Firmicutes
Otu007906	4	unclassified
Otu007907	4	Bacteroidetes
Otu007908	4	Firmicutes
Otu007911	4	Bacteroidetes
Otu007913	4	Firmicutes
Otu007914	4	Firmicutes
Otu007915	4	Firmicutes
Otu007916	4	Firmicutes
Otu007917	4	Firmicutes
Otu007919	4	Firmicutes
Otu007920	4	Firmicutes
Otu007922	4	Bacteroidetes
Otu007923	4	Firmicutes
Otu007925	4	Actinobacteria
Otu007927	4	Firmicutes
Otu007928	4	Firmicutes
Otu007929	4	Firmicutes
Otu007930	4	Bacteroidetes
Otu007931	4	Firmicutes
Otu007932	4	unclassified
Otu007933	4	unclassified
Otu007934	4	Actinobacteria
Otu007935	4	Bacteroidetes
Otu007936	4	Firmicutes
Otu007937	4	unclassified
Otu007938	4	Bacteroidetes
Otu007939	4	Firmicutes
Otu007940	4	Bacteroidetes
Otu007941	4	Firmicutes
Otu007943	4	Firmicutes
Otu007944	4	unclassified
Otu007947	4	unclassified
Otu007950	4	unclassified
Otu007953	4	Firmicutes
Otu007954	4	Firmicutes
Otu007955	4	Firmicutes
Otu007956	4	Bacteroidetes
Otu007957	4	Firmicutes
Otu007958	4	Firmicutes
Otu007959	4	Firmicutes
Otu007961	4	Firmicutes
Otu007963	4	Bacteroidetes
Otu007964	4	Bacteroidetes
Otu007968	4	Firmicutes
Otu007969	4	Firmicutes
Otu007970	4	Firmicutes
Otu007973	4	Firmicutes
Otu007974	4	Firmicutes
Otu007977	4	Actinobacteria
Otu007978	4	unclassified
Otu007979	4	Actinobacteria
Otu007980	4	unclassified
Otu007981	4	Firmicutes
Otu007983	4	Firmicutes
Otu007986	4	Firmicutes
Otu007987	4	unclassified
Otu007989	4	unclassified
Otu007991	4	Firmicutes
Otu007992	4	Firmicutes
Otu007993	4	Firmicutes
Otu007994	4	unclassified
Otu007995	4	Firmicutes
Otu007997	4	Firmicutes
Otu007999	4	unclassified
Otu008001	4	Firmicutes
Otu008002	4	Firmicutes
Otu008003	4	unclassified
Otu008004	4	Firmicutes
Otu008005	4	Bacteroidetes
Otu008006	4	Firmicutes
Otu008007	4	unclassified
Otu008008	4	Firmicutes
Otu008009	4	Proteobacteria
Otu008010	4	Firmicutes
Otu008011	4	Proteobacteria
Otu008013	4	Firmicutes
Otu008016	4	Bacteroidetes
Otu008017	4	Proteobacteria
Otu008019	4	Bacteroidetes
Otu008020	4	Firmicutes
Otu008021	4	Bacteroidetes
Otu008022	4	Firmicutes
Otu008024	4	Firmicutes
Otu008027	4	Firmicutes
Otu008030	4	unclassified
Otu008031	4	Firmicutes
Otu008032	4	Proteobacteria
Otu008033	4	Firmicutes
Otu008034	4	Firmicutes
Otu008035	4	Firmicutes
Otu008036	4	Firmicutes
Otu008037	4	Firmicutes
Otu008038	4	Firmicutes
Otu008039	4	Firmicutes
Otu008041	4	Bacteroidetes
Otu008042	4	Bacteroidetes
Otu008044	4	Bacteroidetes
Otu008048	4	Firmicutes
Otu008049	4	Firmicutes
Otu008051	4	Firmicutes
Otu008052	4	Firmicutes
Otu008053	4	Firmicutes
Otu008054	4	Firmicutes
Otu008055	4	Firmicutes
Otu008058	4	Firmicutes
Otu008059	4	Firmicutes
Otu008060	4	Firmicutes
Otu008061	4	Firmicutes
Otu008062	4	unclassified
Otu008063	4	Firmicutes
Otu008064	4	Bacteroidetes
Otu008065	4	Firmicutes
Otu008066	4	Firmicutes
Otu008068	4	Firmicutes
Otu008069	4	Firmicutes
Otu008070	4	Firmicutes
Otu008071	4	Firmicutes
Otu008073	4	Firmicutes
Otu008074	4	Firmicutes
Otu008075	4	Firmicutes
Otu008076	4	Firmicutes
Otu008077	4	Firmicutes
Otu008078	4	unclassified
Otu008079	4	Firmicutes
Otu008081	4	Firmicutes
Otu008082	4	Firmicutes
Otu008083	4	Firmicutes
Otu008084	4	Firmicutes
Otu008086	4	Firmicutes
Otu008088	4	Firmicutes
Otu008091	4	Firmicutes
Otu008092	4	Firmicutes
Otu008093	4	Firmicutes
Otu008094	4	Firmicutes
Otu008095	4	Firmicutes
Otu008096	4	Firmicutes
Otu008097	4	Firmicutes
Otu008098	4	unclassified
Otu008099	4	Firmicutes
Otu008100	4	Firmicutes
Otu008101	4	Firmicutes
Otu008102	4	Firmicutes
Otu008103	4	Firmicutes
Otu008104	4	Firmicutes
Otu008105	4	Firmicutes
Otu008107	4	Firmicutes
Otu008109	4	Firmicutes
Otu008110	4	Firmicutes
Otu008111	4	Firmicutes
Otu008112	4	Firmicutes
Otu008114	4	Firmicutes
Otu008115	4	Firmicutes
Otu008116	4	TM7
Otu008118	4	Firmicutes
Otu008121	4	unclassified
Otu008122	4	TM7
Otu008123	4	Firmicutes
Otu008125	4	Firmicutes
Otu008126	4	Firmicutes
Otu008127	4	Firmicutes
Otu008128	4	Firmicutes
Otu008131	4	Firmicutes
Otu008132	4	Firmicutes
Otu008133	4	Firmicutes
Otu008134	4	unclassified
Otu008135	4	Firmicutes
Otu008137	4	Firmicutes
Otu008138	4	Bacteroidetes
Otu008141	4	Bacteroidetes
Otu008142	4	Bacteroidetes
Otu008143	4	Firmicutes
Otu008144	4	Bacteroidetes
Otu008145	4	Firmicutes
Otu008147	4	Firmicutes
Otu008148	4	Firmicutes
Otu008151	4	Firmicutes
Otu008152	4	Firmicutes
Otu008154	4	Firmicutes
Otu008155	4	unclassified
Otu008157	4	Firmicutes
Otu008159	4	Firmicutes
Otu008162	4	Firmicutes
Otu008163	4	Firmicutes
Otu008164	4	Firmicutes
Otu008165	4	unclassified
Otu008166	4	Proteobacteria
Otu008167	4	Firmicutes
Otu008169	4	Firmicutes
Otu008170	4	Firmicutes
Otu008171	4	unclassified
Otu008172	4	Firmicutes
Otu008173	4	Bacteroidetes
Otu008174	4	unclassified
Otu008177	4	Firmicutes
Otu008178	4	Proteobacteria
Otu008179	4	Firmicutes
Otu008182	4	Firmicutes
Otu008184	4	Firmicutes
Otu008185	4	Firmicutes
Otu008186	4	Proteobacteria
Otu008187	4	Firmicutes
Otu008188	4	Firmicutes
Otu008189	4	Firmicutes
Otu008190	4	Firmicutes
Otu008191	4	Bacteroidetes
Otu008192	4	Firmicutes
Otu008193	4	Firmicutes
Otu008194	4	unclassified
Otu008197	4	Firmicutes
Otu008198	4	unclassified
Otu008199	4	Firmicutes
Otu008201	4	Firmicutes
Otu008202	4	unclassified
Otu008203	4	unclassified
Otu008204	4	unclassified
Otu008205	4	Actinobacteria
Otu008207	4	unclassified
Otu008209	4	Firmicutes
Otu008211	4	unclassified
Otu008214	4	unclassified
Otu008215	4	unclassified
Otu008216	4	Firmicutes
Otu008217	4	Firmicutes
Otu008218	4	unclassified
Otu008219	4	Firmicutes
Otu008220	4	Firmicutes
Otu008221	4	unclassified
Otu008222	4	unclassified
Otu008224	4	Firmicutes
Otu008225	4	unclassified
Otu008226	4	Firmicutes
Otu008227	4	Bacteroidetes
Otu008228	4	Firmicutes
Otu008229	4	unclassified
Otu008230	4	unclassified
Otu008231	4	unclassified
Otu008232	4	unclassified
Otu008233	4	unclassified
Otu008235	4	Firmicutes
Otu008239	4	unclassified
Otu008240	4	unclassified
Otu008242	4	unclassified
Otu008249	4	Bacteroidetes
Otu008252	4	Firmicutes
Otu008254	4	Firmicutes
Otu008256	4	Actinobacteria
Otu008257	4	Firmicutes
Otu008258	4	Firmicutes
Otu008259	4	Firmicutes
Otu008260	4	Firmicutes
Otu008261	4	unclassified
Otu008262	4	unclassified
Otu008264	4	Firmicutes
Otu008265	4	Firmicutes
Otu008267	4	Firmicutes
Otu008269	4	Firmicutes
Otu008270	4	Firmicutes
Otu008273	4	Firmicutes
Otu008276	4	Firmicutes
Otu008277	4	Firmicutes
Otu008278	4	Firmicutes
Otu008279	4	Firmicutes
Otu008281	4	Firmicutes
Otu008282	4	Firmicutes
Otu008287	4	Firmicutes
Otu008288	4	unclassified
Otu008289	4	unclassified
Otu008290	4	Firmicutes
Otu008291	4	Firmicutes
Otu008293	4	Bacteroidetes
Otu008297	4	Firmicutes
Otu008298	4	Firmicutes
Otu008300	4	Firmicutes
Otu008304	4	Firmicutes
Otu008305	4	unclassified
Otu008306	4	Firmicutes
Otu008308	4	Firmicutes
Otu008310	4	Firmicutes
Otu008311	4	unclassified
Otu008312	4	unclassified
Otu008313	4	Firmicutes
Otu008314	4	Bacteroidetes
Otu008315	4	Bacteroidetes
Otu008321	4	unclassified
Otu008322	4	unclassified
Otu008323	4	Bacteroidetes
Otu008324	4	Bacteroidetes
Otu008328	4	unclassified
Otu008329	4	Bacteroidetes
Otu008330	4	Bacteroidetes
Otu008331	4	Firmicutes
Otu008333	4	Bacteroidetes
Otu008334	4	Bacteroidetes
Otu008335	4	Firmicutes
Otu008336	4	Firmicutes
Otu008337	4	Firmicutes
Otu008339	4	Bacteroidetes
Otu008340	4	Firmicutes
Otu008341	4	Firmicutes
Otu008344	4	Firmicutes
Otu008345	4	Firmicutes
Otu008346	4	Firmicutes
Otu008349	4	Firmicutes
Otu008351	4	Firmicutes
Otu008356	4	Firmicutes
Otu008359	4	Firmicutes
Otu008364	4	Firmicutes
Otu008365	4	Firmicutes
Otu008367	4	Firmicutes
Otu008369	4	Bacteroidetes
Otu008370	4	Firmicutes
Otu008371	4	Firmicutes
Otu008375	4	Firmicutes
Otu008376	4	unclassified
Otu008377	4	unclassified
Otu008378	4	Firmicutes
Otu008380	4	Firmicutes
Otu008381	4	unclassified
Otu008384	4	Firmicutes
Otu008387	4	unclassified
Otu008389	4	unclassified
Otu008390	4	unclassified
Otu008391	4	unclassified
Otu008393	4	unclassified
Otu008394	4	unclassified
Otu008395	4	unclassified
Otu008399	4	unclassified
Otu008400	4	unclassified
Otu008403	4	unclassified
Otu008404	4	unclassified
Otu008405	4	unclassified
Otu008407	4	Firmicutes
Otu008408	4	unclassified
Otu008409	4	unclassified
Otu008410	4	unclassified
Otu008411	4	unclassified
Otu008414	4	unclassified
Otu008415	4	unclassified
Otu008417	4	unclassified
Otu008418	4	unclassified
Otu008419	4	unclassified
Otu008421	4	unclassified
Otu008422	4	unclassified
Otu008424	4	unclassified
Otu008425	4	unclassified
Otu008426	4	Firmicutes
Otu008427	4	unclassified
Otu008428	4	unclassified
Otu008430	4	unclassified
Otu008431	4	Firmicutes
Otu008433	4	unclassified
Otu008434	4	unclassified
Otu008435	4	unclassified
Otu008436	4	Firmicutes
Otu008438	4	unclassified
Otu008439	4	unclassified
Otu008440	4	unclassified
Otu008441	4	unclassified
Otu008443	4	unclassified
Otu008444	4	unclassified
Otu008448	4	Firmicutes
Otu008450	4	Firmicutes
Otu008453	4	unclassified
Otu008454	4	Firmicutes
Otu008456	4	unclassified
Otu008457	4	Firmicutes
Otu008460	4	unclassified
Otu008462	4	unclassified
Otu008464	4	Firmicutes
Otu008465	4	Firmicutes
Otu008466	4	Firmicutes
Otu008467	4	Firmicutes
Otu008469	4	Firmicutes
Otu008470	4	Firmicutes
Otu008471	4	unclassified
Otu008472	4	Firmicutes
Otu008473	4	Firmicutes
Otu008475	4	Firmicutes
Otu008477	4	Firmicutes
Otu008478	4	Firmicutes
Otu008479	4	Firmicutes
Otu008481	4	Firmicutes
Otu008484	4	Firmicutes
Otu008485	4	Firmicutes
Otu008486	4	Firmicutes
Otu008487	4	Firmicutes
Otu008494	4	Firmicutes
Otu008496	4	Firmicutes
Otu008497	4	Firmicutes
Otu008498	4	Firmicutes
Otu008500	4	Firmicutes
Otu008501	4	Firmicutes
Otu008502	4	Firmicutes
Otu008503	4	Firmicutes
Otu008504	4	unclassified
Otu008505	4	Firmicutes
Otu008506	4	Firmicutes
Otu008507	4	Firmicutes
Otu008510	4	Firmicutes
Otu008511	4	unclassified
Otu008513	4	Firmicutes
Otu008515	4	Firmicutes
Otu008516	4	Firmicutes
Otu008519	4	Firmicutes
Otu008520	4	Firmicutes
Otu008522	4	Firmicutes
Otu008524	4	unclassified
Otu008525	4	unclassified
Otu008527	4	Firmicutes
Otu008528	4	Firmicutes
Otu008529	4	unclassified
Otu008530	4	unclassified
Otu008532	4	unclassified
Otu008534	4	unclassified
Otu008535	4	unclassified
Otu008538	4	Firmicutes
Otu008541	4	unclassified
Otu008542	4	unclassified
Otu008544	4	unclassified
Otu008546	4	unclassified
Otu008547	4	Firmicutes
Otu008548	4	unclassified
Otu008550	4	Firmicutes
Otu008551	4	Firmicutes
Otu008552	4	Firmicutes
Otu008553	4	Firmicutes
Otu008554	4	Firmicutes
Otu008555	4	unclassified
Otu008556	4	unclassified
Otu008560	4	unclassified
Otu008562	4	unclassified
Otu008566	4	unclassified
Otu008570	4	unclassified
Otu008571	4	Bacteroidetes
Otu008572	4	unclassified
Otu008573	4	unclassified
Otu008574	4	unclassified
Otu008575	4	Firmicutes
Otu008576	4	unclassified
Otu008579	4	Firmicutes
Otu008581	4	Firmicutes
Otu008582	4	Actinobacteria
Otu008586	4	unclassified
Otu008587	4	Actinobacteria
Otu008588	4	unclassified
Otu008589	4	unclassified
Otu008591	4	unclassified
Otu008593	4	unclassified
Otu008597	4	Firmicutes
Otu008599	4	Firmicutes
Otu008601	4	Firmicutes
Otu008602	4	unclassified
Otu008603	4	Firmicutes
Otu008604	4	unclassified
Otu008605	4	unclassified
Otu008606	4	Firmicutes
Otu008607	4	Firmicutes
Otu008608	4	unclassified
Otu008609	4	unclassified
Otu008611	4	unclassified
Otu008616	4	Firmicutes
Otu008618	4	unclassified
Otu008619	4	Firmicutes
Otu008620	4	unclassified
Otu008622	4	unclassified
Otu008623	4	unclassified
Otu008624	4	unclassified
Otu008627	4	unclassified
Otu008628	4	Firmicutes
Otu008630	4	unclassified
Otu008632	4	unclassified
Otu008633	4	Firmicutes
Otu008636	4	Firmicutes
Otu008639	4	unclassified
Otu008642	4	unclassified
Otu008644	4	unclassified
Otu008649	4	Firmicutes
Otu008651	4	Firmicutes
Otu008652	4	Firmicutes
Otu008653	4	unclassified
Otu008654	4	unclassified
Otu008656	4	unclassified
Otu008657	4	unclassified
Otu008659	4	unclassified
Otu008661	4	Firmicutes
Otu008662	4	unclassified
Otu008663	4	unclassified
Otu008664	4	unclassified
Otu008667	4	unclassified
Otu008668	4	unclassified
Otu008674	4	unclassified
Otu008676	4	Verrucomicrobia
Otu008677	4	Bacteroidetes
Otu008680	4	Bacteroidetes
Otu008681	4	Bacteroidetes
Otu008683	4	Bacteroidetes
Otu008689	4	Bacteroidetes
Otu008691	4	Bacteroidetes
Otu008692	4	Bacteroidetes
Otu008696	4	Verrucomicrobia
Otu008698	4	Firmicutes
Otu008700	4	Firmicutes
Otu008704	4	Firmicutes
Otu008706	4	Firmicutes
Otu008707	4	Firmicutes
Otu008708	4	Firmicutes
Otu008709	4	Firmicutes
Otu008711	4	Bacteroidetes
Otu008712	4	Bacteroidetes
Otu008715	4	Bacteroidetes
Otu008716	4	Bacteroidetes
Otu008718	4	Bacteroidetes
Otu008720	4	Verrucomicrobia
Otu008721	4	Bacteroidetes
Otu008722	4	Firmicutes
Otu008724	4	Firmicutes
Otu008729	4	Firmicutes
Otu008730	4	Firmicutes
Otu008731	4	Firmicutes
Otu008733	4	Proteobacteria
Otu008734	4	Firmicutes
Otu008735	4	Firmicutes
Otu008737	4	Firmicutes
Otu008739	4	Proteobacteria
Otu008740	4	Firmicutes
Otu008742	4	Proteobacteria
Otu008743	4	Firmicutes
Otu008745	4	Firmicutes
Otu008746	4	Firmicutes
Otu008748	4	Firmicutes
Otu008749	4	Firmicutes
Otu008750	4	Firmicutes
Otu008751	4	Firmicutes
Otu008752	4	Firmicutes
Otu008756	4	Firmicutes
Otu008757	4	Firmicutes
Otu008758	4	Firmicutes
Otu008759	4	Firmicutes
Otu008760	4	Firmicutes
Otu008761	4	Firmicutes
Otu008763	4	Firmicutes
Otu008764	4	Firmicutes
Otu008765	4	Firmicutes
Otu008766	4	Firmicutes
Otu008767	4	Firmicutes
Otu008768	4	Firmicutes
Otu008770	4	Firmicutes
Otu008771	4	Firmicutes
Otu008772	4	Firmicutes
Otu008775	4	Firmicutes
Otu008776	4	Firmicutes
Otu008777	4	Firmicutes
Otu008779	4	Firmicutes
Otu008780	4	Firmicutes
Otu008783	4	Firmicutes
Otu008785	4	Firmicutes
Otu008786	4	Firmicutes
Otu008787	4	Firmicutes
Otu008788	4	Firmicutes
Otu008789	4	Firmicutes
Otu008791	4	Firmicutes
Otu008792	4	Firmicutes
Otu008794	4	Firmicutes
Otu008795	4	Firmicutes
Otu008796	4	Firmicutes
Otu008798	4	Firmicutes
Otu008800	4	Firmicutes
Otu008801	4	Firmicutes
Otu008802	4	Firmicutes
Otu008803	4	Firmicutes
Otu008804	4	Firmicutes
Otu008806	4	Firmicutes
Otu008807	4	Firmicutes
Otu008809	4	Firmicutes
Otu008811	4	Firmicutes
Otu008812	4	Firmicutes
Otu008814	4	Firmicutes
Otu008815	4	Firmicutes
Otu008816	4	Firmicutes
Otu008817	4	Firmicutes
Otu008820	4	Firmicutes
Otu008823	4	Firmicutes
Otu008825	4	Firmicutes
Otu008826	4	Firmicutes
Otu008832	4	Firmicutes
Otu008834	4	Bacteroidetes
Otu008835	4	Bacteroidetes
Otu008836	4	Bacteroidetes
Otu008838	4	Firmicutes
Otu008839	4	Firmicutes
Otu008845	4	Firmicutes
Otu008847	4	Firmicutes
Otu008848	4	Firmicutes
Otu008849	4	Firmicutes
Otu008850	4	Firmicutes
Otu008851	4	Firmicutes
Otu008852	4	Firmicutes
Otu008853	4	Firmicutes
Otu008854	4	Firmicutes
Otu008856	4	Firmicutes
Otu008857	4	Firmicutes
Otu008858	4	Firmicutes
Otu008860	4	Firmicutes
Otu008861	4	Firmicutes
Otu008864	4	Firmicutes
Otu008865	4	Firmicutes
Otu008866	4	Firmicutes
Otu008867	4	Firmicutes
Otu008868	4	Firmicutes
Otu008870	4	Firmicutes
Otu008876	4	Firmicutes
Otu008877	4	Firmicutes
Otu008878	4	Firmicutes
Otu008879	4	Firmicutes
Otu008881	4	Proteobacteria
Otu008882	4	Firmicutes
Otu008883	4	Firmicutes
Otu008884	4	Firmicutes
Otu008885	4	Firmicutes
Otu008887	4	Firmicutes
Otu008888	4	Proteobacteria
Otu008889	4	Proteobacteria
Otu008890	4	Firmicutes
Otu008891	4	Firmicutes
Otu008892	4	Firmicutes
Otu008897	4	Firmicutes
Otu008898	4	Actinobacteria
Otu008899	4	Firmicutes
Otu008900	4	Firmicutes
Otu008903	4	Firmicutes
Otu008904	4	Firmicutes
Otu008906	4	Firmicutes
Otu008907	4	Firmicutes
Otu008908	4	Proteobacteria
Otu008911	4	Firmicutes
Otu008913	4	Firmicutes
Otu008915	4	Firmicutes
Otu008916	4	Firmicutes
Otu008919	4	Firmicutes
Otu008921	4	Firmicutes
Otu008922	4	Firmicutes
Otu008923	4	Firmicutes
Otu008924	4	Firmicutes
Otu008925	4	Firmicutes
Otu008926	4	Firmicutes
Otu008927	4	Firmicutes
Otu008928	4	Proteobacteria
Otu008930	4	Firmicutes
Otu008933	4	Firmicutes
Otu008934	4	Firmicutes
Otu008937	4	Firmicutes
Otu008941	4	Firmicutes
Otu008942	4	Firmicutes
Otu008943	4	Firmicutes
Otu008944	4	Firmicutes
Otu008945	4	Firmicutes
Otu008946	4	Proteobacteria
Otu008949	4	Firmicutes
Otu008950	4	Firmicutes
Otu008951	4	Firmicutes
Otu008952	4	Firmicutes
Otu008954	4	Firmicutes
Otu008955	4	Firmicutes
Otu008956	4	Firmicutes
Otu008957	4	Firmicutes
Otu008958	4	Firmicutes
Otu008959	4	Bacteroidetes
Otu008960	4	Firmicutes
Otu008961	4	Firmicutes
Otu008962	4	Firmicutes
Otu008965	4	Firmicutes
Otu008967	4	Firmicutes
Otu008968	4	Firmicutes
Otu008969	4	Firmicutes
Otu008970	4	Firmicutes
Otu008972	4	Firmicutes
Otu008973	4	Firmicutes
Otu008974	4	Firmicutes
Otu008975	4	Proteobacteria
Otu008977	4	Proteobacteria
Otu008978	4	Proteobacteria
Otu008979	4	Proteobacteria
Otu008980	4	Proteobacteria
Otu008981	4	Firmicutes
Otu008982	4	Firmicutes
Otu008983	4	Firmicutes
Otu008984	4	Firmicutes
Otu008987	4	Firmicutes
Otu008988	4	Firmicutes
Otu008993	4	Firmicutes
Otu008994	4	Bacteroidetes
Otu008995	4	Firmicutes
Otu008996	4	Proteobacteria
Otu008999	4	Firmicutes
Otu009002	4	Firmicutes
Otu009004	4	Firmicutes
Otu009006	4	Actinobacteria
Otu009007	4	Firmicutes
Otu009011	4	Actinobacteria
Otu009012	4	Firmicutes
Otu009013	4	Firmicutes
Otu009014	4	Firmicutes
Otu009015	4	Firmicutes
Otu009016	4	Firmicutes
Otu009017	4	Firmicutes
Otu009019	4	Firmicutes
Otu009020	4	Firmicutes
Otu009022	4	Firmicutes
Otu009023	4	Firmicutes
Otu009024	4	Firmicutes
Otu009025	4	Proteobacteria
Otu009026	4	Firmicutes
Otu009027	4	Proteobacteria
Otu009028	4	Firmicutes
Otu009030	4	Firmicutes
Otu009031	4	Firmicutes
Otu009032	4	Firmicutes
Otu009033	4	Firmicutes
Otu009034	4	Actinobacteria
Otu009035	4	Firmicutes
Otu009037	4	Firmicutes
Otu009038	4	Firmicutes
Otu009041	4	Firmicutes
Otu009042	4	Firmicutes
Otu009046	4	Firmicutes
Otu009047	4	Firmicutes
Otu009048	4	Firmicutes
Otu009050	4	Firmicutes
Otu009052	4	Firmicutes
Otu009053	4	Firmicutes
Otu009054	4	Firmicutes
Otu009055	4	Firmicutes
Otu009056	4	Firmicutes
Otu009060	4	unclassified
Otu009062	4	Firmicutes
Otu009063	4	Firmicutes
Otu009065	4	Firmicutes
Otu009066	4	unclassified
Otu009067	4	Firmicutes
Otu009068	4	Firmicutes
Otu009070	4	Firmicutes
Otu009074	4	Firmicutes
Otu009075	4	Firmicutes
Otu009077	4	Firmicutes
Otu009079	4	Firmicutes
Otu009080	4	unclassified
Otu009081	4	Firmicutes
Otu009082	4	Firmicutes
