SampleIDs	Bacteroidetes	Firmicutes	Verrucomicrobia	unclassified	Proteobacteria	Actinobacteria	Fusobacteria	Lentisphaerae	Spirochaetes	Synergistetes	Elusimicrobia	Tenericutes	TM7	SR1	Acidobacteria
ERR560716	77.23909963796632	17.519282228868253	0.007870297497245396	0.28333070990083425	0.7476782622383127	4.202738863529041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560717	4.470328978435385	91.94081536282071	1.0782307571226193	0.8421218322052573	1.526837714465607	0.14166535495041713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560718	77.76640957028175	15.874390051943962	0.007870297497245396	0.10231386746419015	6.225405320321109	0.023610892491736188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560719	30.827955296710215	60.16842436644105	0.0	7.925389579726113	0.7398079647410672	0.2124980324256257	0.12592475995592634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560720	24.311348968991027	24.63403116637809	3.5573744687549187	45.05745317172989	1.9124822918306312	0.19675743743113489	0.0	0.0	0.31481189988981584	0.007870297497245396	0.0	0.007870297497245396	0.0	0.0	0.0
ERR560721	5.1629151581929795	72.50118054462459	0.007870297497245396	14.22162757752243	0.5036990398237053	7.6027073823390525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560722	11.167952148591215	74.31921926648826	0.574531717298914	2.2194238942232016	11.687391783409414	0.031481189988981584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560723	23.461356839288523	58.334645049582875	0.07870297497245396	6.2096647253266175	0.25184951991185267	11.663780890917677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560724	2.1722021092397292	68.41649614355423	27.632614512828585	0.09444356996694475	0.0	1.6842436644105145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560725	27.121045175507636	59.082323311821185	1.9597040768141036	9.357783724224776	1.6842436644105145	0.7791594522272942	0.0	0.0	0.0	0.015740594994490792	0.0	0.0	0.0	0.0	0.0
ERR560726	9.790650086573272	74.03588855658744	3.4944120887769556	12.025814575790966	0.3462930898787974	0.29120100739807964	0.0	0.0	0.0	0.015740594994490792	0.0	0.0	0.0	0.0	0.0
ERR560727	14.678104832362662	63.68644734770974	4.045332913584134	10.916102628679363	2.6995120415551708	3.974500236108925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560728	20.974342830158978	63.442468125295136	6.823547930111758	6.492995435227451	0.7712891547300488	1.4953565244766254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560729	33.78718715567449	56.713363765150326	0.0	7.886038092239887	1.09397135211711	0.18101684243664412	0.0	0.33842279238155204	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560730	60.75082638123721	29.458523532189517	1.5583189044545884	5.6272627105304585	1.1097119471116008	1.4953565244766254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560731	1.133322839603337	74.00440736659846	0.007870297497245396	22.611364709586024	0.7634188572328034	1.4717456319848892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007870297497245396	0.0
ERR560732	54.226349756020774	42.34220053518023	0.0	2.1722021092397292	0.8027703447190304	0.4249960648512514	0.023610892491736188	0.0	0.0	0.007870297497245396	0.0	0.0	0.0	0.0	0.0
ERR560733	50.35416338737604	17.31465449393987	0.015740594994490792	0.2439792224146073	21.139619077601132	10.931843223673855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560734	0.8106406422162757	89.33574689123249	0.5824020147961593	4.596253738391312	0.26759011490634343	4.407366598457422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560735	79.6788918621124	18.054462458680938	0.0	0.3226821973870612	1.731465449393987	0.11805446245868093	0.09444356996694475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560736	38.47788446403274	47.5208562883677	0.4879584448292146	9.782779789076027	3.502282386274201	0.22823862742011647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560737	35.801983314969306	45.05745317172989	0.7004564772548403	14.81977018731308	3.2819140563513303	0.12592475995592634	0.0	0.2124980324256257	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560738	76.28679364079962	12.58460569809539	9.389264914213758	0.25971981740909805	0.39351487486226977	1.0388792696363922	0.047221784983472376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560739	60.3494412088777	36.651975444671805	0.023610892491736188	2.0069258617975763	0.7870297497245395	0.1731465449393987	0.007870297497245396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560740	72.10766566976233	23.603022194238942	0.0	1.5032268219738707	2.447662521643318	0.33842279238155204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560741	59.137415394301904	35.10152683771447	2.8096962065166062	1.1569337320950732	1.731465449393987	0.06296237997796317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560742	26.35762631827483	69.34519124822918	0.0	3.793483393672281	0.07083267747520856	0.43286636234849674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560743	41.885723280339995	46.48197701873131	0.6217535022823862	10.672123406264756	0.3226821973870612	0.015740594994490792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560744	31.496930583976074	55.87911223044231	0.2203683299228711	10.994805603651818	1.2356367070675272	0.11018416496143554	0.0	0.05509208248071777	0.0	0.007870297497245396	0.0	0.0	0.0	0.0	0.0
ERR560745	40.80749252321738	48.142609790650084	0.0	9.192507476782623	1.1884149220840547	0.6689752872658586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560746	25.790964898473163	56.10735085786243	0.007870297497245396	4.9268062332756175	6.744844955139303	6.414292460254997	0.007870297497245396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560747	29.175192822288682	51.44026444199591	10.53045805131434	3.053675428931214	5.587911223044231	0.2124980324256257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560748	17.1808594364867	52.16433181174248	21.09239729261766	6.154572642845899	2.573587281599244	0.8027703447190304	0.0	0.0	0.0	0.031481189988981584	0.0	0.0	0.0	0.0	0.0
ERR560749	25.665040138517238	52.652290256571696	2.0620179442782938	14.300330552494882	4.312923028490477	0.9916574846529198	0.0	0.015740594994490792	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560750	62.167479930741386	26.711789705650872	1.3615614670234535	8.32677475208563	1.369431764520699	0.015740594994490792	0.0	0.031481189988981584	0.0	0.015740594994490792	0.0	0.0	0.0	0.0	0.0
ERR560751	5.06060129072879	57.673540059814265	7.1383598300015745	9.570281756650402	18.61325358098536	1.7157248543994963	0.0	0.031481189988981584	0.015740594994490792	0.18101684243664412	0.0	0.0	0.0	0.0	0.0
ERR560752	5.7374468754918935	88.12372107665671	0.0	4.989768613253581	0.09444356996694475	1.054619864630883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560753	26.672438218164647	65.72485439949631	0.7398079647410672	6.485125137730206	0.29120100739807964	0.08657327246969936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560754	33.72422477569652	43.184322367385484	4.737919093341728	9.45222729419172	7.886038092239887	0.9601762946639383	0.0	0.0	0.0	0.05509208248071777	0.0	0.0	0.0	0.0	0.0
ERR560755	2.1643318117424837	67.92066740122776	27.341413505430506	0.023610892491736188	2.0147961592948214	0.5351802298126869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560756	44.64032740437588	49.79537226507162	0.8499921297025028	2.8490476940028335	1.2277664095702818	0.6296237997796317	0.007870297497245396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560757	13.820242405162917	76.46781048323626	0.4722178498347237	0.14953565244766254	7.6027073823390525	1.4874862269793798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560758	21.910908232331185	44.58523532189517	0.023610892491736188	8.806862899417597	24.25625688651031	0.4092554698567606	0.0	0.007870297497245396	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560759	22.65071619707225	62.4822918306312	0.10231386746419015	12.52951361561467	1.9518337793168583	0.28333070990083425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560760	25.1219896112073	66.49614355422635	1.1254525421060917	5.336061703132378	1.6685030694160239	0.2439792224146073	0.0	0.0	0.0	0.007870297497245396	0.0	0.0	0.0	0.0	0.0
ERR560761	19.84889028805289	72.80812214701716	0.007870297497245396	3.6990398237053363	0.19675743743113489	3.4393200062962377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560762	29.970092869510466	53.195340783881626	0.007870297497245396	13.74153943019046	2.1722021092397292	0.9129545096804659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560763	18.778529828427516	48.82732567291044	23.382653864316072	0.45647725484023294	0.16527624744215333	8.389737132063592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560764	11.120730363607745	59.03510152683772	24.327089563985517	5.107823075712262	0.36203368487328824	0.047221784983472376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560765	19.856760585550134	67.41696836140406	1.172674327089564	11.372579883519597	0.07083267747520856	0.11018416496143554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560766	11.789705650873602	74.94097276877066	3.667558633716354	7.64205886982528	1.1805446245868094	0.7791594522272942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560767	35.50291201007398	45.0417125767354	0.15740594994490792	14.953565244766251	3.6124665512356366	0.06296237997796317	0.007870297497245396	0.6611049897686133	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560768	32.44923658114276	54.73004879584449	0.0	9.62537383913112	2.9513615614670234	0.23610892491736185	0.007870297497245396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560769	38.8871399338895	54.84023296080592	3.6045962537383915	0.755548559735558	0.11805446245868093	1.79442782937195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560770	9.885093656540217	57.602707382339055	0.9680465921611836	23.957185581614983	3.321265543837557	4.265701243507005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560771	14.284589957500394	65.19754446718086	1.3773020620179444	11.12860066110499	6.162442940343145	1.58980009444357	0.25971981740909805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560772	48.81158507791595	34.85754761529986	2.5814575790964898	10.144813473949316	2.738863529041398	0.8657327246969935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560773	38.21029434912639	38.51723595151897	1.1648040295923185	19.42389422320164	1.58980009444357	1.0861010546198646	0.0	0.007870297497245396	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560774	26.255312450810642	57.705021249803245	0.9286951046749568	13.418857232803399	0.19675743743113489	1.4953565244766254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560775	49.582874232646	43.04265701243507	0.047221784983472376	1.833779316858177	0.6689752872658586	4.737919093341728	0.08657327246969936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560776	35.778372422477574	46.560679993703765	0.007870297497245396	15.488745474578938	1.4717456319848892	0.6611049897686133	0.0	0.031481189988981584	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560777	33.11821186840863	62.03368487328821	0.07870297497245396	3.5573744687549187	1.1175822446088461	0.09444356996694475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560778	52.912010073980795	44.97087989926019	0.0	0.10231386746419015	0.9916574846529198	0.9759168896584292	0.047221784983472376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560779	1.5189674169683616	89.28065480875176	1.2749881945537542	7.161970722493311	0.007870297497245396	0.755548559735558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560780	18.605383283488116	67.511411931371	0.0	8.011962852195813	0.023610892491736188	5.839760742956083	0.0	0.0	0.0	0.0	0.0	0.0	0.007870297497245396	0.0	0.0
ERR560781	40.760270738233906	41.16165591059342	0.952305997166693	11.994333385801983	4.753659688336219	0.3226821973870612	0.0	0.03935148748622698	0.0	0.015740594994490792	0.0	0.0	0.0	0.0	0.0
ERR560782	36.82512198961121	40.5162915158193	1.6763733669132692	16.866047536596884	3.2110813788761217	0.8893436171887297	0.0	0.007870297497245396	0.0	0.007870297497245396	0.0	0.0	0.0	0.0	0.0
ERR560783	22.453958759641115	71.75350228238628	0.08657327246969936	1.4245238470014168	0.5902723122934047	3.691169526208091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560784	58.625846056980954	37.98992601920352	0.45647725484023294	1.7550763418857234	1.0782307571226193	0.08657327246969936	0.0	0.007870297497245396	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560785	7.689280654808751	74.05949944907918	0.28333070990083425	14.245238470014165	0.2990713048953251	3.423579411301747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560786	17.542893121359988	62.11238784826067	9.475838186683456	8.932787659373524	0.9837871871556745	0.952305997166693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560787	4.627734928380293	56.902250905084216	0.8578624271997481	35.872815992444515	0.6060129072878955	1.133322839603337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560788	38.38344089406579	52.90413977648355	0.0	4.25783094600976	4.415236895954667	0.023610892491736188	0.007870297497245396	0.007870297497245396	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560789	59.42861640169998	28.640012592475994	0.0	7.043916260034629	4.737919093341728	0.14953565244766254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560790	31.851093971352118	54.84810325830316	5.816149850464348	5.6272627105304585	1.2277664095702818	0.6296237997796317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560791	16.18920195183378	56.98095388005666	3.7541319061860543	15.567448449551394	0.4879584448292146	7.0124350700456475	0.007870297497245396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560792	34.65291988037148	52.07775853927279	3.596725956241146	8.192979694632458	1.448134739493153	0.031481189988981584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560793	48.465291988037144	37.98205572170628	0.09444356996694475	3.7069101212025815	3.462930898787974	6.288367700299072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560794	52.219423894223205	44.20746104202739	0.30694160239257046	1.7472060443884778	0.9601762946639383	0.5587911223044231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560795	32.189516763733664	59.69620651660633	0.0	2.2587753817094285	0.023610892491736188	5.831890445458838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560796	22.800251849519913	53.274043758854084	5.406894380607587	9.892963954037462	5.1707854556902255	3.2661734613568396	0.0	0.1888871399338895	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560797	0.5351802298126869	71.42294978750196	1.3222099795372266	26.54651345820872	0.12592475995592634	0.047221784983472376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560798	3.5652447662521647	90.45332913584133	0.11805446245868093	2.0777585392727844	0.9365654021722021	2.841177396505588	0.007870297497245396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560799	21.533133952463405	58.4605698095388	3.1953407838816306	10.483236266330866	3.250432866362348	3.0772863214229496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560800	26.97150952305997	61.829057138359836	0.0	8.964268849362506	1.314339682039981	0.8736030221942389	0.0	0.007870297497245396	0.0	0.03935148748622698	0.0	0.0	0.0	0.0	0.0
ERR560801	19.28222886825122	61.73461356839288	0.8814733196914843	16.45679206674012	1.2907287895482449	0.29120100739807964	0.06296237997796317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560802	3.1874704863843855	87.67511411931372	0.4486069573429875	8.279552967102157	0.09444356996694475	0.31481189988981584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560803	34.65291988037148	63.119785927908076	0.0	2.054147646781048	0.07870297497245396	0.09444356996694475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560804	18.90445458838344	64.40264441995907	0.0	16.06327719187785	0.2124980324256257	0.41712576735400597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560805	50.0	26.814103573115062	1.2041555170785456	21.06091610262868	0.7083267747520857	0.12592475995592634	0.0	0.08657327246969936	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560806	1.6606327719187786	50.10231386746419	34.48764363292933	12.309145285691798	0.3856445773650244	1.054619864630883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560807	25.271525263654965	47.512985990870455	1.015268377144656	8.35825594207461	9.767039194081537	7.64205886982528	0.05509208248071777	0.0	0.0	0.377774279867779	0.0	0.0	0.0	0.0	0.0
ERR560808	38.83204785140879	55.40689438060758	0.4879584448292146	4.9268062332756175	0.11805446245868093	0.22823862742011647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560809	65.54383755705966	30.15110971194711	0.716197072249331	2.227294191720447	1.0861010546198646	0.2754604124035889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560810	13.198488902880529	63.080434440421854	0.015740594994490792	3.9194081536282073	15.008657327246969	4.777270580827955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560811	13.214229497875019	67.68455847631041	1.1648040295923185	10.03462930898788	2.9198803714780417	4.981898315756336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560812	7.736502439792224	37.014009129545094	31.31591374153943	18.810011018416496	1.6370218794270424	3.4471903037934832	0.0	0.023610892491736188	0.0	0.015740594994490792	0.0	0.0	0.0	0.0	0.0
ERR560813	37.014009129545094	50.818510939713526	0.007870297497245396	10.884621438690383	1.0231386746419016	0.2439792224146073	0.0	0.007870297497245396	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560814	7.437431134896899	73.96505587911223	0.7319376672438218	10.727215488745474	5.910593420431292	1.2277664095702818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560815	17.550763418857233	56.22540532032111	4.478199275932631	15.19754446718086	3.368487328821029	2.9907130489532507	0.0	0.1888871399338895	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560816	59.79852038407052	35.801983314969306	0.047221784983472376	2.998583346450496	1.0703604596253737	0.28333070990083425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560817	21.69053990240831	56.73697465764206	1.2985990870454904	18.322052573587282	1.8810011018416495	0.05509208248071777	0.0	0.0	0.0	0.015740594994490792	0.0	0.0	0.0	0.0	0.0
ERR560818	21.51739335746891	65.26050684715882	4.903195340783881	4.265701243507005	1.212025814575791	2.801825909019361	0.0	0.015740594994490792	0.0	0.023610892491736188	0.0	0.0	0.0	0.0	0.0
ERR560819	46.46623642373682	44.49866204942547	0.4722178498347237	7.586966787344562	0.2990713048953251	0.6060129072878955	0.0	0.06296237997796317	0.0	0.0	0.0	0.0	0.0	0.0	0.007870297497245396
ERR560820	25.554855973555803	48.213442468125294	0.05509208248071777	24.5317172989139	0.7870297497245395	0.7634188572328034	0.0	0.08657327246969936	0.0	0.007870297497245396	0.0	0.0	0.0	0.0	0.0
ERR560821	49.8425940500551	48.465291988037144	0.0	1.1884149220840547	0.45647725484023294	0.03935148748622698	0.007870297497245396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560822	50.13379505745317	35.731150637494096	0.3462930898787974	11.986463088304738	1.212025814575791	0.39351487486226977	0.0	0.15740594994490792	0.0	0.03935148748622698	0.0	0.0	0.0	0.0	0.0
ERR560823	9.405005509208248	53.69903982370534	10.011018416496144	19.29796946324571	3.683299228710845	3.8800566661419804	0.0	0.023610892491736188	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560824	46.560679993703765	47.363450338422794	1.149063434597828	1.967574374311349	1.526837714465607	1.1175822446088461	0.31481189988981584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560825	31.268691956555955	58.88556587439005	0.007870297497245396	0.11018416496143554	9.121674799307414	0.6060129072878955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560826	4.895325043286636	82.20525735872816	0.0	5.092082480717771	0.08657327246969936	7.7128915473004875	0.0	0.0	0.0	0.0	0.0	0.0	0.007870297497245396	0.0	0.0
ERR560827	13.458208720289628	67.69242877380765	0.8185109397135212	14.725326617346134	0.3856445773650244	2.9198803714780417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560828	2.8569179915000786	68.42436644105148	13.930426570124352	14.654493939870928	0.09444356996694475	0.03935148748622698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560829	32.37840390366756	46.56855029120101	2.1328506217535024	16.944750511569335	1.8573902093499135	0.11018416496143554	0.0	0.007870297497245396	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560830	46.765307728632145	39.44593105619392	1.1569337320950732	7.004564772548402	5.068471588226035	0.4407366598457422	0.06296237997796317	0.03935148748622698	0.0	0.015740594994490792	0.0	0.0	0.0	0.0	0.0
ERR560831	37.38391311191563	51.487486226979385	0.007870297497245396	2.337478356681882	1.0073980796474107	7.760113332283961	0.015740594994490792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560832	11.585077915945224	70.56508736030221	8.44482921454431	8.47631040453329	0.35416338737604286	0.5587911223044231	0.015740594994490792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560833	31.40248701400913	48.74862269793798	0.031481189988981584	18.39288525106249	1.0703604596253737	0.3462930898787974	0.0	0.0	0.0	0.007870297497245396	0.0	0.0	0.0	0.0	0.0
ERR560834	4.139776483551079	86.96678734456162	0.7712891547300488	4.18699826853455	1.3379505745317173	2.5893278765937353	0.007870297497245396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560835	14.654493939870928	51.10184164961436	1.5032268219738707	23.689595466708642	1.9203525893278766	7.1226192350070825	0.0	0.0	0.0	0.007870297497245396	0.0	0.0	0.0	0.0	0.0
ERR560836	40.05194396348182	30.953880056666144	0.0	8.248071777113175	0.39351487486226977	20.352589327876593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560837	20.761844797733353	75.5548559735558	0.007870297497245396	3.148118998898158	0.10231386746419015	0.4249960648512514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560838	44.50653234692271	40.846844010703606	6.044388477884464	7.319376672438219	1.1805446245868094	0.015740594994490792	0.0	0.07870297497245396	0.0	0.007870297497245396	0.0	0.0	0.0	0.0	0.0
ERR560839	40.50055092082481	44.1917204470329	3.0064536439477414	8.594364866991972	2.1407209192507475	1.5661892019518338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560840	34.09412875806706	60.3494412088777	0.007870297497245396	3.0694160239257045	1.3064693845427358	1.172674327089564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560841	17.739650558791123	56.72123406264756	0.10231386746419015	13.694317645206988	0.11805446245868093	11.616559105934204	0.0	0.0	0.0	0.007870297497245396	0.0	0.0	0.0	0.0	0.0
ERR560842	11.962852195813003	57.02030536754289	0.07083267747520856	27.55391153785613	0.6532346922713679	2.1171100267590113	0.0	0.6138832047851409	0.0	0.007870297497245396	0.0	0.0	0.0	0.0	0.0
ERR560843	13.749409727687706	53.76987250118055	9.869353061545727	13.71005824020148	4.8087517708169365	1.3379505745317173	0.007870297497245396	2.746733826538643	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560844	38.82417755391154	42.34220053518023	2.6759011490634346	10.585550133795058	5.406894380607587	0.11018416496143554	0.0	0.007870297497245396	0.0	0.0	0.047221784983472376	0.0	0.0	0.0	0.0
ERR560845	35.2117110026759	34.28301589800095	14.182276090036202	8.806862899417597	3.2897843538485754	4.2263497560207774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560846	4.714308200849992	78.07335117267434	7.7128915473004875	0.4407366598457422	2.864788288997324	6.193924130332126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560847	78.01038879269636	20.25814575790965	0.0	0.14953565244766254	1.5661892019518338	0.015740594994490792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560848	35.471430820085	46.07272154887455	2.5814575790964898	4.0059814260979065	11.805446245868094	0.047221784983472376	0.015740594994490792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560849	63.12765622540532	31.229340469069733	4.2420903510152685	0.8657327246969935	0.3856445773650244	0.14953565244766254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560850	25.822446088462144	60.87675114119314	0.9995277821501654	12.073036360774438	0.14953565244766254	0.07083267747520856	0.0	0.007870297497245396	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560851	25.956241145915314	55.69809538800566	1.9439634818196125	13.820242405162917	1.09397135211711	1.4874862269793798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560852	26.29466393829687	70.8562883677003	0.023610892491736188	2.3532189516763733	0.2124980324256257	0.25971981740909805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560853	63.02534235794113	22.37525578466866	6.878640012592475	4.777270580827955	2.5814575790964898	0.2990713048953251	0.06296237997796317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560854	42.397292617660945	38.52510624901621	2.880528883991815	13.324413662836454	2.7703447190303794	0.10231386746419015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560855	62.25405320321108	32.69321580355737	0.29120100739807964	3.9508893436171886	0.7319376672438218	0.07870297497245396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560856	9.090193609318433	75.27152526365496	9.806390681567763	1.6606327719187786	0.07870297497245396	4.092554698567606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560857	18.251219896112072	40.35888556587439	1.9282228868251219	25.688651031008973	8.06705493467653	0.8185109397135212	0.015740594994490792	0.007870297497245396	4.848103258303164	0.015740594994490792	0.0	0.0	0.0	0.0	0.0
ERR560858	23.847001416653548	53.557374468754915	5.233747835668188	16.49614355422635	0.1731465449393987	0.6925861797575948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560859	58.01196285219581	28.451125452542108	4.092554698567606	9.113804501810169	0.31481189988981584	0.015740594994490792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560860	12.002203683299228	81.51267117897056	0.0	4.17125767354006	0.33055249488430666	1.8259090193609318	0.15740594994490792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR560861	7.736502439792224	65.0480088147332	0.4879584448292146	24.397922241460726	0.9365654021722021	1.3930426570124352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
