OTU	Size	Taxonomy
Otu002290	82	Bacteroidetes
Otu002291	82	Firmicutes
Otu002292	82	Bacteroidetes
Otu002293	82	unclassified
Otu002294	82	unclassified
Otu002295	82	Firmicutes
Otu002296	82	Firmicutes
Otu002297	82	Firmicutes
Otu002298	82	Firmicutes
Otu002299	82	Firmicutes
Otu002300	82	Bacteroidetes
Otu002301	82	Firmicutes
Otu002302	82	unclassified
Otu002303	82	Firmicutes
Otu002304	82	Firmicutes
Otu002305	81	Firmicutes
Otu002306	81	Firmicutes
Otu002307	81	Bacteroidetes
Otu002308	81	Firmicutes
Otu002309	81	Firmicutes
Otu002310	81	unclassified
Otu002311	81	Firmicutes
Otu002312	81	unclassified
Otu002313	81	Firmicutes
Otu002314	81	Proteobacteria
Otu002315	81	Bacteroidetes
Otu002316	81	Firmicutes
Otu002317	81	Firmicutes
Otu002318	81	Firmicutes
Otu002319	81	Bacteroidetes
Otu002320	81	Firmicutes
Otu002321	81	Firmicutes
Otu002322	81	Firmicutes
Otu002323	81	Firmicutes
Otu002324	81	Firmicutes
Otu002325	81	Firmicutes
Otu002326	81	Firmicutes
Otu002327	81	Firmicutes
Otu002328	81	Firmicutes
Otu002329	81	Bacteroidetes
Otu002330	81	Firmicutes
Otu002331	80	Firmicutes
Otu002332	80	Bacteroidetes
Otu002333	80	Firmicutes
Otu002334	80	Firmicutes
Otu002335	80	Firmicutes
Otu002336	80	Bacteroidetes
Otu002337	80	Firmicutes
Otu002338	80	Firmicutes
Otu002339	80	Bacteroidetes
Otu002340	80	Firmicutes
Otu002341	80	Firmicutes
Otu002342	80	Bacteroidetes
Otu002343	80	Proteobacteria
Otu002344	80	Bacteroidetes
Otu002345	80	unclassified
Otu002346	80	Firmicutes
Otu002347	80	Firmicutes
Otu002348	80	Firmicutes
Otu002349	80	Firmicutes
Otu002350	80	Bacteroidetes
Otu002351	80	Firmicutes
Otu002352	80	Firmicutes
Otu002353	80	Firmicutes
Otu002354	80	unclassified
Otu002355	80	unclassified
Otu002356	80	Bacteroidetes
Otu002357	80	Bacteroidetes
Otu002358	80	Fusobacteria
Otu002359	80	Firmicutes
Otu002360	80	Firmicutes
Otu002361	80	unclassified
Otu002362	80	Firmicutes
Otu002363	80	Spirochaetes
Otu002364	79	Actinobacteria
Otu002365	79	Firmicutes
Otu002366	79	Firmicutes
Otu002367	79	Bacteroidetes
Otu002368	79	Firmicutes
Otu002369	79	Bacteroidetes
Otu002370	79	Firmicutes
Otu002371	79	Firmicutes
Otu002372	79	Bacteroidetes
Otu002373	79	Firmicutes
Otu002374	79	Firmicutes
Otu002375	79	Firmicutes
Otu002376	79	unclassified
Otu002377	79	Firmicutes
Otu002378	79	Firmicutes
Otu002379	79	unclassified
Otu002380	79	Firmicutes
Otu002381	79	Firmicutes
Otu002382	79	Firmicutes
Otu002383	79	unclassified
Otu002384	79	Firmicutes
Otu002385	79	Bacteroidetes
Otu002386	78	Firmicutes
Otu002387	78	Firmicutes
Otu002388	78	Firmicutes
Otu002389	78	Bacteroidetes
Otu002390	78	Firmicutes
Otu002391	78	Bacteroidetes
Otu002392	78	Firmicutes
Otu002393	78	Firmicutes
Otu002394	78	Firmicutes
Otu002395	78	Firmicutes
Otu002396	78	Firmicutes
Otu002397	78	Firmicutes
Otu002398	78	Firmicutes
Otu002399	78	Firmicutes
Otu002400	78	Bacteroidetes
Otu002401	78	Firmicutes
Otu002402	78	Firmicutes
Otu002403	78	Firmicutes
Otu002404	78	Bacteroidetes
Otu002405	77	Bacteroidetes
Otu002406	77	unclassified
Otu002407	77	unclassified
Otu002408	77	Bacteroidetes
Otu002409	77	Firmicutes
Otu002410	77	Firmicutes
Otu002411	77	Firmicutes
Otu002412	77	Firmicutes
Otu002413	77	unclassified
Otu002414	77	unclassified
Otu002415	77	Firmicutes
Otu002416	77	Firmicutes
Otu002417	77	Firmicutes
Otu002419	76	Firmicutes
Otu002420	76	unclassified
Otu002421	76	Firmicutes
Otu002422	76	Firmicutes
Otu002423	76	unclassified
Otu002424	76	Firmicutes
Otu002425	76	unclassified
Otu002426	76	Firmicutes
Otu002427	76	Firmicutes
Otu002428	76	Firmicutes
Otu002429	76	Firmicutes
Otu002430	76	Firmicutes
Otu002431	76	Firmicutes
Otu002432	76	Firmicutes
Otu002433	76	Firmicutes
Otu002434	76	Firmicutes
Otu002435	76	Firmicutes
Otu002436	76	Firmicutes
Otu002437	76	Firmicutes
Otu002438	76	Firmicutes
Otu002439	76	Firmicutes
Otu002440	76	Firmicutes
Otu002441	76	Bacteroidetes
Otu002442	76	unclassified
Otu002443	75	Firmicutes
Otu002444	75	Firmicutes
Otu002445	75	Firmicutes
Otu002446	75	Firmicutes
Otu002447	75	Firmicutes
Otu002448	75	Firmicutes
Otu002449	75	Firmicutes
Otu002450	75	Actinobacteria
Otu002451	75	unclassified
Otu002452	75	Firmicutes
Otu002453	75	Firmicutes
Otu002454	75	Firmicutes
Otu002455	75	Firmicutes
Otu002456	75	Bacteroidetes
Otu002457	75	unclassified
Otu002458	75	Firmicutes
Otu002459	75	Firmicutes
Otu002460	75	unclassified
Otu002461	75	Firmicutes
Otu002462	75	Firmicutes
Otu002463	74	Bacteroidetes
Otu002464	74	Firmicutes
Otu002465	74	Bacteroidetes
Otu002466	74	unclassified
Otu002467	74	Firmicutes
Otu002468	74	Firmicutes
Otu002469	74	Bacteroidetes
Otu002470	74	Firmicutes
Otu002471	74	Firmicutes
Otu002472	74	Firmicutes
Otu002473	74	unclassified
Otu002474	74	Firmicutes
Otu002475	74	unclassified
Otu002476	74	Bacteroidetes
Otu002477	74	Bacteroidetes
Otu002479	74	Firmicutes
Otu002480	74	Firmicutes
Otu002481	74	Firmicutes
Otu002482	74	Proteobacteria
Otu002483	74	Bacteroidetes
Otu002484	74	Bacteroidetes
Otu002485	74	Firmicutes
Otu002486	74	Firmicutes
Otu002487	74	Firmicutes
Otu002488	74	Firmicutes
Otu002489	74	Bacteroidetes
Otu002490	74	Firmicutes
Otu002491	74	Firmicutes
Otu002492	74	Firmicutes
Otu002493	74	Firmicutes
Otu002494	74	Firmicutes
Otu002495	74	unclassified
Otu002496	73	Firmicutes
Otu002497	73	Firmicutes
Otu002498	73	Bacteroidetes
Otu002499	73	Firmicutes
Otu002500	73	Firmicutes
Otu002501	73	Bacteroidetes
Otu002502	73	Firmicutes
Otu002503	73	Firmicutes
Otu002504	73	Firmicutes
Otu002505	73	Firmicutes
Otu002506	73	Bacteroidetes
Otu002507	73	Firmicutes
Otu002508	73	Firmicutes
Otu002509	73	Firmicutes
Otu002510	73	Firmicutes
Otu002511	73	Firmicutes
Otu002512	72	unclassified
Otu002513	72	Bacteroidetes
Otu002514	72	Bacteroidetes
Otu002515	72	Firmicutes
Otu002516	72	Firmicutes
Otu002517	72	Bacteroidetes
Otu002518	72	Firmicutes
Otu002519	72	Firmicutes
Otu002520	72	Firmicutes
Otu002521	72	unclassified
Otu002522	72	Firmicutes
Otu002523	72	Bacteroidetes
Otu002524	72	Firmicutes
Otu002525	72	Bacteroidetes
Otu002526	72	Firmicutes
Otu002527	72	Bacteroidetes
Otu002528	72	Firmicutes
Otu002529	72	Firmicutes
Otu002530	72	Firmicutes
Otu002531	72	Firmicutes
Otu002532	71	Firmicutes
Otu002533	71	Firmicutes
Otu002534	71	Firmicutes
Otu002535	71	Firmicutes
Otu002536	71	Firmicutes
Otu002537	71	Firmicutes
Otu002538	71	Firmicutes
Otu002539	71	Firmicutes
Otu002540	71	Firmicutes
Otu002541	71	unclassified
Otu002542	71	Bacteroidetes
Otu002543	71	Bacteroidetes
Otu002544	71	Firmicutes
Otu002545	71	Firmicutes
Otu002546	71	Bacteroidetes
Otu002547	71	Firmicutes
Otu002548	71	Firmicutes
Otu002549	71	unclassified
Otu002550	71	Firmicutes
Otu002552	71	Firmicutes
Otu002553	71	Firmicutes
Otu002554	70	Firmicutes
Otu002555	70	unclassified
Otu002556	70	Firmicutes
Otu002557	70	Firmicutes
Otu002558	70	Firmicutes
Otu002559	70	Firmicutes
Otu002560	70	Firmicutes
Otu002561	70	Firmicutes
Otu002562	70	Firmicutes
Otu002563	70	Firmicutes
Otu002564	70	Firmicutes
Otu002565	70	unclassified
Otu002566	70	unclassified
Otu002567	70	Firmicutes
Otu002568	70	Firmicutes
Otu002569	70	Firmicutes
Otu002570	70	Firmicutes
Otu002571	70	Firmicutes
Otu002572	70	Firmicutes
Otu002573	70	Firmicutes
Otu002574	70	Firmicutes
Otu002575	69	Firmicutes
Otu002576	69	Firmicutes
Otu002577	69	Firmicutes
Otu002578	69	Actinobacteria
Otu002579	69	Proteobacteria
Otu002580	69	Proteobacteria
Otu002582	69	Firmicutes
Otu002583	69	Firmicutes
Otu002584	69	Bacteroidetes
Otu002585	69	Firmicutes
Otu002586	69	Firmicutes
Otu002587	69	Firmicutes
Otu002588	69	unclassified
Otu002589	69	unclassified
Otu002590	69	Firmicutes
Otu002591	69	Bacteroidetes
Otu002592	69	Firmicutes
Otu002593	69	unclassified
Otu002594	69	Firmicutes
Otu002595	69	Bacteroidetes
Otu002596	69	Firmicutes
Otu002597	69	Firmicutes
Otu002598	69	Firmicutes
Otu002599	69	Firmicutes
Otu002600	69	Firmicutes
Otu002601	69	Firmicutes
Otu002602	69	unclassified
Otu002603	69	Firmicutes
Otu002604	69	Firmicutes
Otu002605	69	unclassified
Otu002606	69	unclassified
Otu002607	69	Bacteroidetes
Otu002608	68	Firmicutes
Otu002609	68	Firmicutes
Otu002610	68	Bacteroidetes
Otu002611	68	Firmicutes
Otu002612	68	Bacteroidetes
Otu002613	68	Firmicutes
Otu002614	68	Bacteroidetes
Otu002615	68	Firmicutes
Otu002616	68	Firmicutes
Otu002617	68	Firmicutes
Otu002618	68	Firmicutes
Otu002619	68	Bacteroidetes
Otu002620	68	Firmicutes
Otu002621	68	Firmicutes
Otu002622	68	unclassified
Otu002623	68	Firmicutes
Otu002624	68	unclassified
Otu002625	68	Firmicutes
Otu002626	68	Firmicutes
Otu002627	68	Bacteroidetes
Otu002628	68	Firmicutes
Otu002629	68	Firmicutes
Otu002630	68	Firmicutes
Otu002631	68	Firmicutes
Otu002632	68	Firmicutes
Otu002633	68	Firmicutes
Otu002634	68	Fusobacteria
Otu002635	68	Firmicutes
Otu002636	68	Bacteroidetes
Otu002637	67	unclassified
Otu002638	67	unclassified
Otu002639	67	Firmicutes
Otu002640	67	unclassified
Otu002641	67	Firmicutes
Otu002642	67	Firmicutes
Otu002643	67	Firmicutes
Otu002644	67	Firmicutes
Otu002645	67	Firmicutes
Otu002646	67	Firmicutes
Otu002647	67	Firmicutes
Otu002648	67	Bacteroidetes
Otu002649	67	Firmicutes
Otu002650	67	Firmicutes
Otu002651	67	Firmicutes
Otu002652	67	unclassified
Otu002653	67	Firmicutes
Otu002654	67	Bacteroidetes
Otu002655	67	Firmicutes
Otu002656	67	Bacteroidetes
Otu002657	67	unclassified
Otu002658	67	Firmicutes
Otu002659	67	Firmicutes
Otu002661	67	Firmicutes
Otu002662	67	unclassified
Otu002663	67	Firmicutes
Otu002665	67	Firmicutes
Otu002666	67	unclassified
Otu002667	67	Proteobacteria
Otu002668	66	Bacteroidetes
Otu002669	66	Bacteroidetes
Otu002670	66	Firmicutes
Otu002671	66	Firmicutes
Otu002672	66	Firmicutes
Otu002673	66	unclassified
Otu002674	66	Firmicutes
Otu002675	66	Bacteroidetes
Otu002676	66	Firmicutes
Otu002677	66	Firmicutes
Otu002678	66	Firmicutes
Otu002679	66	Firmicutes
Otu002680	66	Firmicutes
Otu002681	66	Firmicutes
Otu002682	66	Bacteroidetes
Otu002683	66	Firmicutes
Otu002684	66	Bacteroidetes
Otu002685	66	Firmicutes
Otu002686	66	Firmicutes
Otu002687	66	Firmicutes
Otu002688	66	Firmicutes
Otu002689	66	Firmicutes
Otu002690	66	Firmicutes
Otu002691	66	Firmicutes
Otu002692	66	Firmicutes
Otu002693	65	Proteobacteria
Otu002694	65	Firmicutes
Otu002695	65	Proteobacteria
Otu002696	65	Bacteroidetes
Otu002697	65	unclassified
Otu002698	65	Firmicutes
Otu002699	65	unclassified
Otu002700	65	Firmicutes
Otu002701	65	Firmicutes
Otu002702	65	Firmicutes
Otu002703	65	Firmicutes
Otu002704	65	Firmicutes
Otu002705	65	Firmicutes
Otu002706	65	Firmicutes
Otu002708	65	Firmicutes
Otu002709	65	Firmicutes
Otu002710	65	Proteobacteria
Otu002711	65	Firmicutes
Otu002712	65	Firmicutes
Otu002713	65	Firmicutes
Otu002714	65	Firmicutes
Otu002715	65	Bacteroidetes
Otu002716	65	Firmicutes
Otu002717	65	Firmicutes
Otu002719	65	Firmicutes
Otu002720	65	Actinobacteria
Otu002721	65	Bacteroidetes
Otu002722	64	Firmicutes
Otu002723	64	Firmicutes
Otu002724	64	Firmicutes
Otu002725	64	Firmicutes
Otu002726	64	Firmicutes
Otu002727	64	Bacteroidetes
Otu002728	64	unclassified
Otu002729	64	Proteobacteria
Otu002730	64	Firmicutes
Otu002731	64	Firmicutes
Otu002732	64	unclassified
Otu002733	64	Bacteroidetes
Otu002734	64	Bacteroidetes
Otu002735	64	Firmicutes
Otu002736	64	Bacteroidetes
Otu002737	64	Firmicutes
Otu002738	64	Firmicutes
Otu002739	64	Bacteroidetes
Otu002740	64	Firmicutes
Otu002741	64	unclassified
Otu002742	64	Bacteroidetes
Otu002743	64	Firmicutes
Otu002744	64	Bacteroidetes
Otu002745	64	Firmicutes
Otu002746	64	unclassified
Otu002747	64	Firmicutes
Otu002748	64	Firmicutes
Otu002749	64	unclassified
Otu002750	64	Firmicutes
Otu002751	64	Firmicutes
Otu002752	63	Firmicutes
Otu002753	63	unclassified
Otu002754	63	Bacteroidetes
Otu002755	63	Firmicutes
Otu002756	63	Firmicutes
Otu002757	63	Firmicutes
Otu002758	63	Firmicutes
Otu002759	63	Firmicutes
Otu002760	63	Firmicutes
Otu002761	63	Firmicutes
Otu002762	63	Fusobacteria
Otu002763	63	Firmicutes
Otu002764	63	unclassified
Otu002765	63	Firmicutes
Otu002766	63	Firmicutes
Otu002767	63	Firmicutes
Otu002768	63	Firmicutes
Otu002769	63	Bacteroidetes
Otu002770	63	Firmicutes
Otu002771	63	Firmicutes
Otu002772	63	Proteobacteria
Otu002773	63	Firmicutes
Otu002774	63	unclassified
Otu002775	63	Firmicutes
Otu002776	63	Firmicutes
Otu002777	63	Firmicutes
Otu002778	63	Bacteroidetes
Otu002779	63	Firmicutes
Otu002780	63	Firmicutes
Otu002781	63	Firmicutes
Otu002782	62	Bacteroidetes
Otu002783	62	Firmicutes
Otu002784	62	Firmicutes
Otu002785	62	unclassified
Otu002786	62	Firmicutes
Otu002787	62	Proteobacteria
Otu002788	62	Firmicutes
Otu002789	62	unclassified
Otu002790	62	Firmicutes
Otu002791	62	Firmicutes
Otu002792	62	Firmicutes
Otu002793	62	unclassified
Otu002794	62	Firmicutes
Otu002795	62	unclassified
Otu002796	62	Firmicutes
Otu002797	62	Firmicutes
Otu002798	62	Firmicutes
Otu002799	62	Proteobacteria
Otu002800	62	Firmicutes
Otu002801	62	Firmicutes
Otu002802	62	Firmicutes
Otu002803	62	Firmicutes
Otu002804	62	Firmicutes
Otu002805	62	Actinobacteria
Otu002806	62	Firmicutes
Otu002807	62	unclassified
Otu002808	62	Firmicutes
Otu002809	62	Firmicutes
Otu002810	62	Firmicutes
Otu002811	62	Firmicutes
Otu002812	62	Firmicutes
Otu002813	62	Firmicutes
Otu002814	62	Firmicutes
Otu002815	61	unclassified
Otu002816	61	Firmicutes
Otu002817	61	Firmicutes
Otu002818	61	unclassified
Otu002819	61	Firmicutes
Otu002820	61	Firmicutes
Otu002822	61	unclassified
Otu002823	61	Firmicutes
Otu002824	61	Proteobacteria
Otu002825	61	Firmicutes
Otu002826	61	unclassified
Otu002827	61	Firmicutes
Otu002828	61	Firmicutes
Otu002829	61	Firmicutes
Otu002830	61	unclassified
Otu002831	61	Firmicutes
Otu002832	61	Firmicutes
Otu002833	61	Firmicutes
Otu002834	61	Proteobacteria
Otu002835	61	Firmicutes
Otu002836	61	Firmicutes
Otu002837	61	unclassified
Otu002838	61	unclassified
Otu002839	61	Bacteroidetes
Otu002840	61	Firmicutes
Otu002841	61	Firmicutes
Otu002842	61	unclassified
Otu002843	61	Firmicutes
Otu002844	61	unclassified
Otu002845	61	Firmicutes
Otu002846	61	Firmicutes
Otu002847	61	unclassified
Otu002848	61	Firmicutes
Otu002849	61	Firmicutes
Otu002850	61	Proteobacteria
Otu002851	61	Firmicutes
Otu002852	61	Firmicutes
Otu002853	61	unclassified
Otu002854	61	Bacteroidetes
Otu002855	61	Firmicutes
Otu002856	61	Firmicutes
Otu002857	60	Firmicutes
Otu002858	60	Firmicutes
Otu002859	60	Bacteroidetes
Otu002860	60	Firmicutes
Otu002861	60	Firmicutes
Otu002862	60	Bacteroidetes
Otu002863	60	Firmicutes
Otu002864	60	Bacteroidetes
Otu002865	60	Bacteroidetes
Otu002866	60	Firmicutes
Otu002867	60	Firmicutes
Otu002868	60	Firmicutes
Otu002869	60	Firmicutes
Otu002870	60	Firmicutes
Otu002871	60	Firmicutes
Otu002872	60	Firmicutes
Otu002873	60	Firmicutes
Otu002874	60	Firmicutes
Otu002875	60	Firmicutes
Otu002876	60	Firmicutes
Otu002877	60	unclassified
Otu002878	60	Firmicutes
Otu002879	60	Firmicutes
Otu002880	60	Firmicutes
Otu002881	60	Firmicutes
Otu002882	60	Firmicutes
Otu002883	60	Firmicutes
Otu002884	60	Firmicutes
Otu002885	60	Firmicutes
Otu002886	59	Firmicutes
Otu002887	59	Firmicutes
Otu002888	59	Firmicutes
Otu002889	59	Firmicutes
Otu002890	59	unclassified
Otu002891	59	Firmicutes
Otu002892	59	Bacteroidetes
Otu002893	59	Bacteroidetes
Otu002894	59	Firmicutes
Otu002895	59	Bacteroidetes
Otu002896	59	Firmicutes
Otu002897	59	Firmicutes
Otu002898	59	Bacteroidetes
Otu002899	59	Firmicutes
Otu002900	59	Firmicutes
Otu002901	59	Firmicutes
Otu002902	59	Firmicutes
Otu002903	59	Firmicutes
Otu002904	59	Bacteroidetes
Otu002905	59	Firmicutes
Otu002906	59	Firmicutes
Otu002907	59	Firmicutes
Otu002908	59	Bacteroidetes
Otu002909	59	Firmicutes
Otu002910	59	Firmicutes
Otu002911	59	Firmicutes
Otu002912	59	Firmicutes
Otu002913	59	Firmicutes
Otu002914	59	Firmicutes
Otu002915	59	Firmicutes
Otu002916	59	Firmicutes
Otu002917	59	unclassified
Otu002918	59	Firmicutes
Otu002919	59	Firmicutes
Otu002920	59	unclassified
Otu002921	58	Firmicutes
Otu002922	58	Firmicutes
Otu002923	58	Firmicutes
Otu002924	58	Firmicutes
Otu002925	58	Firmicutes
Otu002926	58	unclassified
Otu002927	58	Firmicutes
Otu002928	58	Firmicutes
Otu002929	58	Firmicutes
Otu002930	58	Bacteroidetes
Otu002931	58	Firmicutes
Otu002932	58	Firmicutes
Otu002933	58	Firmicutes
Otu002934	58	Firmicutes
Otu002935	58	Firmicutes
Otu002936	58	Bacteroidetes
Otu002937	58	Firmicutes
Otu002938	58	Firmicutes
Otu002939	58	Firmicutes
Otu002940	58	Firmicutes
Otu002941	58	Firmicutes
Otu002942	58	Firmicutes
Otu002943	58	Bacteroidetes
Otu002944	58	Firmicutes
Otu002945	58	Firmicutes
Otu002946	58	Proteobacteria
Otu002947	58	Firmicutes
Otu002948	58	Firmicutes
Otu002949	58	Firmicutes
Otu002950	58	Firmicutes
Otu002951	58	Firmicutes
Otu002952	58	Firmicutes
Otu002953	58	Firmicutes
Otu002954	58	Firmicutes
Otu002955	57	Firmicutes
Otu002956	57	Firmicutes
Otu002957	57	Firmicutes
Otu002958	57	Firmicutes
Otu002959	57	Proteobacteria
Otu002960	57	unclassified
Otu002961	57	Firmicutes
Otu002962	57	Bacteroidetes
Otu002963	57	unclassified
Otu002964	57	Firmicutes
Otu002965	57	Bacteroidetes
Otu002966	57	Proteobacteria
Otu002967	57	Firmicutes
Otu002968	57	Firmicutes
Otu002969	57	unclassified
Otu002970	57	Firmicutes
Otu002971	57	Firmicutes
Otu002972	57	unclassified
Otu002973	57	Bacteroidetes
Otu002974	57	Firmicutes
Otu002975	57	Firmicutes
Otu002976	57	Firmicutes
Otu002977	57	Firmicutes
Otu002978	57	unclassified
Otu002979	57	Firmicutes
Otu002980	57	unclassified
Otu002981	57	Firmicutes
Otu002982	57	Firmicutes
Otu002983	57	Firmicutes
Otu002984	57	Firmicutes
Otu002985	57	unclassified
Otu002986	57	Firmicutes
Otu002987	57	Firmicutes
Otu002988	57	unclassified
Otu002989	57	Firmicutes
Otu002990	57	Firmicutes
Otu002991	57	Firmicutes
Otu002992	57	Firmicutes
Otu002993	57	Firmicutes
Otu002994	57	Firmicutes
Otu002995	56	Firmicutes
Otu002996	56	Firmicutes
Otu002997	56	Firmicutes
Otu002998	56	Firmicutes
Otu002999	56	unclassified
Otu003000	56	Firmicutes
Otu003001	56	Firmicutes
Otu003002	56	Firmicutes
Otu003003	56	Bacteroidetes
Otu003004	56	Fusobacteria
Otu003005	56	Firmicutes
Otu003006	56	Firmicutes
Otu003007	56	Firmicutes
Otu003008	56	Firmicutes
Otu003009	56	Firmicutes
Otu003010	56	Proteobacteria
Otu003011	56	Firmicutes
Otu003012	56	Firmicutes
Otu003013	56	unclassified
Otu003014	56	Firmicutes
Otu003015	56	Firmicutes
Otu003016	56	Firmicutes
Otu003017	56	Firmicutes
Otu003018	56	Firmicutes
Otu003019	56	Firmicutes
Otu003020	56	Firmicutes
Otu003021	56	Firmicutes
Otu003022	56	Firmicutes
Otu003023	56	Firmicutes
Otu003024	56	Firmicutes
Otu003025	56	Firmicutes
Otu003026	56	Firmicutes
Otu003027	56	unclassified
Otu003028	56	unclassified
Otu003029	55	Firmicutes
Otu003030	55	Firmicutes
Otu003031	55	Firmicutes
Otu003032	55	Firmicutes
Otu003033	55	Firmicutes
Otu003034	55	Bacteroidetes
Otu003035	55	Firmicutes
Otu003036	55	Firmicutes
Otu003037	55	Firmicutes
Otu003038	55	Firmicutes
Otu003039	55	Firmicutes
Otu003040	55	Firmicutes
Otu003041	55	Firmicutes
Otu003042	55	Firmicutes
Otu003043	55	Firmicutes
Otu003044	55	Firmicutes
Otu003045	55	Firmicutes
Otu003046	55	Firmicutes
Otu003047	55	Firmicutes
Otu003048	55	Firmicutes
Otu003049	55	Firmicutes
Otu003050	55	Firmicutes
Otu003051	55	Firmicutes
Otu003052	55	Firmicutes
Otu003053	55	unclassified
Otu003054	55	Bacteroidetes
Otu003055	55	Firmicutes
Otu003056	55	unclassified
Otu003057	55	Bacteroidetes
Otu003058	55	Firmicutes
Otu003059	55	unclassified
Otu003060	55	Firmicutes
Otu003061	55	Firmicutes
Otu003062	55	Bacteroidetes
Otu003063	55	Firmicutes
Otu003064	55	Firmicutes
Otu003065	55	Bacteroidetes
Otu003066	55	Firmicutes
Otu003067	54	Firmicutes
Otu003068	54	Firmicutes
Otu003069	54	Firmicutes
Otu003070	54	Bacteroidetes
Otu003071	54	Bacteroidetes
Otu003072	54	Firmicutes
Otu003073	54	unclassified
Otu003074	54	Firmicutes
Otu003075	54	Firmicutes
Otu003076	54	unclassified
Otu003077	54	Proteobacteria
Otu003078	54	Firmicutes
Otu003079	54	Firmicutes
Otu003080	54	unclassified
Otu003081	54	Bacteroidetes
Otu003082	54	Bacteroidetes
Otu003083	54	Firmicutes
Otu003084	54	Actinobacteria
Otu003085	54	Firmicutes
Otu003086	54	Firmicutes
Otu003087	54	Firmicutes
Otu003088	54	Firmicutes
Otu003089	54	Firmicutes
Otu003090	54	Firmicutes
Otu003091	54	unclassified
Otu003092	54	Bacteroidetes
Otu003093	54	Firmicutes
Otu003094	54	Firmicutes
Otu003095	54	Firmicutes
Otu003096	54	Firmicutes
Otu003097	54	unclassified
Otu003098	54	Bacteroidetes
Otu003099	54	Firmicutes
Otu003100	54	unclassified
Otu003101	54	Firmicutes
Otu003102	54	Firmicutes
Otu003103	54	Firmicutes
Otu003104	54	Firmicutes
Otu003105	54	Bacteroidetes
Otu003106	54	Firmicutes
Otu003107	54	Firmicutes
Otu003108	54	Firmicutes
Otu003109	54	Firmicutes
Otu003110	54	Firmicutes
Otu003111	54	Actinobacteria
Otu003112	54	Bacteroidetes
Otu003113	54	Actinobacteria
Otu003114	54	Firmicutes
Otu003115	54	Firmicutes
Otu003116	53	Firmicutes
Otu003117	53	Firmicutes
Otu003118	53	Firmicutes
Otu003119	53	unclassified
Otu003120	53	Firmicutes
Otu003121	53	Bacteroidetes
Otu003122	53	Firmicutes
Otu003123	53	Firmicutes
Otu003124	53	Firmicutes
Otu003125	53	Bacteroidetes
Otu003126	53	unclassified
Otu003127	53	Firmicutes
Otu003128	53	Firmicutes
Otu003129	53	Firmicutes
Otu003130	53	Bacteroidetes
Otu003131	53	Firmicutes
Otu003132	53	Bacteroidetes
Otu003133	53	Bacteroidetes
Otu003134	53	Firmicutes
Otu003135	53	Firmicutes
Otu003136	53	Firmicutes
Otu003137	53	Firmicutes
Otu003138	53	unclassified
Otu003139	53	Bacteroidetes
Otu003140	53	Firmicutes
Otu003141	53	unclassified
Otu003142	53	unclassified
Otu003143	53	Firmicutes
Otu003144	53	Firmicutes
Otu003145	53	Proteobacteria
Otu003146	53	Firmicutes
Otu003147	53	Firmicutes
Otu003148	53	Firmicutes
Otu003149	53	unclassified
Otu003150	53	Firmicutes
Otu003151	52	Firmicutes
Otu003152	52	Firmicutes
Otu003153	52	Bacteroidetes
Otu003154	52	unclassified
Otu003155	52	Firmicutes
Otu003156	52	unclassified
Otu003157	52	Firmicutes
Otu003158	52	Firmicutes
Otu003159	52	Firmicutes
Otu003160	52	Firmicutes
Otu003161	52	Firmicutes
Otu003162	52	Firmicutes
Otu003163	52	unclassified
Otu003164	52	Firmicutes
Otu003165	52	Firmicutes
Otu003166	52	Bacteroidetes
Otu003167	52	Firmicutes
Otu003168	52	Firmicutes
Otu003169	52	Firmicutes
Otu003170	52	Firmicutes
Otu003171	52	Firmicutes
Otu003172	52	Firmicutes
Otu003173	52	Firmicutes
Otu003174	52	Firmicutes
Otu003175	52	Firmicutes
Otu003176	52	unclassified
Otu003177	52	Firmicutes
Otu003178	52	Firmicutes
Otu003179	52	Bacteroidetes
Otu003180	52	Firmicutes
Otu003181	52	Firmicutes
Otu003182	52	Bacteroidetes
Otu003183	52	Firmicutes
Otu003184	52	Firmicutes
Otu003185	52	Firmicutes
Otu003186	52	unclassified
Otu003187	52	Firmicutes
Otu003188	52	Bacteroidetes
Otu003189	52	Bacteroidetes
Otu003190	52	Bacteroidetes
Otu003191	52	Firmicutes
Otu003192	52	Firmicutes
Otu003193	52	Firmicutes
Otu003194	52	Firmicutes
Otu003195	52	Firmicutes
Otu003196	52	Firmicutes
Otu003197	52	Firmicutes
Otu003198	52	Bacteroidetes
Otu003199	52	Firmicutes
Otu003200	51	Firmicutes
Otu003201	51	Firmicutes
Otu003202	51	Bacteroidetes
Otu003203	51	Bacteroidetes
Otu003204	51	Firmicutes
Otu003205	51	Firmicutes
Otu003206	51	Firmicutes
Otu003207	51	Firmicutes
Otu003208	51	Firmicutes
Otu003209	51	Firmicutes
Otu003210	51	Bacteroidetes
Otu003211	51	Firmicutes
Otu003212	51	Firmicutes
Otu003213	51	Firmicutes
Otu003214	51	Firmicutes
Otu003215	51	Bacteroidetes
Otu003216	51	unclassified
Otu003217	51	Firmicutes
Otu003218	51	unclassified
Otu003219	51	Firmicutes
Otu003220	51	unclassified
Otu003221	51	Firmicutes
Otu003222	51	Bacteroidetes
Otu003223	51	Firmicutes
Otu003224	51	Spirochaetes
Otu003225	51	Firmicutes
Otu003226	51	Firmicutes
